N1,N2,...,Nx
[0, 29, 47, 17, 33, 27, 9, 8, 45, 35, 34, 4, 32, 8, 20, 12, 50, 7, 36, 24, 46, 38, 49, 15, 26, 16, 16, 18, 26, 37, 19, 10, 16, 21, 38, 16, 35, 45, 20, 17, 9, 23, 49, 28, 38, 36, 28, 22, 9, 22, 34, 11, 49, 40, 28, 33, 27, 27, 30, 18, 22, 10, 35, 40, 49, 33, 33, 11, 17, 26, 7, 47, 46, 4, 22, 41, 14, 25, 26, 38, 21, 49, 30, 5, 17, 25, 11, 40, 37, 50, 38, 3, 36, 18, 25, 34, 11, 49, 6, 4, 37, 45, 47, 46, 32, 38, 42, 25, 42, 12, 6, 0, 5, 6, 29, 42, 38, 36, 50, 28, 1, 44, 9, 34, 46, 39, 7, 44, 39, 49, 15, 25, 8, 24, 13, 11, 13, 48, 8, 43, 19, 6, 10, 22, 47, 12, 37, 6, 43, 40, 25, 38, 28, 1, 45, 49, 20, 38, 8, 49, 37, 12, 28, 8, 14, 8, 28, 18, 23, 42, 13, 47, 25, 8, 26, 12, 42, 16, 0, 9, 11, 6, 35, 27, 23, 16, 12, 5, 32, 0, 18, 20, 24, 18, 22, 10, 18, 7, 4, 17, 34, 10, 31, 11, 25, 46, 7, 19, 50, 37, 39, 48, 48, 21, 18, 44, 40, 5, 39, 33, 41, 38, 20, 13, 40, 44, 8, 43, 46, 17, 43, 15, 2, 6, 6, 12, 31, 47, 13, 25, 47, 48, 28, 15, 33, 18, 25, 22, 18, 16, 42, 23, 11, 6, 32, 38, 41, 39, 44, 40, 21, 50, 26, 36, 9, 44, 15, 47, 8, 46, 3, 44, 30, 2, 21, 10, 42, 31, 36, 20, 48, 17, 38, 44, 24]
[29, 0, 44, 34, 50, 38, 12, 23, 25, 0, 6, 5, 16, 18, 14, 20, 11, 9, 15, 16, 9, 30, 38, 27, 26, 6, 14, 22, 22, 33, 27, 50, 31, 19, 29, 22, 2, 6, 43, 19, 28, 35, 20, 36, 5, 27, 21, 25, 15, 28, 21, 40, 10, 15, 33, 44, 17, 23, 31, 25, 31, 38, 47, 25, 2, 25, 36, 38, 14, 46, 33, 33, 32, 19, 13, 1, 18, 40, 4, 32, 37, 8, 34, 32, 2, 21, 25, 44, 41, 1, 4, 22, 2, 50, 10, 35, 46, 21, 35, 14, 31, 18, 6, 46, 8, 8, 10, 46, 18, 25, 37, 11, 11, 4, 6, 42, 36, 42, 28, 48, 41, 15, 48, 2, 12, 23, 32, 48, 33, 7, 35, 50, 25, 27, 9, 13, 8, 7, 6, 23, 29, 11, 5, 40, 26, 27, 17, 18, 29, 31, 16, 9, 19, 9, 1, 27, 26, 22, 3, 28, 3, 41, 9, 8, 30, 30, 28, 7, 45, 10, 21, 44, 30, 30, 10, 50, 37, 0, 25, 49, 11, 14, 44, 28, 45, 9, 44, 14, 39, 43, 15, 46, 48, 47, 22, 35, 44, 36, 19, 6, 4, 46, 42, 30, 21, 3, 34, 23, 14, 32, 37, 0, 40, 9, 10, 19, 44, 37, 18, 47, 48, 45, 16, 4, 10, 50, 31, 40, 35, 18, 30, 12, 4, 26, 27, 32, 30, 26, 30, 43, 2, 5, 45, 23, 9, 5, 45, 20, 17, 2, 19, 23, 25, 18, 16, 35, 9, 50, 28, 1, 14, 43, 27, 19, 31, 37, 27, 40, 27, 46, 29, 26, 0, 12, 44, 5, 27, 35, 10, 30, 43, 25, 11, 44, 12]
[47, 44, 0, 31, 28, 50, 43, 43, 22, 24, 37, 21, 43, 19, 0, 43, 2, 13, 36, 38, 31, 39, 31, 8, 24, 46, 1, 26, 50, 15, 12, 2, 24, 6, 2, 26, 22, 4, 5, 3, 46, 18, 39, 8, 25, 43, 32, 43, 25, 8, 36, 28, 29, 6, 28, 42, 35, 48, 48, 25, 9, 24, 9, 35, 34, 16, 37, 27, 30, 2, 19, 33, 6, 32, 24, 12, 43, 16, 39, 16, 1, 41, 15, 7, 43, 26, 29, 19, 7, 11, 17, 7, 16, 44, 26, 43, 20, 9, 37, 39, 15, 50, 18, 49, 19, 28, 39, 35, 27, 15, 43, 21, 4, 7, 5, 11, 32, 4, 50, 16, 10, 24, 44, 50, 33, 22, 42, 13, 8, 23, 13, 48, 42, 29, 13, 1, 45, 46, 49, 7, 22, 28, 26, 35, 14, 24, 5, 45, 34, 1, 33, 1, 47, 36, 1, 27, 25, 48, 4, 21, 39, 43, 39, 27, 45, 31, 43, 5, 38, 9, 40, 6, 21, 38, 28, 29, 33, 19, 22, 42, 23, 26, 18, 11, 33, 31, 4, 16, 26, 32, 20, 36, 21, 0, 2, 26, 32, 29, 16, 46, 36, 2, 46, 38, 27, 21, 13, 41, 19, 47, 50, 18, 22, 32, 5, 24, 18, 4, 41, 45, 26, 7, 0, 33, 14, 48, 8, 19, 39, 33, 31, 9, 45, 40, 46, 8, 8, 44, 1, 47, 23, 13, 9, 47, 21, 5, 1, 42, 26, 49, 30, 33, 30, 23, 1, 42, 1, 43, 16, 6, 34, 21, 10, 0, 11, 45, 13, 38, 38, 34, 49, 17, 5, 31, 27, 10, 8, 37, 31, 5, 2, 48, 33, 48, 40]
[17, 34, 31, 0, 18, 38, 0, 36, 21, 18, 12, 22, 30, 46, 2, 40, 22, 43, 6, 8, 1, 38, 42, 17, 49, 9, 32, 6, 7, 49, 24, 39, 34, 5, 13, 6, 27, 35, 9, 10, 29, 6, 43, 26, 41, 36, 6, 45, 42, 8, 10, 1, 38, 25, 24, 11, 28, 4, 17, 40, 24, 20, 20, 36, 1, 17, 20, 40, 30, 28, 3, 47, 12, 41, 4, 8, 25, 35, 8, 21, 28, 48, 35, 8, 39, 29, 3, 47, 35, 2, 7, 40, 44, 5, 36, 46, 45, 11, 32, 15, 33, 27, 15, 30, 25, 2, 31, 20, 43, 34, 15, 26, 13, 44, 50, 22, 11, 34, 44, 13, 19, 3, 41, 26, 12, 16, 38, 23, 14, 3, 19, 10, 49, 41, 18, 2, 5, 10, 28, 14, 12, 6, 29, 10, 39, 47, 37, 38, 27, 24, 7, 21, 29, 11, 17, 6, 1, 18, 50, 50, 20, 15, 24, 9, 45, 4, 12, 14, 50, 5, 0, 36, 49, 29, 7, 44, 7, 21, 48, 44, 45, 26, 44, 32, 8, 9, 10, 36, 33, 4, 35, 37, 24, 39, 41, 18, 8, 24, 5, 44, 44, 28, 46, 22, 15, 26, 19, 26, 41, 43, 22, 4, 9, 49, 42, 30, 46, 11, 6, 48, 33, 11, 29, 33, 20, 44, 4, 49, 43, 6, 8, 42, 8, 23, 23, 28, 17, 31, 25, 17, 6, 2, 34, 2, 36, 10, 33, 41, 50, 21, 43, 11, 27, 29, 10, 14, 0, 26, 25, 15, 39, 4, 46, 7, 47, 42, 35, 43, 36, 49, 9, 3, 25, 45, 26, 46, 46, 43, 5, 43, 30, 45, 21, 30, 46]
[33, 50, 28, 18, 0, 34, 47, 13, 44, 22, 29, 12, 16, 21, 5, 41, 34, 12, 18, 43, 48, 30, 33, 13, 17, 14, 18, 8, 33, 24, 23, 45, 4, 21, 9, 4, 34, 20, 4, 20, 48, 25, 23, 18, 34, 32, 44, 40, 25, 27, 43, 50, 29, 17, 28, 41, 4, 7, 12, 29, 39, 12, 30, 10, 46, 2, 15, 10, 13, 27, 44, 22, 11, 31, 7, 34, 49, 27, 38, 32, 5, 38, 16, 31, 4, 46, 33, 47, 23, 32, 9, 49, 41, 21, 14, 14, 11, 19, 33, 38, 44, 50, 18, 9, 16, 14, 32, 15, 6, 21, 38, 28, 22, 2, 1, 17, 19, 49, 26, 17, 21, 12, 7, 9, 22, 41, 22, 16, 23, 17, 28, 14, 35, 50, 13, 31, 11, 21, 28, 46, 4, 21, 30, 7, 40, 49, 19, 46, 1, 7, 5, 13, 2, 48, 42, 28, 12, 43, 12, 29, 3, 3, 7, 25, 26, 36, 18, 33, 44, 50, 36, 44, 15, 17, 24, 26, 17, 45, 35, 3, 40, 42, 24, 8, 43, 16, 38, 32, 43, 35, 23, 30, 47, 28, 21, 35, 24, 48, 4, 22, 43, 47, 20, 39, 21, 2, 21, 15, 18, 24, 50, 2, 45, 48, 9, 39, 20, 8, 4, 36, 32, 15, 18, 16, 25, 23, 8, 13, 11, 40, 36, 27, 10, 13, 28, 22, 23, 42, 1, 45, 1, 48, 36, 18, 26, 0, 29, 30, 19, 45, 30, 15, 20, 19, 23, 38, 42, 32, 32, 12, 16, 2, 16, 19, 20, 38, 12, 19, 20, 33, 5, 12, 40, 23, 32, 11, 0, 9, 16, 42, 25, 30, 22, 12, 26]
[27, 38, 50, 38, 34, 0, 14, 41, 10, 1, 18, 14, 1, 28, 48, 39, 17, 19, 10, 6, 13, 6, 2, 18, 3, 9, 20, 12, 25, 32, 24, 14, 12, 21, 4, 42, 36, 27, 11, 46, 33, 17, 9, 4, 37, 42, 31, 12, 31, 7, 11, 31, 30, 50, 10, 37, 41, 44, 30, 35, 0, 49, 29, 30, 42, 40, 15, 42, 37, 37, 14, 2, 18, 0, 32, 32, 3, 16, 20, 41, 22, 11, 3, 33, 20, 16, 31, 6, 44, 4, 15, 23, 37, 17, 45, 14, 28, 16, 30, 27, 37, 44, 46, 2, 17, 25, 9, 8, 48, 35, 19, 20, 47, 1, 36, 42, 27, 29, 24, 24, 38, 4, 39, 38, 27, 45, 46, 26, 22, 47, 24, 23, 17, 0, 16, 44, 47, 34, 45, 45, 27, 5, 8, 44, 32, 29, 13, 11, 1, 12, 43, 31, 12, 8, 10, 28, 39, 43, 17, 45, 28, 45, 8, 2, 31, 33, 3, 5, 7, 23, 48, 25, 16, 13, 32, 30, 29, 33, 18, 7, 40, 7, 21, 18, 12, 0, 15, 28, 7, 8, 49, 50, 16, 29, 28, 3, 2, 37, 32, 31, 11, 33, 25, 16, 0, 42, 1, 37, 9, 30, 16, 14, 9, 43, 35, 38, 10, 50, 7, 39, 20, 22, 37, 9, 16, 15, 14, 16, 25, 41, 4, 47, 46, 7, 31, 7, 21, 4, 9, 6, 40, 41, 17, 21, 28, 1, 1, 8, 36, 41, 43, 36, 33, 27, 3, 45, 40, 8, 46, 20, 12, 29, 5, 2, 23, 18, 47, 15, 49, 45, 40, 31, 38, 47, 4, 37, 47, 31, 20, 11, 39, 22, 24, 42, 46]
[9, 12, 43, 0, 47, 14, 0, 25, 2, 45, 40, 48, 31, 15, 3, 30, 8, 38, 8, 40, 37, 3, 21, 9, 32, 44, 31, 23, 8, 25, 22, 8, 25, 46, 32, 47, 47, 20, 30, 35, 18, 36, 32, 35, 7, 19, 50, 31, 40, 14, 10, 11, 33, 13, 19, 31, 2, 29, 18, 14, 37, 36, 31, 26, 48, 9, 7, 19, 30, 45, 11, 2, 32, 48, 11, 16, 15, 6, 27, 21, 25, 31, 11, 28, 35, 14, 9, 50, 48, 7, 0, 27, 15, 6, 20, 45, 2, 23, 23, 38, 3, 0, 37, 34, 12, 8, 8, 42, 37, 9, 47, 37, 2, 18, 7, 35, 22, 47, 15, 24, 43, 5, 2, 11, 46, 41, 5, 39, 40, 14, 47, 46, 26, 25, 21, 26, 37, 4, 38, 44, 50, 31, 44, 35, 46, 46, 7, 38, 21, 50, 37, 10, 35, 22, 40, 37, 47, 32, 0, 35, 6, 17, 20, 19, 8, 37, 14, 1, 38, 6, 46, 22, 42, 35, 14, 20, 14, 22, 42, 8, 44, 11, 25, 12, 36, 20, 25, 42, 9, 35, 32, 27, 20, 42, 38, 33, 21, 35, 44, 49, 21, 20, 33, 30, 50, 41, 6, 8, 41, 13, 20, 6, 17, 41, 11, 4, 0, 50, 27, 17, 30, 7, 24, 8, 25, 14, 37, 35, 3, 11, 6, 30, 7, 27, 6, 21, 12, 15, 19, 31, 5, 16, 21, 5, 40, 32, 17, 14, 22, 38, 30, 16, 5, 15, 21, 28, 2, 24, 35, 3, 19, 35, 21, 20, 46, 42, 18, 50, 7, 0, 7, 29, 29, 24, 44, 20, 29, 45, 9, 37, 40, 7, 6, 16, 12]
[8, 23, 43, 36, 13, 41, 25, 0, 16, 24, 5, 43, 6, 4, 34, 27, 49, 8, 8, 45, 38, 6, 19, 15, 49, 33, 40, 36, 1, 19, 15, 4, 14, 1, 31, 50, 21, 13, 5, 14, 25, 25, 23, 49, 5, 24, 49, 25, 48, 28, 4, 3, 8, 17, 21, 43, 24, 24, 36, 26, 34, 43, 43, 21, 48, 9, 27, 27, 15, 25, 28, 0, 9, 43, 12, 20, 7, 26, 35, 20, 33, 19, 0, 44, 34, 37, 31, 50, 34, 41, 21, 31, 11, 13, 32, 27, 8, 6, 49, 0, 20, 31, 40, 22, 21, 44, 3, 21, 37, 49, 43, 27, 36, 7, 29, 40, 21, 4, 43, 47, 11, 2, 36, 4, 36, 46, 47, 17, 29, 27, 23, 46, 20, 16, 50, 29, 13, 4, 27, 47, 16, 48, 4, 18, 6, 33, 21, 1, 0, 37, 3, 2, 44, 23, 39, 38, 7, 2, 24, 34, 29, 14, 20, 45, 13, 43, 38, 6, 39, 37, 6, 28, 36, 34, 48, 2, 46, 45, 2, 43, 12, 34, 15, 37, 18, 48, 40, 47, 0, 5, 9, 39, 4, 10, 8, 30, 9, 15, 15, 14, 31, 44, 3, 23, 40, 9, 0, 29, 3, 42, 12, 38, 39, 50, 23, 34, 14, 49, 23, 25, 32, 28, 31, 17, 20, 21, 4, 3, 5, 1, 31, 9, 41, 19, 1, 8, 32, 18, 47, 8, 39, 22, 15, 29, 30, 40, 33, 26, 28, 18, 46, 32, 24, 30, 25, 2, 30, 35, 0, 37, 35, 5, 32, 27, 43, 47, 35, 43, 2, 18, 4, 9, 22, 34, 11, 48, 32, 29, 43, 3, 28, 44, 15, 25, 25]
[45, 25, 22, 21, 44, 10, 2, 16, 0, 27, 33, 21, 24, 1, 21, 18, 44, 5, 4, 25, 28, 29, 19, 10, 49, 45, 29, 46, 15, 8, 24, 15, 24, 45, 36, 40, 47, 32, 15, 4, 32, 14, 48, 48, 37, 13, 1, 10, 39, 44, 17, 27, 27, 10, 4, 26, 1, 49, 28, 34, 7, 26, 7, 16, 39, 44, 42, 25, 33, 18, 28, 27, 2, 34, 35, 2, 16, 37, 40, 26, 26, 18, 31, 10, 41, 19, 14, 15, 36, 22, 21, 8, 21, 43, 21, 27, 7, 38, 18, 29, 27, 12, 12, 48, 19, 17, 7, 19, 26, 22, 38, 21, 41, 0, 23, 32, 13, 49, 49, 6, 35, 25, 31, 28, 49, 48, 44, 14, 22, 23, 46, 17, 4, 3, 7, 50, 49, 39, 10, 3, 48, 38, 44, 20, 41, 19, 15, 49, 50, 32, 18, 22, 39, 23, 30, 8, 49, 29, 41, 39, 19, 36, 3, 9, 27, 14, 25, 35, 25, 46, 50, 40, 3, 33, 35, 27, 40, 10, 41, 8, 16, 34, 4, 1, 36, 25, 46, 15, 0, 28, 35, 8, 21, 7, 47, 32, 11, 4, 39, 26, 5, 34, 44, 5, 32, 6, 30, 31, 31, 35, 50, 35, 22, 48, 39, 9, 46, 0, 39, 28, 2, 1, 35, 30, 20, 5, 4, 28, 41, 7, 14, 7, 24, 37, 17, 26, 2, 4, 16, 20, 3, 31, 48, 27, 2, 39, 3, 7, 28, 5, 20, 46, 26, 48, 47, 1, 11, 46, 49, 46, 15, 3, 45, 31, 6, 9, 46, 4, 37, 14, 31, 5, 46, 24, 10, 24, 15, 13, 14, 23, 35, 8, 35, 26, 24]
[35, 0, 24, 18, 22, 1, 45, 24, 27, 0, 3, 4, 16, 30, 36, 26, 31, 22, 42, 4, 44, 47, 45, 6, 19, 34, 8, 1, 19, 34, 11, 39, 20, 46, 10, 34, 31, 32, 14, 18, 42, 34, 19, 12, 25, 11, 34, 11, 43, 46, 18, 26, 40, 40, 38, 26, 19, 43, 12, 34, 14, 47, 27, 44, 13, 2, 46, 5, 24, 47, 22, 0, 35, 1, 49, 28, 3, 18, 22, 15, 21, 22, 43, 18, 33, 43, 13, 34, 38, 47, 35, 16, 34, 29, 17, 40, 46, 18, 50, 6, 39, 10, 14, 6, 5, 45, 20, 49, 32, 45, 26, 43, 44, 30, 46, 1, 47, 47, 30, 32, 17, 43, 3, 23, 30, 25, 32, 38, 38, 11, 29, 34, 17, 46, 27, 48, 42, 1, 5, 34, 48, 23, 7, 17, 43, 21, 36, 32, 47, 1, 23, 47, 18, 17, 0, 35, 22, 19, 7, 33, 37, 14, 9, 45, 40, 26, 8, 15, 28, 19, 21, 41, 26, 45, 5, 15, 15, 11, 48, 45, 27, 43, 39, 43, 16, 24, 13, 20, 17, 24, 16, 46, 10, 12, 26, 3, 49, 34, 32, 32, 3, 20, 12, 22, 42, 2, 13, 20, 34, 35, 22, 24, 23, 47, 40, 48, 45, 38, 35, 2, 11, 21, 29, 15, 43, 35, 31, 20, 12, 2, 34, 36, 10, 34, 44, 11, 17, 32, 35, 7, 3, 35, 14, 8, 10, 38, 35, 49, 31, 31, 19, 31, 40, 8, 49, 49, 20, 18, 29, 12, 26, 18, 5, 16, 8, 17, 50, 48, 4, 37, 14, 13, 1, 40, 12, 17, 21, 28, 30, 23, 31, 33, 46, 49, 3]
