N1,N2,...,Nx
[0, 43, 38, 6, 28, 20, 33, 22, 1, 34, 13, 14, 50, 35, 9, 10, 1, 44, 16, 35, 34, 4, 47, 15, 29, 12, 36, 10, 30, 16, 6, 22, 24, 16, 36, 11, 32, 28, 27, 50, 35, 31, 32, 31, 10, 35, 22, 39, 35, 13, 10, 0, 9, 0, 27, 10, 8, 46, 26, 11, 3, 23, 17, 22, 42, 6, 8, 17, 37, 24, 28, 15, 40, 40, 9, 47, 9, 25, 30, 10, 34, 11, 34, 2, 0, 19, 12, 36, 16, 1, 42, 7, 44, 35, 31, 25, 45, 5, 41, 7, 43, 41, 12, 22, 43, 15, 35, 38, 24, 42, 20, 22, 21, 21, 0, 47, 12, 44, 27, 13, 40, 24, 3, 19, 40, 4, 46, 15, 48, 35, 31, 30, 43, 8, 3, 20, 8, 49, 35, 19, 26, 1, 23, 46, 24, 0, 11, 48, 17, 1, 36, 22, 7, 47, 10, 36, 13, 33, 37, 35, 2, 44, 43, 0, 29, 22, 38, 41, 14, 34, 8, 34, 38, 19, 24, 8, 21, 23, 37, 47, 5, 24, 38, 44, 22, 28, 19, 33, 23, 38, 3, 33, 41, 7, 9, 39, 28, 42, 49, 26, 36, 28, 45, 7, 46, 8, 44, 9, 38, 41, 32, 40, 32, 50, 16, 17, 49, 5, 28, 15, 12, 30, 12, 50, 28, 42, 31, 12, 5, 25, 7, 37, 25, 11, 44, 6, 9]
[43, 0, 7, 32, 43, 7, 34, 27, 4, 29, 25, 41, 42, 35, 40, 45, 19, 0, 44, 11, 48, 43, 32, 41, 1, 23, 44, 3, 48, 12, 31, 36, 34, 15, 7, 20, 44, 2, 49, 39, 3, 48, 4, 16, 41, 15, 32, 45, 34, 46, 23, 21, 9, 0, 31, 15, 13, 10, 15, 31, 28, 12, 1, 22, 30, 27, 13, 47, 36, 12, 44, 10, 8, 18, 29, 50, 26, 39, 49, 5, 38, 17, 29, 6, 10, 30, 19, 41, 41, 12, 44, 43, 8, 2, 15, 14, 40, 34, 46, 27, 1, 23, 29, 17, 9, 20, 31, 35, 16, 34, 34, 38, 37, 47, 0, 38, 17, 3, 3, 26, 18, 42, 30, 5, 42, 49, 49, 49, 3, 34, 10, 47, 37, 1, 42, 15, 10, 31, 11, 24, 37, 42, 31, 45, 50, 43, 18, 37, 42, 47, 15, 17, 44, 39, 47, 23, 15, 2, 0, 2, 13, 20, 1, 8, 50, 38, 17, 13, 21, 35, 5, 18, 10, 45, 23, 10, 34, 3, 12, 17, 7, 16, 7, 17, 10, 6, 18, 40, 27, 43, 14, 34, 9, 44, 18, 23, 13, 8, 23, 45, 7, 42, 1, 45, 34, 35, 31, 24, 20, 34, 49, 42, 9, 11, 27, 34, 9, 2, 6, 28, 46, 14, 7, 39, 38, 48, 16, 6, 27, 36, 31, 9, 48, 8, 26, 47, 3]
[38, 7, 0, 0, 38, 40, 23, 16, 40, 44, 20, 10, 8, 17, 16, 22, 12, 23, 38, 16, 26, 31, 34, 36, 38, 34, 30, 41, 32, 30, 28, 28, 27, 11, 20, 29, 16, 28, 21, 16, 29, 49, 5, 45, 6, 23, 15, 21, 47, 30, 35, 19, 30, 40, 50, 7, 46, 20, 21, 38, 22, 38, 12, 9, 49, 21, 2, 39, 46, 40, 34, 3, 9, 9, 4, 21, 28, 38, 9, 27, 15, 6, 16, 30, 3, 47, 37, 22, 43, 30, 39, 3, 5, 43, 1, 32, 42, 50, 7, 31, 2, 21, 48, 11, 48, 33, 10, 17, 17, 32, 41, 33, 30, 16, 7, 31, 34, 8, 11, 35, 19, 36, 5, 46, 18, 17, 44, 19, 13, 48, 38, 25, 44, 43, 31, 6, 15, 15, 0, 30, 30, 9, 8, 50, 13, 21, 6, 28, 44, 8, 40, 5, 34, 23, 48, 45, 18, 44, 12, 25, 38, 33, 22, 18, 10, 47, 28, 32, 50, 0, 19, 29, 12, 34, 22, 1, 49, 21, 19, 42, 9, 26, 29, 8, 28, 46, 5, 32, 43, 3, 17, 0, 33, 1, 6, 17, 42, 49, 28, 22, 20, 15, 10, 42, 33, 18, 49, 37, 23, 49, 11, 1, 10, 33, 28, 22, 12, 9, 20, 41, 47, 28, 12, 27, 18, 38, 19, 30, 15, 18, 11, 33, 30, 8, 45, 29, 20]
[6, 32, 0, 0, 11, 42, 20, 42, 28, 48, 31, 14, 32, 12, 32, 7, 42, 11, 20, 19, 47, 10, 8, 13, 27, 3, 24, 24, 21, 10, 1, 21, 23, 31, 23, 42, 32, 15, 24, 45, 18, 9, 6, 18, 30, 30, 6, 30, 21, 27, 7, 43, 22, 20, 15, 43, 27, 24, 28, 10, 47, 27, 20, 46, 3, 20, 15, 12, 43, 38, 16, 32, 18, 7, 0, 43, 50, 6, 27, 17, 41, 32, 45, 6, 39, 1, 28, 13, 18, 29, 32, 15, 17, 21, 25, 29, 39, 32, 29, 10, 3, 3, 28, 43, 6, 21, 12, 18, 5, 37, 23, 43, 32, 20, 14, 38, 24, 14, 2, 5, 11, 39, 47, 25, 46, 5, 12, 4, 50, 12, 40, 29, 48, 42, 47, 38, 28, 28, 34, 50, 21, 14, 28, 43, 48, 44, 5, 25, 0, 22, 14, 43, 16, 42, 50, 28, 43, 50, 33, 36, 45, 1, 21, 8, 20, 34, 4, 17, 22, 48, 14, 12, 20, 47, 22, 42, 36, 5, 44, 34, 46, 14, 17, 13, 22, 43, 17, 38, 15, 42, 26, 1, 10, 25, 39, 15, 12, 4, 16, 8, 10, 47, 49, 39, 42, 45, 26, 42, 15, 30, 46, 16, 14, 26, 44, 42, 13, 9, 21, 38, 8, 28, 29, 43, 46, 0, 15, 36, 14, 35, 3, 21, 28, 36, 34, 50, 0]
[28, 43, 38, 11, 0, 23, 0, 3, 17, 49, 6, 2, 9, 32, 35, 4, 6, 20, 1, 48, 13, 31, 29, 8, 20, 33, 21, 31, 0, 29, 27, 34, 24, 26, 31, 20, 28, 24, 48, 9, 49, 22, 24, 29, 1, 13, 6, 13, 6, 37, 48, 23, 37, 14, 22, 35, 29, 30, 11, 40, 23, 13, 48, 9, 4, 9, 4, 42, 18, 37, 2, 16, 42, 31, 33, 11, 32, 32, 49, 16, 2, 50, 10, 31, 47, 46, 33, 38, 8, 47, 14, 22, 4, 5, 14, 33, 22, 28, 42, 41, 7, 11, 17, 20, 39, 44, 4, 23, 38, 18, 30, 40, 26, 33, 6, 38, 42, 29, 43, 26, 38, 17, 15, 47, 33, 4, 43, 50, 24, 12, 44, 3, 37, 21, 18, 26, 46, 19, 21, 9, 38, 44, 45, 46, 20, 26, 14, 28, 32, 44, 49, 41, 25, 3, 5, 48, 16, 12, 33, 40, 21, 23, 7, 41, 4, 44, 35, 27, 27, 20, 12, 41, 26, 43, 46, 10, 4, 3, 14, 29, 38, 40, 10, 50, 7, 10, 8, 15, 45, 42, 34, 13, 31, 37, 28, 0, 25, 13, 41, 30, 21, 16, 46, 14, 10, 10, 42, 41, 7, 8, 19, 26, 35, 5, 22, 44, 0, 37, 39, 27, 31, 7, 28, 36, 37, 5, 0, 21, 21, 46, 30, 14, 6, 13, 18, 5, 40]
[20, 7, 40, 42, 23, 0, 11, 4, 10, 18, 35, 22, 4, 20, 41, 2, 38, 46, 36, 19, 22, 9, 11, 0, 48, 7, 18, 43, 44, 21, 29, 26, 21, 35, 47, 42, 3, 46, 15, 34, 4, 37, 26, 37, 39, 50, 36, 36, 42, 32, 4, 31, 41, 44, 47, 1, 19, 17, 8, 16, 21, 17, 38, 45, 41, 31, 26, 13, 36, 29, 22, 27, 35, 23, 16, 15, 46, 10, 15, 44, 37, 49, 44, 17, 2, 3, 5, 44, 32, 43, 50, 30, 36, 30, 31, 0, 5, 10, 1, 20, 48, 38, 46, 29, 28, 49, 33, 6, 28, 36, 4, 45, 31, 28, 43, 7, 43, 16, 46, 42, 19, 42, 46, 45, 18, 27, 16, 42, 7, 14, 2, 26, 22, 38, 11, 14, 21, 30, 17, 30, 17, 10, 16, 45, 0, 34, 49, 16, 17, 45, 38, 50, 28, 6, 14, 29, 21, 10, 16, 4, 3, 22, 2, 18, 33, 22, 6, 8, 9, 18, 20, 35, 41, 0, 33, 32, 33, 41, 48, 7, 19, 41, 6, 9, 22, 33, 43, 1, 25, 29, 46, 25, 4, 34, 29, 10, 31, 28, 9, 43, 25, 13, 27, 16, 44, 50, 22, 5, 42, 32, 32, 38, 1, 1, 26, 3, 13, 37, 19, 11, 46, 43, 18, 13, 10, 19, 50, 7, 7, 16, 20, 12, 37, 44, 5, 8, 27]
[33, 34, 23, 20, 0, 11, 0, 9, 18, 29, 42, 31, 12, 4, 17, 14, 46, 16, 31, 40, 19, 5, 47, 7, 21, 16, 27, 7, 8, 31, 40, 16, 15, 29, 10, 43, 30, 49, 28, 7, 13, 33, 37, 2, 27, 6, 14, 3, 26, 48, 17, 21, 15, 38, 21, 43, 7, 20, 4, 18, 43, 18, 25, 8, 6, 42, 35, 25, 35, 22, 15, 31, 12, 20, 8, 32, 37, 50, 6, 45, 23, 14, 28, 8, 16, 20, 16, 28, 1, 48, 41, 17, 48, 6, 2, 1, 46, 39, 21, 44, 13, 10, 13, 25, 29, 24, 27, 23, 25, 37, 46, 33, 40, 32, 12, 27, 36, 26, 19, 31, 6, 8, 36, 30, 6, 7, 8, 14, 22, 29, 43, 17, 48, 14, 17, 45, 43, 40, 16, 7, 33, 18, 27, 41, 30, 13, 34, 27, 14, 40, 45, 1, 43, 7, 21, 11, 16, 45, 36, 43, 9, 21, 32, 20, 34, 13, 3, 35, 23, 24, 43, 39, 9, 3, 43, 38, 24, 17, 10, 37, 5, 40, 27, 21, 43, 27, 50, 46, 18, 12, 40, 21, 28, 8, 48, 38, 45, 45, 2, 16, 14, 13, 17, 30, 18, 26, 18, 19, 31, 10, 42, 3, 29, 15, 11, 30, 45, 29, 18, 25, 13, 18, 12, 39, 32, 4, 42, 34, 13, 34, 18, 2, 38, 42, 2, 24, 30]
[22, 27, 16, 42, 3, 4, 9, 0, 29, 4, 35, 11, 27, 9, 28, 37, 3, 16, 6, 48, 1, 13, 30, 36, 50, 16, 11, 12, 24, 23, 1, 43, 37, 24, 13, 1, 0, 33, 44, 17, 25, 32, 6, 40, 20, 25, 37, 44, 34, 45, 45, 11, 39, 15, 42, 5, 26, 43, 11, 43, 28, 10, 10, 3, 43, 48, 34, 42, 19, 39, 7, 37, 39, 41, 7, 20, 28, 8, 29, 49, 4, 22, 42, 49, 26, 26, 42, 34, 29, 19, 5, 22, 20, 8, 9, 4, 23, 44, 16, 40, 49, 29, 21, 21, 48, 31, 40, 34, 19, 13, 34, 49, 28, 22, 0, 33, 15, 39, 33, 47, 48, 5, 29, 11, 24, 26, 3, 10, 28, 20, 1, 11, 39, 41, 2, 15, 24, 36, 37, 29, 42, 37, 46, 38, 11, 44, 27, 3, 49, 23, 15, 3, 15, 48, 49, 31, 3, 28, 3, 47, 15, 40, 49, 9, 32, 37, 43, 38, 3, 49, 37, 29, 47, 9, 31, 41, 44, 45, 44, 14, 44, 17, 33, 21, 26, 38, 15, 16, 6, 10, 43, 16, 17, 21, 10, 39, 11, 24, 1, 23, 26, 44, 44, 31, 41, 7, 28, 36, 13, 27, 27, 32, 3, 49, 17, 23, 12, 12, 30, 34, 48, 44, 41, 40, 28, 47, 33, 31, 9, 15, 23, 18, 4, 25, 22, 36, 20]
[1, 4, 40, 28, 17, 10, 18, 29, 0, 15, 9, 7, 27, 5, 8, 11, 9, 39, 40, 15, 1, 2, 17, 12, 6, 32, 30, 3, 18, 50, 14, 1, 17, 25, 8, 21, 24, 26, 5, 3, 35, 21, 24, 23, 24, 40, 11, 39, 6, 48, 40, 31, 43, 21, 41, 38, 31, 3, 30, 7, 20, 7, 8, 50, 42, 49, 35, 16, 13, 13, 49, 46, 42, 37, 8, 45, 7, 44, 12, 23, 2, 18, 4, 8, 27, 32, 48, 48, 39, 28, 38, 5, 25, 47, 5, 21, 27, 0, 35, 15, 5, 0, 1, 41, 21, 20, 26, 26, 49, 49, 23, 40, 24, 3, 1, 9, 45, 23, 5, 27, 5, 20, 8, 22, 23, 37, 10, 33, 35, 34, 24, 13, 40, 3, 44, 5, 25, 30, 42, 34, 35, 16, 14, 10, 27, 13, 33, 10, 18, 30, 39, 38, 48, 25, 23, 1, 47, 45, 5, 45, 5, 12, 2, 22, 37, 39, 13, 32, 32, 29, 46, 2, 12, 47, 25, 15, 15, 5, 48, 27, 27, 48, 26, 35, 8, 20, 1, 15, 38, 24, 30, 39, 42, 24, 39, 15, 27, 13, 50, 34, 2, 24, 17, 15, 6, 32, 7, 31, 11, 38, 4, 14, 7, 44, 40, 14, 9, 19, 50, 34, 32, 8, 13, 17, 13, 45, 45, 12, 47, 20, 0, 32, 24, 1, 31, 14, 36]
[34, 29, 44, 48, 49, 18, 29, 4, 15, 0, 14, 1, 30, 33, 1, 11, 20, 12, 20, 1, 41, 23, 26, 2, 13, 33, 40, 50, 30, 28, 49, 7, 3, 41, 10, 49, 28, 0, 28, 19, 28, 39, 1, 26, 26, 49, 10, 22, 27, 20, 27, 32, 47, 7, 36, 37, 24, 27, 1, 30, 31, 45, 41, 25, 47, 33, 16, 12, 22, 49, 33, 9, 17, 20, 8, 18, 25, 9, 35, 6, 22, 6, 19, 34, 38, 28, 15, 47, 3, 8, 47, 21, 41, 1, 48, 9, 0, 24, 32, 34, 1, 24, 21, 39, 6, 14, 14, 4, 39, 24, 15, 6, 21, 35, 43, 40, 0, 7, 50, 10, 38, 48, 14, 13, 45, 14, 43, 49, 21, 26, 21, 17, 34, 12, 31, 0, 0, 32, 35, 37, 41, 47, 13, 4, 42, 22, 17, 48, 40, 4, 42, 11, 14, 12, 35, 38, 38, 43, 10, 10, 24, 45, 37, 46, 6, 35, 45, 26, 17, 33, 4, 16, 24, 5, 27, 12, 25, 5, 16, 11, 28, 47, 44, 34, 43, 6, 42, 10, 10, 35, 27, 3, 2, 24, 38, 0, 9, 16, 35, 32, 39, 3, 22, 41, 32, 19, 43, 23, 3, 36, 4, 31, 29, 20, 45, 36, 42, 31, 3, 14, 0, 7, 49, 3, 36, 1, 31, 43, 38, 44, 17, 4, 40, 44, 33, 9, 42]
