P1,P2,...,Pn
[8, 1, 2, 5]
[1, 6, 8, 2]
[0, 12, 3, 4]
[7, 5, 11, 2]
[0, 12, 11, 4]
[4, 9, 6, 5]
[12, 11, 14, 5]
[9, 3, 10, 14]
[7, 1, 12, 3]
[11, 13, 9, 6]
[8, 12, 2, 11]
[12, 3, 0, 7]
[0, 9, 1, 7]
[3, 7, 11, 2]
[11, 14, 10, 5]
[4, 14, 9, 5]
[6, 3, 2, 8]
[14, 9, 1, 4]
[1, 0, 14, 11]
[8, 14, 11, 13]
[10, 9, 13, 2]
[4, 5, 11, 1]
[1, 8, 6, 11]
[9, 14, 6, 2]
[6, 14, 2, 8]
[2, 8, 10, 4]
[12, 6, 5, 13]
[5, 8, 11, 13]
[1, 12, 3, 11]
[3, 14, 7, 2]
[1, 12, 3, 11]
[0, 1, 9, 7]
[11, 0, 1, 9]
[9, 1, 13, 3]
[4, 1, 12, 9]
[6, 1, 2, 3]
[10, 13, 6, 1]
[6, 12, 11, 10]
[1, 0, 8, 3]
[8, 12, 4, 0]
[1, 13, 14, 3]
[10, 1, 8, 9]
[10, 3, 8, 2]
[3, 7, 5, 11]
[12, 2, 13, 3]
[4, 9, 12, 2]
[14, 9, 1, 10]
[12, 13, 11, 10]
[13, 6, 7, 9]
[14, 0, 4, 12]
[8, 12, 1, 5]
[5, 14, 12, 9]
[0, 13, 8, 11]
[11, 2, 6, 13]
[1, 8, 10, 9]
[0, 12, 3, 10]
[14, 2, 4, 11]
[2, 7, 10, 5]
[2, 8, 7, 9]
[12, 13, 9, 5]
[2, 13, 10, 9]
[14, 10, 0, 11]
[0, 3, 5, 13]
[7, 9, 14, 5]
[11, 6, 8, 2]
[4, 10, 2, 13]
[7, 4, 12, 10]
[6, 14, 12, 7]
[14, 4, 13, 3]
[1, 8, 6, 13]
[9, 12, 4, 10]
[11, 9, 0, 5]
[7, 6, 0, 4]
[11, 5, 1, 8]
[5, 14, 10, 9]
[1, 14, 11, 4]
[9, 6, 13, 5]
[9, 5, 1, 6]
[9, 1, 7, 11]
[13, 0, 10, 14]
[12, 10, 13, 1]
[5, 14, 9, 0]
[6, 4, 7, 5]
[7, 6, 3, 13]
[9, 12, 4, 10]
[9, 13, 3, 4]
[5, 8, 12, 10]
[5, 0, 10, 2]
[3, 6, 9, 14]
[4, 14, 6, 11]
[14, 8, 13, 3]
[13, 6, 9, 11]
[12, 14, 9, 2]
[14, 12, 13, 3]
[7, 14, 11, 9]
[10, 7, 4, 8]
[5, 6, 1, 8]
[13, 2, 10, 8]
[10, 0, 14, 9]
[11, 13, 12, 9]
[11, 3, 5, 2]
[9, 13, 8, 2]
[11, 0, 5, 2]
[9, 13, 0, 6]
[9, 11, 12, 3]
[1, 5, 8, 9]
[1, 8, 14, 11]
[1, 13, 6, 11]
[12, 7, 10, 1]
[10, 12, 13, 6]
[14, 9, 10, 13]
[1, 8, 4, 3]
[5, 8, 2, 11]
[5, 14, 12, 1]
[7, 4, 0, 5]
[6, 3, 14, 8]
[6, 0, 2, 4]
[12, 3, 4, 10]
[6, 10, 11, 12]
[3, 0, 14, 10]
[5, 12, 3, 14]
[10, 5, 11, 9]
[9, 8, 12, 7]
[4, 14, 5, 9]
[12, 14, 10, 11]
[11, 1, 10, 4]
[14, 13, 9, 0]
[11, 13, 9, 0]
[4, 1, 8, 6]
[14, 7, 9, 2]
[4, 11, 10, 2]
[7, 13, 12, 3]
[10, 14, 9, 7]
[7, 0, 12, 8]
[0, 6, 9, 11]
[7, 4, 10, 3]
[14, 11, 8, 1]
[4, 1, 10, 14]
[13, 6, 12, 1]
