P1,P2,...,Pn
[13, 2, 7, 4, 6]
[9, 3, 10, 0, 5]
[9, 8, 0, 14, 12]
[7, 11, 3, 14, 8]
[5, 3, 7, 4, 9]
[4, 9, 5, 12, 3]
[7, 4, 8, 11, 6]
[13, 7, 14, 11, 12]
[7, 11, 2, 5, 12]
[10, 5, 0, 14, 1]
[0, 13, 7, 11, 9]
[11, 9, 14, 7, 2]
[10, 14, 0, 11, 4]
[4, 9, 6, 11, 5]
[6, 7, 3, 13, 10]
[12, 1, 7, 3, 4]
[5, 13, 14, 2, 12]
[10, 5, 8, 3, 6]
[13, 0, 6, 11, 8]
[11, 2, 13, 3, 4]
[3, 13, 0, 10, 7]
[5, 0, 6, 7, 8]
[2, 5, 12, 14, 8]
[5, 0, 9, 10, 12]
[6, 4, 7, 3, 10]
[2, 0, 13, 7, 4]
[1, 0, 8, 4, 11]
[10, 4, 1, 8, 5]
[0, 1, 14, 10, 6]
[9, 0, 14, 4, 13]
[5, 8, 2, 9, 11]
[6, 10, 12, 4, 7]
[5, 0, 1, 9, 14]
[9, 1, 11, 4, 13]
[8, 5, 0, 11, 1]
[7, 6, 9, 8, 0]
[12, 11, 2, 0, 4]
[5, 8, 7, 10, 14]
[12, 8, 5, 7, 14]
[10, 7, 12, 8, 3]
[2, 14, 9, 5, 10]
[1, 3, 9, 10, 8]
[7, 6, 12, 14, 1]
[2, 6, 10, 1, 3]
[1, 13, 10, 14, 2]
[0, 6, 9, 5, 11]
[8, 11, 5, 14, 10]
[13, 8, 12, 10, 5]
[7, 3, 14, 4, 5]
[14, 13, 1, 7, 0]
[6, 12, 0, 2, 14]
[10, 3, 6, 11, 1]
[3, 1, 0, 11, 13]
[13, 5, 12, 6, 9]
[2, 6, 8, 5, 0]
[6, 3, 4, 2, 10]
[11, 12, 4, 1, 7]
[7, 9, 10, 12, 0]
[9, 1, 6, 4, 0]
[4, 13, 10, 6, 11]
[2, 9, 3, 11, 5]
[11, 5, 2, 13, 0]
[6, 9, 4, 1, 12]
[1, 9, 0, 2, 10]
[7, 10, 14, 4, 1]
[4, 3, 14, 10, 2]
[0, 10, 13, 9, 7]
[6, 11, 12, 2, 14]
[12, 7, 10, 5, 3]
[8, 14, 10, 6, 12]
[12, 13, 8, 7, 14]
[4, 13, 7, 14, 1]
[9, 11, 5, 1, 10]
[11, 14, 8, 5, 10]
[5, 3, 0, 12, 4]
[11, 9, 5, 4, 10]
[12, 13, 10, 14, 9]
[3, 4, 6, 13, 0]
[1, 14, 13, 7, 6]
[13, 14, 5, 12, 2]
[5, 13, 1, 3, 6]
[1, 11, 10, 4, 2]
[5, 14, 6, 3, 12]
[12, 9, 2, 4, 8]
[8, 3, 9, 12, 14]
[0, 14, 11, 9, 6]
[2, 14, 13, 0, 12]
[4, 14, 6, 7, 10]
[1, 12, 8, 7, 5]
[0, 11, 5, 7, 13]
[13, 11, 4, 8, 14]
[7, 14, 8, 6, 3]
[10, 14, 7, 1, 12]
[10, 6, 11, 1, 2]
[6, 9, 12, 2, 3]
[7, 9, 13, 3, 2]
[14, 4, 6, 11, 7]
[14, 5, 6, 12, 4]
[13, 7, 11, 1, 0]
[13, 2, 11, 9, 3]
[7, 14, 11, 8, 10]
[8, 5, 1, 6, 2]
[11, 9, 7, 1, 14]
[11, 7, 8, 2, 5]
[12, 9, 8, 13, 2]
[8, 6, 1, 5, 14]
[7, 2, 0, 10, 14]
[14, 1, 2, 8, 6]
[12, 11, 5, 10, 13]
[11, 4, 6, 14, 10]
[3, 2, 11, 9, 13]
[10, 6, 2, 13, 0]
[13, 14, 6, 3, 10]
[4, 13, 0, 2, 6]
[2, 7, 13, 9, 14]
[0, 9, 6, 10, 14]
[6, 3, 0, 12, 1]
[9, 11, 3, 0, 4]
[3, 2, 13, 8, 4]
[10, 7, 2, 5, 3]
[13, 14, 0, 6, 7]
[5, 4, 14, 8, 6]
[1, 9, 5, 8, 12]
[9, 6, 14, 0, 2]
[0, 2, 14, 8, 4]
[11, 3, 14, 8, 5]
[7, 0, 10, 11, 8]
[0, 6, 7, 1, 11]
[5, 11, 8, 10, 3]
[11, 13, 8, 6, 4]
[4, 6, 8, 1, 12]
[5, 6, 13, 1, 3]
[4, 8, 14, 6, 7]
[7, 1, 8, 5, 2]
[4, 0, 2, 11, 14]
[4, 6, 11, 1, 12]
[11, 1, 14, 0, 2]
[6, 9, 3, 13, 7]
[1, 8, 14, 11, 7]
[8, 3, 1, 9, 13]
[5, 1, 12, 8, 14]
[0, 8, 3, 12, 9]
[9, 2, 1, 0, 7]
[0, 3, 12, 6, 4]
[13, 9, 3, 5, 2]
[1, 5, 10, 6, 0]
[0, 14, 4, 8, 7]
[0, 12, 2, 6, 5]
[13, 11, 14, 10, 1]
[14, 7, 10, 0, 5]
[13, 2, 1, 5, 11]
[4, 2, 5, 8, 0]
[11, 10, 14, 0, 8]
[7, 5, 12, 14, 11]
[8, 6, 7, 1, 9]
[11, 6, 9, 8, 2]
[2, 5, 4, 7, 1]
[8, 11, 0, 1, 5]
[5, 1, 7, 8, 4]
[3, 6, 9, 5, 8]
[8, 2, 7, 13, 9]
[9, 0, 2, 1, 13]
[11, 7, 1, 8, 6]
[14, 12, 9, 13, 2]
[4, 9, 8, 7, 1]
[3, 7, 9, 1, 0]
[5, 11, 9, 4, 13]
[8, 14, 9, 12, 10]
[8, 4, 5, 3, 13]
[12, 5, 14, 1, 13]
[7, 5, 14, 1, 13]
[11, 12, 6, 2, 3]
[0, 11, 13, 1, 7]
[11, 14, 5, 3, 9]
