P1,P2,...,Pn
[10, 8, 2, 3]
[12, 7, 3, 13]
[1, 13, 5, 4]
[5, 9, 14, 2]
[6, 14, 10, 11]
[1, 12, 2, 0]
[13, 3, 0, 14]
[7, 3, 10, 12]
[11, 2, 13, 9]
[4, 2, 12, 3]
[6, 2, 11, 5]
[10, 12, 7, 5]
[0, 6, 7, 10]
[7, 9, 10, 0]
[3, 8, 2, 6]
[3, 8, 7, 2]
[12, 10, 2, 0]
[2, 9, 8, 6]
[0, 4, 1, 9]
[12, 10, 6, 11]
[14, 2, 9, 11]
[9, 5, 2, 13]
[7, 13, 3, 12]
[0, 7, 3, 11]
[6, 9, 12, 1]
[6, 1, 14, 11]
[8, 14, 2, 10]
[3, 13, 6, 4]
[3, 0, 6, 5]
[9, 14, 0, 6]
[13, 10, 11, 14]
[1, 0, 6, 11]
[2, 0, 9, 6]
[10, 1, 0, 12]
[4, 9, 10, 6]
[0, 5, 4, 9]
[13, 5, 14, 2]
[14, 12, 6, 11]
[14, 0, 3, 10]
[12, 11, 2, 0]
[1, 9, 4, 7]
[5, 9, 13, 1]
[3, 13, 4, 12]
[13, 1, 12, 3]
[2, 11, 9, 13]
[7, 9, 0, 1]
[2, 6, 9, 4]
[10, 8, 11, 4]
[8, 9, 3, 4]
[11, 0, 4, 9]
[6, 2, 1, 7]
[9, 7, 5, 3]
[2, 4, 12, 9]
[5, 0, 10, 14]
[8, 6, 2, 7]
[13, 9, 2, 1]
[13, 9, 11, 7]
