P1,P2,...,Pn
[6, 1, 2, 12]
[5, 6, 2, 0]
[12, 8, 7, 6]
[9, 8, 13, 14]
[2, 7, 4, 9]
[5, 6, 10, 4]
[10, 7, 4, 3]
[6, 4, 0, 11]
[3, 2, 12, 5]
[3, 8, 9, 14]
[13, 0, 14, 7]
[13, 6, 10, 3]
[4, 1, 9, 13]
[1, 3, 7, 11]
[14, 7, 4, 2]
[12, 2, 8, 7]
[7, 10, 3, 1]
[7, 13, 12, 10]
[8, 14, 2, 12]
[0, 4, 3, 13]
[9, 8, 13, 1]
[5, 7, 13, 2]
[3, 5, 8, 1]
[6, 14, 2, 5]
[7, 3, 6, 13]
[3, 13, 2, 7]
[5, 8, 3, 2]
[12, 10, 1, 0]
[9, 14, 2, 1]
[4, 0, 1, 10]
[2, 4, 10, 14]
[8, 5, 0, 10]
[3, 0, 7, 6]
[6, 12, 1, 10]
[7, 3, 9, 10]
[4, 8, 13, 7]
[1, 11, 0, 7]
[13, 8, 0, 12]
[11, 2, 3, 5]
[9, 14, 5, 11]
[10, 3, 12, 13]
[7, 2, 13, 3]
[5, 7, 1, 10]
[5, 14, 12, 9]
[13, 11, 8, 2]
[1, 9, 8, 3]
[13, 7, 10, 5]
[14, 9, 6, 0]
[9, 6, 0, 4]
[0, 2, 6, 3]
[0, 14, 11, 5]
[11, 6, 2, 0]
[14, 6, 0, 12]
[4, 2, 5, 6]
[8, 5, 3, 13]
[10, 4, 9, 12]
[4, 3, 14, 8]
[12, 0, 11, 9]
[8, 3, 13, 6]
[14, 12, 2, 13]
[5, 12, 13, 8]
[11, 14, 6, 10]
[10, 1, 11, 2]
[8, 1, 6, 11]
[3, 5, 14, 13]
[4, 13, 6, 9]
[14, 12, 7, 3]
[13, 3, 12, 1]
[14, 10, 13, 12]
[1, 13, 9, 8]
[6, 7, 8, 14]
[10, 6, 12, 0]
[1, 5, 12, 10]
[6, 14, 10, 9]
[2, 12, 14, 0]
[13, 8, 2, 1]
[4, 2, 11, 9]
[12, 0, 1, 5]
[13, 12, 1, 9]
[13, 2, 3, 1]
[14, 3, 10, 0]
[9, 1, 10, 6]
[8, 1, 2, 0]
[13, 11, 10, 1]
[0, 2, 1, 8]
[13, 1, 9, 12]
[11, 0, 12, 14]
[11, 6, 0, 7]
[4, 11, 8, 12]
[9, 2, 12, 10]
[10, 0, 5, 6]
[2, 11, 14, 1]
[5, 8, 6, 4]
[1, 14, 8, 5]
[7, 14, 12, 5]
[3, 14, 13, 11]
[8, 5, 6, 11]
[9, 3, 8, 14]
[11, 14, 5, 12]
[4, 0, 13, 3]
[12, 7, 2, 13]
[7, 1, 11, 5]
[13, 8, 2, 14]
[5, 11, 7, 0]
[3, 13, 12, 4]
[11, 8, 3, 7]
[11, 0, 1, 14]
[13, 5, 10, 8]
[9, 12, 4, 3]
[10, 14, 5, 4]
[1, 5, 12, 4]
[2, 14, 4, 5]
[13, 0, 8, 12]
[8, 3, 1, 14]
[11, 9, 7, 12]
[1, 10, 12, 5]
[12, 13, 2, 8]
[7, 11, 5, 1]
[0, 12, 10, 1]
[4, 13, 12, 11]
[4, 7, 10, 8]
[1, 12, 9, 14]
[2, 11, 13, 5]
[13, 10, 8, 12]
[10, 6, 12, 3]
[4, 13, 0, 8]
[4, 2, 14, 0]
[11, 10, 7, 4]
[3, 0, 4, 1]
[3, 4, 12, 11]
[5, 13, 11, 6]
[4, 5, 9, 10]
[4, 7, 6, 10]
[1, 8, 9, 11]
[0, 5, 11, 6]
[13, 11, 10, 9]
[11, 5, 1, 4]
[9, 14, 8, 11]
[12, 10, 8, 14]
[6, 2, 12, 14]
[1, 14, 5, 3]
[1, 7, 13, 12]
[6, 9, 1, 12]
[4, 1, 2, 9]
[6, 12, 0, 14]
[3, 9, 1, 5]
[3, 9, 2, 11]
[5, 11, 2, 14]
[10, 13, 6, 9]
[9, 13, 5, 2]
[13, 5, 8, 10]
[13, 7, 11, 0]
[2, 13, 9, 7]
[11, 10, 12, 1]
[4, 2, 7, 8]
[3, 8, 6, 7]
[0, 12, 9, 6]
[13, 5, 9, 6]
[4, 9, 3, 8]
[9, 5, 14, 0]
[13, 7, 8, 0]
[8, 11, 5, 3]
[14, 5, 8, 9]
[6, 0, 5, 13]
[6, 3, 4, 9]
[9, 5, 10, 6]
[9, 14, 13, 0]
[13, 8, 14, 5]
