P1,P2,...,Pn
[2, 14, 5, 11, 4]
[10, 9, 4, 0, 11]
[5, 0, 14, 7, 2]
[6, 9, 13, 8, 1]
[2, 11, 5, 1, 12]
[11, 9, 10, 8, 13]
[4, 1, 13, 6, 11]
[2, 14, 10, 0, 13]
[8, 11, 13, 3, 9]
[13, 8, 0, 11, 5]
[12, 9, 4, 11, 13]
[5, 11, 4, 0, 2]
[5, 14, 12, 13, 1]
[0, 14, 5, 4, 11]
[2, 6, 11, 5, 12]
[6, 1, 5, 9, 2]
[9, 11, 6, 5, 4]
[5, 12, 6, 0, 4]
[7, 3, 5, 11, 9]
[1, 8, 7, 10, 14]
[13, 7, 9, 11, 6]
[9, 4, 5, 14, 1]
[11, 3, 6, 7, 9]
[5, 6, 14, 10, 7]
[11, 3, 4, 7, 0]
[13, 4, 7, 10, 8]
[11, 1, 6, 12, 14]
[12, 0, 10, 13, 2]
[0, 2, 3, 9, 8]
[2, 4, 7, 1, 9]
[3, 11, 5, 1, 10]
[7, 14, 1, 2, 3]
[0, 13, 8, 2, 10]
[8, 6, 10, 7, 13]
[12, 4, 0, 10, 11]
[6, 11, 14, 3, 4]
[11, 2, 12, 14, 8]
[12, 5, 3, 8, 10]
[12, 7, 8, 9, 11]
[14, 5, 11, 3, 8]
[14, 11, 4, 10, 5]
[8, 14, 13, 3, 2]
[2, 8, 13, 4, 0]
[5, 2, 9, 12, 1]
[8, 6, 12, 11, 10]
[10, 5, 7, 0, 9]
[14, 10, 4, 2, 12]
[1, 13, 10, 4, 14]
[11, 10, 7, 8, 6]
[3, 10, 12, 4, 6]
[11, 1, 13, 9, 6]
[0, 10, 4, 8, 11]
[9, 7, 8, 10, 6]
[8, 4, 7, 1, 2]
[5, 4, 8, 6, 3]
[2, 13, 5, 12, 4]
[5, 12, 7, 9, 4]
[5, 11, 3, 10, 9]
[4, 1, 12, 2, 8]
[0, 7, 5, 9, 1]
[8, 3, 1, 4, 0]
[11, 1, 10, 14, 7]
[13, 6, 4, 11, 2]
[5, 1, 0, 7, 2]
[9, 13, 11, 14, 12]
[14, 7, 2, 9, 13]
[7, 13, 10, 4, 5]
[1, 6, 10, 0, 11]
[9, 14, 11, 2, 0]
[0, 9, 6, 11, 8]
[8, 9, 2, 5, 10]
[1, 13, 0, 11, 12]
[14, 3, 12, 2, 5]
[13, 10, 2, 11, 1]
[0, 9, 13, 14, 2]
[9, 1, 14, 6, 11]
[5, 2, 4, 12, 14]
[8, 4, 3, 0, 5]
[11, 12, 9, 3, 10]
[0, 6, 14, 9, 7]
[13, 10, 12, 0, 6]
[13, 14, 2, 1, 12]
[8, 1, 4, 2, 5]
[2, 9, 11, 0, 6]
[0, 7, 14, 2, 9]
[7, 6, 1, 8, 10]
[4, 6, 8, 9, 1]
[10, 1, 5, 11, 3]
[9, 10, 1, 3, 2]
[2, 6, 11, 8, 14]
[9, 0, 7, 13, 8]
[3, 11, 13, 9, 1]
[3, 11, 9, 7, 5]
[4, 8, 5, 1, 13]
[8, 9, 0, 2, 7]
[0, 9, 2, 14, 13]
[6, 9, 12, 3, 5]
[3, 1, 6, 11, 10]
[6, 7, 12, 1, 2]
[3, 7, 0, 2, 13]
[12, 7, 3, 10, 0]
[10, 14, 1, 9, 5]
[6, 3, 5, 12, 7]
[10, 5, 1, 11, 0]
[7, 11, 0, 10, 12]
[6, 14, 5, 12, 9]
[12, 2, 6, 8, 10]
[14, 13, 11, 12, 6]
[6, 0, 2, 3, 8]
[1, 0, 4, 13, 9]
[9, 7, 2, 1, 10]
[12, 4, 2, 7, 1]
[2, 7, 9, 0, 3]
[0, 5, 8, 4, 14]
[8, 13, 3, 6, 1]
[3, 11, 1, 2, 9]
[10, 14, 11, 0, 2]
[13, 4, 14, 11, 6]
[9, 8, 1, 7, 13]
[0, 9, 6, 11, 2]
[4, 12, 13, 8, 3]
[6, 7, 14, 8, 12]
[12, 3, 13, 10, 8]
[2, 3, 7, 1, 5]
[12, 1, 2, 6, 0]
[5, 12, 2, 7, 11]
[7, 11, 5, 8, 3]
[1, 12, 3, 2, 6]
[14, 8, 10, 4, 9]
[14, 4, 1, 2, 9]
[11, 10, 0, 1, 3]
[12, 7, 2, 13, 6]
[9, 1, 13, 10, 12]
[6, 1, 3, 7, 2]
[9, 5, 2, 6, 14]
[2, 12, 13, 14, 8]
[10, 3, 1, 7, 4]
[0, 11, 10, 4, 13]
[11, 0, 9, 12, 4]
[12, 1, 7, 11, 4]
[10, 11, 2, 8, 3]
[12, 6, 7, 10, 2]
[9, 7, 10, 1, 12]
[9, 13, 1, 6, 5]
[11, 5, 13, 14, 1]
[1, 8, 0, 7, 12]
[0, 5, 6, 3, 14]
[12, 3, 14, 6, 9]
[11, 9, 6, 8, 4]
[13, 1, 10, 9, 3]
[0, 5, 2, 12, 4]
[11, 7, 14, 1, 9]
[3, 2, 0, 7, 5]
[0, 8, 2, 1, 4]
[14, 4, 6, 8, 2]
[3, 8, 10, 14, 2]
[9, 6, 3, 1, 2]
[2, 5, 7, 4, 12]
[12, 0, 7, 5, 3]
[8, 13, 9, 0, 14]
[3, 4, 5, 12, 7]
[11, 0, 10, 2, 1]
[10, 1, 13, 5, 9]
[13, 3, 10, 6, 4]
[7, 1, 11, 0, 3]
[7, 11, 5, 4, 8]
[3, 7, 8, 12, 9]
[11, 0, 12, 8, 13]
[11, 13, 0, 1, 9]
[4, 2, 1, 12, 14]
[6, 7, 0, 4, 9]
[8, 5, 7, 6, 14]
[7, 4, 12, 1, 13]
[3, 14, 4, 12, 0]
[11, 9, 7, 8, 12]
[3, 1, 14, 13, 0]
[6, 8, 11, 14, 4]
[7, 3, 13, 4, 12]
[3, 6, 8, 2, 13]
[2, 9, 12, 14, 0]
[3, 11, 6, 5, 13]
[8, 3, 0, 7, 11]
[6, 8, 5, 14, 7]
[10, 0, 7, 11, 1]
[4, 7, 2, 13, 11]
[3, 14, 6, 2, 10]
