P1,P2,...,Pn
[14, 6, 9, 4]
[8, 6, 0, 10]
[0, 2, 1, 8]
[13, 12, 10, 11]
[12, 5, 3, 11]
[4, 1, 7, 14]
[2, 4, 3, 12]
[3, 8, 12, 2]
[8, 9, 13, 1]
[7, 0, 9, 6]
[14, 6, 5, 11]
[1, 11, 14, 7]
[3, 13, 9, 7]
[1, 0, 11, 6]
[11, 10, 13, 0]
[10, 13, 9, 1]
[2, 3, 10, 14]
[7, 14, 12, 5]
[0, 6, 1, 12]
[8, 4, 10, 13]
[14, 5, 7, 3]
[1, 0, 6, 5]
[7, 5, 9, 6]
[5, 4, 11, 3]
[8, 7, 1, 6]
[11, 6, 2, 14]
[12, 11, 5, 14]
[9, 14, 4, 10]
[7, 5, 14, 10]
[1, 8, 9, 7]
[12, 14, 0, 13]
[10, 7, 14, 0]
[7, 8, 12, 11]
[2, 0, 5, 4]
[7, 10, 12, 0]
[1, 12, 0, 10]
[2, 7, 12, 4]
[10, 14, 8, 4]
[4, 14, 2, 13]
[2, 9, 3, 7]
[13, 5, 14, 1]
[5, 12, 10, 0]
[2, 14, 7, 5]
[14, 11, 1, 13]
[1, 0, 2, 12]
[8, 7, 0, 3]
[7, 14, 9, 2]
[4, 11, 8, 7]
[10, 6, 12, 11]
[11, 8, 13, 5]
[6, 4, 10, 5]
[11, 14, 3, 0]
[11, 5, 10, 14]
[4, 9, 7, 11]
[6, 7, 4, 10]
[10, 8, 11, 6]
[8, 1, 5, 2]
[6, 9, 7, 0]
[5, 3, 1, 9]
[13, 6, 12, 11]
[8, 2, 7, 4]
[14, 5, 1, 8]
[12, 1, 10, 0]
[6, 4, 0, 10]
[14, 10, 5, 2]
[6, 8, 11, 9]
[2, 12, 3, 4]
