P1,P2,...,Pn
[12, 13, 7, 11]
[3, 8, 2, 7]
[0, 11, 3, 9]
[2, 4, 1, 7]
[2, 12, 1, 10]
[0, 9, 8, 3]
[6, 13, 10, 3]
[4, 14, 8, 9]
[8, 9, 13, 12]
[11, 9, 4, 6]
[7, 2, 14, 9]
[3, 5, 7, 1]
[3, 6, 4, 1]
[9, 3, 8, 5]
[13, 5, 7, 8]
[3, 8, 4, 5]
[14, 10, 1, 12]
[0, 8, 12, 4]
[1, 5, 7, 10]
[13, 9, 7, 14]
[4, 5, 6, 11]
[4, 1, 5, 11]
[7, 12, 8, 6]
[12, 0, 9, 14]
[7, 14, 8, 11]
[6, 13, 14, 10]
[6, 0, 7, 9]
[7, 9, 10, 6]
[5, 14, 8, 7]
[1, 0, 2, 12]
[2, 5, 9, 11]
[8, 13, 9, 11]
[1, 13, 12, 6]
[13, 6, 10, 0]
[10, 4, 5, 6]
[3, 1, 9, 0]
[9, 0, 3, 1]
[9, 6, 10, 4]
[8, 9, 3, 13]
[4, 8, 3, 0]
[14, 4, 12, 13]
[13, 8, 12, 14]
[0, 13, 7, 11]
[11, 1, 13, 0]
[11, 2, 7, 13]
[10, 6, 9, 3]
[5, 13, 9, 10]
[2, 10, 13, 3]
[13, 0, 7, 4]
[8, 5, 1, 13]
[7, 12, 8, 10]
[2, 7, 13, 9]
[1, 11, 2, 8]
[1, 10, 12, 14]
[1, 9, 0, 13]
[6, 7, 13, 3]
[13, 14, 11, 4]
[1, 8, 7, 12]
[9, 12, 3, 8]
[0, 8, 2, 9]
[10, 9, 14, 2]
[5, 6, 10, 9]
[2, 5, 10, 1]
[13, 14, 5, 11]
[2, 6, 10, 13]
[7, 3, 6, 1]
[0, 14, 7, 11]
[7, 11, 9, 4]
[1, 10, 13, 7]
[0, 4, 10, 13]
[8, 14, 3, 10]
[14, 4, 10, 12]
[0, 3, 9, 7]
[2, 13, 4, 14]
[7, 13, 6, 9]
[13, 10, 3, 4]
[10, 2, 7, 5]
[1, 13, 14, 12]
[11, 5, 13, 0]
[4, 2, 7, 6]
[12, 3, 6, 8]
[10, 8, 0, 1]
[7, 9, 2, 1]
[1, 5, 0, 14]
[9, 6, 2, 14]
[7, 9, 14, 11]
[10, 5, 1, 14]
[14, 4, 0, 9]
[1, 2, 13, 6]
[7, 1, 13, 4]
[13, 12, 11, 4]
[14, 1, 9, 7]
[0, 8, 5, 2]
[0, 5, 6, 14]
[5, 8, 11, 2]
[8, 0, 11, 5]
[11, 2, 13, 7]
[1, 7, 6, 14]
[3, 4, 13, 7]
[4, 1, 2, 6]
[6, 11, 5, 0]
[0, 9, 2, 6]
[0, 3, 14, 6]
[11, 7, 2, 6]
[8, 10, 5, 11]
[0, 14, 8, 4]
[12, 8, 1, 6]
[2, 14, 11, 3]
[9, 7, 6, 3]
[8, 11, 0, 7]
[2, 3, 4, 5]
[9, 8, 6, 13]
[4, 14, 12, 5]
[1, 13, 3, 0]
[14, 4, 11, 7]
[1, 11, 6, 0]
[14, 12, 2, 10]
[3, 11, 13, 2]
[10, 2, 9, 6]
[1, 10, 9, 6]
[11, 10, 1, 3]
[2, 7, 4, 12]
[11, 2, 5, 6]
[7, 9, 8, 1]
[4, 1, 2, 7]
[12, 11, 9, 0]
[3, 13, 14, 8]
[0, 9, 4, 5]
[1, 4, 13, 3]
[9, 0, 11, 10]
[6, 1, 12, 3]
[10, 13, 0, 4]
[4, 6, 2, 9]
[3, 10, 4, 5]
[8, 0, 13, 7]
[7, 2, 13, 14]
[12, 5, 11, 2]
[10, 3, 2, 7]
[8, 13, 7, 9]
[12, 8, 9, 6]
[10, 3, 12, 13]
[1, 5, 0, 10]
[11, 0, 14, 13]
[5, 12, 11, 7]
[11, 13, 0, 14]
[1, 0, 14, 12]
[0, 3, 11, 8]
[2, 6, 3, 1]
[0, 2, 14, 1]
[2, 12, 14, 7]
[6, 11, 4, 7]
[5, 7, 1, 3]
[6, 12, 3, 2]
[8, 2, 10, 1]
[12, 13, 8, 3]
[1, 6, 7, 3]
[7, 1, 2, 9]
[12, 5, 14, 6]
[10, 3, 14, 13]
