P1,P2,...,Pn
[7, 11, 5, 0]
[14, 12, 13, 5]
[0, 10, 7, 9]
[5, 4, 13, 1]
[8, 9, 5, 0]
[2, 13, 12, 10]
[10, 3, 14, 5]
[8, 10, 14, 0]
[11, 7, 5, 2]
[0, 6, 4, 9]
[8, 10, 4, 14]
[7, 1, 8, 9]
[9, 0, 2, 12]
[9, 4, 13, 6]
[12, 11, 14, 8]
[8, 4, 12, 7]
[8, 2, 3, 13]
[7, 4, 11, 13]
[6, 4, 8, 2]
[2, 1, 0, 10]
[4, 14, 5, 1]
[13, 14, 6, 5]
[11, 5, 13, 4]
[1, 12, 11, 10]
[6, 8, 2, 13]
[11, 12, 4, 10]
[12, 3, 7, 0]
[2, 3, 8, 13]
[5, 1, 6, 14]
[2, 3, 10, 8]
[0, 6, 9, 12]
[4, 0, 13, 9]
[2, 10, 5, 12]
[14, 0, 8, 9]
[5, 0, 10, 6]
[1, 3, 10, 13]
[1, 3, 11, 5]
[6, 9, 0, 7]
[6, 8, 7, 1]
[0, 14, 6, 13]
[4, 1, 3, 7]
[2, 4, 13, 6]
[2, 14, 8, 6]
[13, 0, 12, 11]
[10, 12, 1, 0]
[3, 1, 13, 14]
[4, 10, 13, 9]
[12, 4, 0, 11]
[12, 2, 4, 10]
[12, 5, 13, 7]
[11, 10, 14, 3]
[8, 4, 7, 13]
[5, 7, 11, 4]
[4, 3, 14, 10]
[11, 5, 8, 4]
[14, 9, 1, 0]
[1, 8, 7, 3]
[9, 5, 12, 13]
[10, 9, 13, 8]
[0, 7, 8, 13]
[0, 11, 3, 4]
[8, 11, 2, 12]
[14, 2, 7, 12]
[11, 13, 4, 12]
[7, 9, 4, 12]
[9, 10, 7, 13]
[2, 12, 8, 7]
[11, 0, 14, 2]
[14, 7, 6, 13]
[14, 3, 4, 12]
[1, 8, 14, 7]
[4, 6, 3, 1]
[0, 2, 12, 13]
[2, 6, 7, 12]
[5, 8, 12, 2]
[3, 5, 8, 12]
[7, 9, 3, 4]
[7, 11, 4, 5]
[6, 3, 10, 1]
[7, 12, 13, 2]
[7, 4, 8, 3]
[10, 6, 13, 12]
[13, 12, 10, 0]
[7, 9, 6, 13]
[4, 8, 0, 13]
[5, 12, 6, 8]
[11, 0, 1, 7]
[5, 6, 2, 11]
[10, 5, 1, 14]
[1, 0, 2, 13]
[7, 9, 5, 2]
[14, 3, 13, 1]
[4, 13, 1, 5]
[3, 11, 5, 2]
[5, 12, 11, 7]
[11, 7, 2, 1]
[14, 12, 3, 10]
[7, 8, 10, 5]
[13, 10, 0, 1]
[8, 12, 3, 1]
[5, 0, 1, 13]
[3, 9, 4, 5]
[1, 4, 11, 6]
[6, 9, 7, 5]
[12, 5, 2, 6]
[8, 1, 11, 12]
[1, 13, 12, 5]
[9, 4, 5, 2]
[11, 0, 13, 9]
