P1,P2,...,Pn
[7, 2, 8, 1]
[5, 7, 6, 4]
[1, 3, 0, 5]
[13, 11, 2, 9]
[1, 5, 9, 11]
[0, 2, 5, 10]
[14, 1, 7, 10]
[14, 2, 4, 7]
[12, 2, 8, 13]
[11, 13, 14, 7]
[1, 13, 9, 6]
[5, 8, 10, 0]
[14, 2, 0, 1]
[5, 4, 1, 6]
[4, 10, 11, 14]
[13, 6, 4, 12]
[4, 8, 5, 6]
[2, 8, 14, 0]
[4, 1, 6, 13]
[0, 2, 5, 8]
[14, 0, 8, 1]
[12, 4, 5, 7]
[10, 7, 1, 4]
[2, 14, 11, 3]
[7, 2, 8, 12]
[2, 9, 14, 3]
[12, 5, 4, 13]
[8, 7, 11, 4]
[1, 8, 2, 7]
[1, 4, 9, 0]
[12, 9, 13, 1]
[13, 2, 9, 11]
[6, 9, 14, 11]
[8, 14, 3, 7]
[7, 14, 6, 1]
[2, 8, 7, 12]
[1, 11, 8, 14]
[9, 14, 5, 6]
[6, 11, 8, 12]
[11, 6, 13, 14]
[5, 6, 10, 12]
[11, 10, 9, 2]
[3, 0, 7, 10]
[13, 9, 0, 11]
[3, 5, 13, 2]
[10, 7, 2, 9]
[9, 5, 8, 3]
[14, 8, 3, 9]
[12, 6, 9, 10]
[4, 7, 9, 10]
[10, 6, 2, 14]
[9, 11, 12, 2]
[9, 2, 12, 10]
[7, 5, 11, 6]
[7, 0, 3, 8]
[8, 10, 0, 1]
[11, 9, 3, 1]
[4, 6, 13, 3]
[9, 12, 2, 4]
[8, 13, 10, 3]
[5, 1, 9, 10]
[4, 2, 5, 8]
[3, 10, 7, 2]
[10, 9, 2, 8]
[2, 0, 12, 3]
[3, 9, 10, 1]
[3, 1, 2, 8]
[13, 0, 12, 2]
[1, 12, 7, 4]
[6, 4, 11, 5]
[11, 12, 0, 4]
[3, 4, 2, 10]
[10, 4, 3, 0]
[5, 9, 10, 11]
[2, 14, 4, 12]
[7, 14, 8, 5]
[9, 12, 2, 10]
[1, 13, 0, 5]
[1, 4, 7, 11]
[13, 14, 4, 11]
[10, 1, 0, 11]
[13, 8, 7, 12]
[12, 6, 2, 11]
[0, 12, 14, 13]
[10, 9, 11, 6]
[1, 12, 4, 8]
[8, 7, 1, 14]
[8, 12, 13, 1]
[13, 11, 8, 4]
[1, 7, 10, 9]
[0, 14, 1, 12]
[11, 13, 9, 3]
[3, 0, 7, 14]
[9, 3, 11, 13]
[1, 0, 5, 12]
[1, 14, 9, 13]
[5, 9, 8, 3]
[0, 2, 9, 8]
[8, 6, 12, 4]
[10, 7, 12, 1]
[12, 4, 1, 6]
[13, 12, 10, 1]
[11, 13, 8, 6]
[7, 0, 6, 10]
[13, 9, 2, 0]
[13, 5, 6, 8]
[13, 14, 11, 4]
[10, 11, 0, 7]
[11, 3, 2, 13]
[9, 7, 14, 5]
[7, 10, 3, 0]
[12, 0, 2, 6]
[2, 4, 14, 12]
[11, 0, 13, 2]
[8, 1, 9, 10]
[2, 13, 4, 10]
[10, 2, 4, 5]
[12, 8, 14, 10]
[0, 12, 13, 9]
[2, 13, 0, 8]
[14, 8, 9, 6]
[8, 4, 10, 14]
[10, 7, 1, 13]
[0, 6, 9, 11]
[9, 0, 8, 4]
[10, 2, 5, 8]
[14, 10, 8, 3]
[13, 4, 12, 10]
[4, 0, 11, 12]
[11, 4, 3, 5]
[1, 7, 8, 0]
[2, 6, 11, 9]
[5, 14, 7, 4]
[0, 9, 6, 1]
[10, 13, 2, 1]
[1, 14, 13, 6]
[0, 14, 9, 6]
[7, 2, 13, 3]
[7, 1, 12, 0]
[11, 10, 6, 5]
[4, 7, 10, 13]
[9, 3, 12, 13]
[14, 2, 10, 12]
[13, 0, 2, 10]
[6, 13, 5, 3]
[3, 13, 9, 5]
[5, 1, 12, 7]
[14, 13, 4, 9]
[13, 3, 2, 0]
[3, 13, 12, 0]
[6, 7, 4, 8]
[9, 14, 13, 4]
[3, 11, 1, 4]
[8, 6, 5, 14]
[8, 6, 0, 4]
[11, 7, 8, 0]
[5, 9, 2, 8]
[4, 1, 14, 12]
[7, 1, 5, 6]
[11, 3, 4, 9]
[10, 13, 7, 4]
[0, 10, 11, 2]
[13, 9, 7, 3]
[5, 2, 1, 13]
[6, 9, 10, 0]
[4, 12, 11, 0]
