P1,P2,...,Pn
[6, 0, 7, 10, 4]
[13, 4, 14, 7, 1]
[2, 13, 12, 3, 1]
[7, 9, 12, 0, 5]
[2, 14, 10, 6, 5]
[13, 2, 5, 14, 12]
[6, 9, 1, 14, 5]
[9, 14, 0, 2, 12]
[14, 7, 12, 0, 2]
[1, 3, 5, 0, 9]
[10, 5, 0, 13, 1]
[7, 0, 11, 5, 1]
[10, 11, 5, 8, 6]
[9, 2, 4, 14, 11]
[2, 5, 3, 8, 11]
[10, 3, 2, 7, 11]
[10, 9, 12, 8, 14]
[9, 8, 10, 2, 6]
[7, 0, 5, 1, 13]
[5, 8, 4, 11, 9]
[1, 5, 6, 13, 8]
[7, 5, 1, 8, 2]
[3, 4, 10, 11, 12]
[3, 4, 7, 5, 2]
[8, 5, 1, 3, 12]
[7, 6, 14, 2, 3]
[13, 7, 10, 14, 11]
[0, 5, 6, 9, 8]
[14, 4, 7, 6, 8]
[10, 9, 6, 11, 2]
[11, 13, 14, 6, 4]
[12, 11, 6, 7, 10]
[0, 4, 13, 9, 3]
[8, 11, 6, 10, 7]
[10, 6, 8, 2, 12]
[1, 0, 13, 10, 14]
[6, 0, 1, 4, 14]
[6, 1, 9, 8, 12]
[8, 3, 2, 11, 0]
[0, 6, 14, 3, 10]
[2, 1, 13, 3, 8]
[7, 12, 11, 5, 8]
[9, 13, 2, 4, 0]
[11, 12, 0, 5, 3]
[1, 13, 5, 2, 4]
[10, 1, 4, 5, 14]
