P1,P2,...,Pn
[5, 14, 13, 7]
[7, 4, 11, 8]
[11, 8, 4, 13]
[3, 11, 12, 0]
[11, 13, 8, 6]
[4, 12, 1, 14]
[11, 8, 7, 12]
[11, 14, 4, 5]
[2, 8, 11, 3]
[6, 12, 7, 8]
[7, 0, 2, 14]
[11, 5, 10, 9]
[9, 1, 3, 6]
[8, 9, 12, 5]
[0, 9, 12, 2]
[14, 12, 0, 4]
[13, 14, 0, 3]
[3, 12, 4, 2]
[3, 1, 5, 8]
[9, 4, 14, 2]
[10, 6, 7, 12]
[1, 3, 7, 10]
[1, 14, 7, 12]
[14, 5, 2, 10]
[1, 0, 4, 3]
[1, 7, 10, 11]
[13, 3, 1, 7]
[1, 4, 5, 3]
[9, 8, 10, 6]
[14, 8, 7, 0]
[1, 3, 14, 8]
[10, 6, 8, 9]
[7, 14, 11, 5]
[8, 7, 4, 11]
[5, 12, 14, 8]
[12, 9, 7, 3]
[10, 5, 4, 0]
[13, 1, 11, 3]
[3, 14, 11, 1]
[8, 5, 0, 12]
[4, 1, 14, 5]
[11, 6, 7, 5]
[2, 8, 5, 4]
[10, 3, 5, 9]
[11, 10, 14, 1]
[13, 2, 11, 6]
[9, 7, 1, 14]
[3, 6, 4, 2]
[10, 5, 7, 1]
[13, 6, 3, 5]
[5, 2, 12, 3]
