P1,P2,...,Pn
[8, 12, 5, 3]
[2, 4, 3, 1]
[11, 10, 1, 3]
[14, 4, 8, 13]
[9, 2, 12, 7]
[11, 14, 8, 10]
[8, 0, 10, 14]
[9, 0, 10, 6]
[2, 1, 0, 3]
[13, 1, 4, 11]
[8, 9, 11, 13]
[11, 13, 0, 14]
[14, 11, 7, 4]
[1, 13, 9, 12]
[14, 11, 12, 4]
[4, 2, 3, 12]
[3, 4, 14, 7]
[4, 12, 7, 1]
[14, 13, 11, 9]
[5, 8, 14, 7]
[11, 3, 8, 0]
[8, 5, 4, 3]
[4, 13, 6, 2]
[2, 5, 3, 10]
[12, 8, 5, 9]
[7, 10, 0, 14]
[3, 1, 14, 2]
[13, 4, 0, 5]
[0, 7, 10, 13]
[6, 11, 7, 1]
[6, 8, 3, 13]
[1, 3, 2, 9]
[9, 10, 1, 0]
[7, 9, 1, 5]
[12, 9, 13, 10]
[7, 2, 8, 4]
[6, 0, 4, 10]
[5, 2, 12, 14]
[9, 8, 13, 12]
[6, 3, 9, 10]
[1, 7, 9, 6]
[9, 6, 10, 11]
[6, 8, 4, 9]
[10, 2, 0, 8]
[13, 1, 7, 8]
[4, 7, 10, 1]
[13, 4, 14, 3]
[10, 6, 8, 7]
[6, 9, 0, 13]
[10, 9, 8, 4]
[12, 8, 5, 9]
[6, 1, 8, 11]
[7, 2, 4, 3]
[7, 6, 4, 11]
[7, 13, 14, 6]
[8, 2, 6, 14]
[9, 4, 7, 6]
[13, 7, 0, 4]
[11, 8, 12, 7]
[14, 12, 3, 2]
[1, 13, 2, 3]
[0, 8, 9, 7]
[10, 11, 0, 1]
[6, 2, 8, 0]
[10, 3, 12, 14]
[6, 10, 14, 4]
[11, 13, 5, 2]
[3, 7, 6, 4]
[12, 2, 6, 11]
[13, 10, 3, 4]
[12, 8, 0, 3]
[11, 13, 8, 7]
[7, 8, 6, 3]
[10, 5, 7, 0]
[2, 13, 6, 0]
[10, 14, 6, 3]
[12, 4, 7, 10]
[11, 9, 0, 4]
[4, 10, 3, 1]
[0, 8, 13, 11]
[14, 0, 10, 11]
[12, 2, 14, 4]
[7, 3, 2, 13]
[8, 12, 5, 3]
[14, 12, 1, 10]
[11, 6, 14, 8]
[12, 10, 4, 8]
[7, 9, 12, 2]
[12, 9, 11, 10]
[14, 12, 1, 3]
[4, 5, 1, 7]
[3, 12, 4, 13]
[13, 9, 3, 14]
[8, 6, 4, 1]
[2, 14, 0, 5]
[9, 12, 1, 0]
[4, 12, 7, 13]
[3, 9, 1, 6]
[2, 0, 9, 4]
[9, 13, 12, 1]
[14, 9, 5, 2]
[2, 3, 9, 7]
