P1,P2,...,Pn
[0, 1, 9, 14]
[2, 11, 6, 3]
[2, 13, 3, 9]
[9, 8, 2, 7]
[3, 2, 14, 5]
[4, 3, 12, 5]
[6, 1, 0, 12]
[4, 12, 8, 7]
[0, 13, 10, 6]
[13, 1, 2, 9]
[10, 3, 0, 14]
[13, 3, 12, 14]
[12, 9, 13, 0]
[1, 2, 7, 4]
[1, 4, 3, 7]
[4, 12, 7, 0]
[4, 9, 3, 13]
[4, 6, 3, 10]
[2, 12, 10, 4]
[11, 1, 14, 5]
[14, 7, 8, 0]
[13, 4, 0, 6]
[3, 9, 12, 5]
[0, 6, 1, 5]
[7, 5, 11, 14]
[5, 10, 13, 12]
[14, 3, 9, 10]
[8, 5, 1, 2]
[7, 2, 1, 11]
[8, 12, 9, 2]
[1, 10, 6, 3]
[6, 8, 13, 14]
[13, 3, 10, 5]
[14, 0, 7, 9]
[13, 3, 1, 7]
[1, 11, 6, 2]
[9, 14, 6, 5]
[0, 12, 2, 5]
[4, 11, 14, 9]
[5, 1, 6, 0]
[13, 3, 1, 9]
[6, 2, 7, 14]
[5, 14, 9, 4]
[0, 13, 8, 6]
[14, 12, 2, 4]
[0, 1, 14, 9]
[12, 13, 10, 11]
[11, 8, 12, 3]
[4, 10, 12, 5]
[2, 7, 13, 5]
[14, 9, 2, 8]
[11, 2, 14, 6]
[14, 7, 12, 13]
[6, 9, 8, 11]
[12, 3, 1, 0]
[4, 13, 2, 1]
[0, 9, 10, 11]
[3, 7, 9, 14]
[14, 8, 1, 2]
[1, 0, 4, 12]
[1, 12, 11, 3]
[2, 8, 12, 4]
[7, 2, 14, 11]
[9, 0, 2, 12]
[10, 5, 4, 14]
[13, 11, 6, 2]
[10, 8, 6, 14]
[4, 2, 12, 5]
[1, 5, 11, 10]
[0, 13, 3, 9]
[2, 12, 8, 7]
[13, 3, 12, 11]
[13, 6, 9, 7]
[12, 10, 13, 1]
[1, 10, 8, 14]
[1, 9, 11, 7]
[4, 12, 11, 1]
[7, 4, 14, 3]
[5, 0, 1, 4]
[3, 1, 7, 11]
[12, 4, 7, 14]
[0, 8, 1, 13]
[12, 6, 2, 1]
[7, 1, 0, 9]
[1, 13, 4, 7]
[6, 5, 10, 13]
[3, 5, 8, 10]
[9, 5, 12, 10]
[9, 7, 12, 5]
[6, 4, 5, 13]
[5, 1, 0, 9]
[3, 13, 0, 4]
[13, 6, 8, 3]
[13, 7, 1, 3]
[5, 3, 11, 0]
[6, 4, 10, 0]
[7, 3, 13, 2]
[8, 3, 10, 2]
[3, 6, 10, 8]
[8, 0, 4, 10]
[13, 14, 10, 1]
[3, 0, 6, 8]
[10, 5, 8, 6]
[8, 13, 11, 3]
[12, 0, 7, 10]
[11, 13, 2, 8]
[5, 8, 10, 9]
[2, 8, 7, 12]
[14, 11, 6, 12]
[2, 8, 10, 11]
[2, 4, 11, 8]
[3, 8, 10, 11]
[14, 0, 8, 6]
[1, 8, 9, 3]
[9, 2, 14, 7]
[13, 6, 12, 8]
[2, 9, 6, 13]
[11, 0, 10, 6]
[1, 5, 9, 11]
[6, 13, 7, 9]
[4, 13, 12, 1]
[1, 6, 2, 3]
[11, 6, 3, 7]
[9, 10, 0, 5]
[10, 14, 5, 12]
[8, 10, 6, 13]
[8, 2, 7, 4]
[7, 0, 9, 13]
[2, 3, 12, 13]
[2, 13, 1, 3]
[10, 4, 5, 14]
[2, 8, 12, 9]
[12, 8, 4, 9]
[6, 13, 12, 10]
[12, 3, 8, 0]
[11, 1, 0, 6]
[14, 6, 5, 8]
[11, 13, 10, 4]
[0, 3, 14, 8]
[12, 10, 5, 11]
[13, 9, 5, 0]
[8, 10, 3, 6]
[11, 4, 5, 0]
[11, 14, 1, 4]
[4, 0, 1, 6]
[6, 0, 12, 5]
[8, 4, 14, 0]
[9, 13, 7, 5]
[11, 1, 5, 12]
[8, 3, 1, 10]
[10, 1, 11, 14]
[6, 5, 4, 0]
[14, 13, 2, 0]
[14, 2, 0, 9]
