P1,P2,...,Pn
[4, 10, 14, 0]
[10, 0, 6, 1]
[1, 14, 5, 8]
[11, 5, 7, 8]
[1, 9, 13, 10]
[4, 8, 6, 11]
[5, 7, 13, 11]
[2, 14, 8, 12]
[3, 13, 1, 6]
[3, 5, 8, 6]
[13, 12, 9, 10]
[6, 2, 8, 1]
[3, 13, 1, 7]
[3, 1, 6, 12]
[10, 12, 4, 3]
[2, 8, 9, 6]
[4, 7, 0, 11]
[9, 2, 5, 3]
[11, 14, 9, 10]
[0, 2, 4, 13]
[4, 8, 5, 7]
[11, 9, 10, 12]
[3, 13, 0, 7]
[1, 4, 6, 5]
[7, 2, 6, 0]
[5, 10, 11, 0]
[14, 2, 5, 1]
[1, 11, 4, 9]
[2, 9, 10, 5]
[9, 2, 3, 1]
[5, 2, 9, 7]
[1, 5, 9, 12]
[3, 10, 4, 1]
[11, 10, 2, 6]
[13, 8, 5, 2]
[5, 1, 11, 7]
[12, 4, 6, 14]
[6, 14, 11, 5]
[0, 8, 13, 10]
[5, 9, 13, 12]
[14, 9, 2, 6]
[12, 7, 11, 4]
[6, 2, 12, 4]
[8, 4, 6, 3]
[1, 12, 5, 11]
[12, 2, 11, 5]
[11, 13, 2, 3]
[12, 13, 3, 8]
[12, 3, 11, 6]
[1, 14, 0, 10]
[4, 6, 14, 7]
[8, 13, 5, 3]
[2, 13, 10, 8]
[14, 4, 9, 7]
[0, 9, 14, 6]
[3, 12, 8, 7]
[8, 0, 13, 3]
[10, 2, 14, 12]
[3, 6, 14, 7]
[7, 3, 11, 10]
[12, 7, 11, 1]
[3, 6, 0, 4]
[9, 13, 2, 5]
[9, 7, 4, 3]
[13, 0, 9, 6]
[10, 9, 14, 1]
[10, 4, 14, 5]
[9, 10, 0, 12]
[2, 6, 14, 3]
[11, 12, 7, 5]
[9, 10, 7, 8]
[5, 2, 6, 13]
[8, 0, 7, 4]
[3, 10, 14, 6]
[11, 6, 10, 3]
[8, 2, 0, 13]
[8, 0, 6, 11]
[6, 7, 14, 0]
[10, 8, 13, 3]
[12, 5, 2, 13]
[3, 12, 9, 0]
[1, 14, 13, 5]
[14, 11, 2, 0]
[14, 10, 1, 3]
[3, 1, 11, 14]
[3, 10, 12, 0]
[2, 6, 12, 0]
[0, 9, 7, 10]
[4, 6, 10, 12]
[12, 0, 8, 2]
[8, 14, 9, 10]
[5, 8, 11, 6]
[3, 9, 14, 5]
[9, 12, 13, 5]
[4, 3, 13, 8]
[2, 13, 11, 7]
[5, 8, 7, 4]
[11, 13, 10, 1]
[5, 7, 0, 4]
[9, 1, 12, 13]
[1, 3, 8, 5]
[2, 13, 4, 14]
[10, 12, 11, 5]
[7, 13, 11, 3]
[12, 13, 4, 3]
[14, 2, 11, 6]
[8, 0, 11, 7]
[7, 4, 11, 0]
[5, 0, 9, 7]
[4, 13, 9, 8]
[4, 0, 7, 13]
[0, 4, 3, 12]
[11, 7, 2, 9]
[6, 2, 8, 13]
[6, 2, 3, 9]
[14, 4, 6, 12]
[10, 5, 4, 2]
[5, 2, 6, 3]
[9, 0, 8, 6]
[10, 6, 13, 0]
[6, 9, 3, 12]
[14, 0, 12, 5]
[10, 9, 4, 11]
[0, 2, 10, 13]
[13, 2, 0, 12]
[11, 9, 7, 1]
[14, 5, 3, 8]
[4, 0, 14, 7]
[13, 12, 1, 11]
[2, 0, 10, 7]
[2, 3, 1, 4]
[10, 9, 3, 6]
[2, 4, 1, 7]
[2, 10, 1, 12]
[12, 2, 1, 7]
[5, 9, 2, 4]
[3, 8, 4, 1]
[4, 6, 3, 8]
[5, 4, 0, 11]
[6, 7, 8, 13]
[13, 5, 7, 1]
[3, 6, 7, 13]
[10, 3, 13, 5]
[13, 10, 12, 0]
[5, 8, 10, 2]
[10, 13, 14, 2]
[4, 3, 12, 13]
[5, 1, 9, 10]
[11, 4, 7, 8]
[13, 0, 8, 1]
[2, 9, 8, 4]
[10, 1, 0, 11]
[7, 0, 1, 5]
[8, 5, 4, 10]
[11, 13, 0, 12]
[13, 7, 14, 10]
[4, 7, 10, 12]
[14, 9, 5, 10]
[2, 7, 1, 14]
[5, 2, 4, 7]
[5, 11, 9, 8]
[3, 14, 2, 1]
[10, 5, 2, 3]
[7, 8, 6, 12]
[1, 0, 7, 3]
[12, 11, 14, 9]
[6, 10, 0, 12]
[7, 3, 14, 1]
[7, 12, 9, 8]
[10, 12, 0, 3]
[5, 7, 1, 11]
[4, 8, 13, 7]
[11, 2, 14, 4]
[4, 9, 3, 5]
[8, 6, 9, 5]
[6, 12, 1, 13]
[9, 5, 0, 6]
[10, 0, 7, 3]
[14, 10, 7, 4]
[2, 6, 1, 0]
[7, 8, 2, 14]
[10, 1, 7, 5]
[9, 8, 13, 10]
[14, 9, 12, 8]
[3, 13, 1, 7]
[6, 7, 12, 4]
[0, 6, 5, 4]
[3, 0, 6, 13]
[1, 13, 5, 2]
[3, 5, 0, 11]
[5, 10, 13, 7]
[4, 9, 6, 7]
[5, 4, 6, 8]
[10, 5, 1, 4]
[4, 11, 6, 10]
[4, 7, 2, 1]
[2, 12, 13, 1]
[11, 3, 8, 12]
[7, 5, 9, 4]
[11, 3, 13, 2]
[4, 11, 5, 8]
[3, 14, 6, 1]
[1, 7, 10, 2]
[13, 8, 2, 1]
[5, 12, 4, 11]
[0, 1, 10, 4]
[6, 1, 2, 14]
[8, 9, 10, 13]
[14, 7, 9, 2]
[8, 10, 12, 4]
[5, 12, 2, 1]
[1, 0, 2, 13]
[8, 4, 12, 14]
[1, 11, 8, 10]
[13, 9, 14, 8]
[2, 3, 11, 4]
[12, 11, 6, 4]
[14, 3, 13, 4]
[0, 2, 3, 9]
[14, 10, 1, 7]
[14, 8, 3, 0]
[2, 8, 5, 0]
[0, 7, 6, 8]
[13, 8, 7, 12]
[13, 11, 14, 8]
[14, 6, 3, 9]
[2, 8, 12, 10]
[4, 5, 8, 2]
[6, 4, 10, 2]
[9, 2, 8, 12]
[2, 13, 3, 5]
[5, 14, 8, 12]
[2, 11, 7, 5]
[9, 4, 6, 2]
[10, 2, 13, 0]
[10, 4, 9, 14]
[10, 7, 3, 5]
[6, 1, 13, 3]
[4, 7, 11, 3]
[2, 1, 11, 10]
[14, 0, 10, 11]
[2, 3, 9, 14]
[4, 2, 6, 11]
[10, 14, 7, 9]
[5, 4, 3, 2]
[2, 1, 4, 8]
[3, 2, 13, 11]
[3, 5, 10, 1]
[12, 13, 7, 6]
[5, 7, 8, 14]
[2, 4, 14, 6]
[7, 1, 13, 8]
[0, 6, 11, 3]
[1, 2, 11, 0]
[5, 11, 8, 1]
[0, 2, 9, 11]
[7, 12, 4, 14]
[7, 12, 6, 10]
[13, 1, 14, 0]
[1, 13, 9, 3]
[10, 2, 8, 14]
[2, 13, 9, 8]
[4, 12, 3, 13]
[10, 13, 6, 7]
[11, 1, 4, 9]
[0, 5, 4, 11]
[13, 7, 1, 14]
[13, 5, 1, 7]
[11, 7, 13, 2]
[8, 7, 2, 6]
[9, 11, 13, 0]
[6, 0, 3, 9]
[11, 3, 9, 0]
[3, 14, 9, 5]
[7, 14, 6, 8]
[10, 4, 8, 12]
[11, 12, 3, 14]
[0, 7, 1, 2]
[9, 2, 13, 1]
[9, 4, 7, 11]
[7, 8, 11, 6]
[7, 11, 13, 8]
[5, 11, 9, 12]
[7, 12, 1, 14]
[0, 13, 4, 8]
[8, 5, 3, 2]
[1, 12, 11, 2]
[4, 3, 6, 12]
[0, 13, 5, 3]
[8, 12, 11, 14]
[9, 6, 2, 5]
[2, 6, 5, 10]
[8, 11, 13, 9]
[8, 11, 4, 12]
[12, 1, 6, 5]
[13, 0, 6, 8]
[5, 6, 7, 1]
[8, 14, 4, 5]
[8, 0, 10, 5]
[12, 9, 8, 1]
[10, 9, 13, 11]
[13, 6, 10, 11]
[3, 7, 0, 14]
[11, 1, 13, 3]
[12, 3, 13, 6]
[1, 5, 6, 7]
[5, 2, 10, 8]
[1, 6, 4, 9]
[0, 8, 14, 5]
[12, 13, 7, 3]
[5, 9, 10, 14]
[12, 2, 4, 7]
[7, 3, 8, 5]
[2, 1, 9, 11]
[10, 9, 1, 7]
[1, 2, 5, 6]
[1, 6, 2, 9]
[4, 10, 1, 2]
[6, 12, 7, 5]
[14, 8, 9, 12]
[11, 8, 2, 3]
[0, 8, 3, 6]
[11, 10, 3, 8]
[14, 13, 4, 11]
[3, 5, 9, 13]
[9, 0, 4, 12]
[2, 7, 10, 14]
[7, 3, 13, 5]
[0, 14, 9, 4]
[10, 11, 8, 0]
[12, 5, 9, 2]
[2, 10, 14, 6]
[11, 9, 10, 5]
[2, 10, 14, 1]
[7, 5, 13, 2]
[7, 8, 11, 6]
[3, 12, 8, 14]
[4, 6, 3, 2]
[8, 5, 1, 6]
[14, 11, 7, 1]
[2, 10, 6, 1]
[5, 1, 2, 0]
[10, 2, 13, 4]
[10, 6, 9, 14]
[6, 12, 3, 2]
[1, 11, 4, 6]
[4, 14, 5, 10]
[7, 4, 12, 0]
[8, 0, 1, 2]
