P1,P2,...,Pn
[7, 2, 0, 13]
[8, 0, 7, 1]
[14, 10, 2, 12]
[11, 2, 1, 14]
[6, 7, 3, 12]
[11, 12, 8, 2]
[14, 3, 10, 1]
[2, 1, 5, 10]
[12, 0, 5, 2]
[2, 3, 1, 7]
[11, 6, 9, 0]
[13, 0, 14, 12]
[10, 5, 1, 11]
[3, 0, 11, 14]
[14, 11, 6, 10]
[7, 1, 4, 3]
[9, 5, 13, 3]
[10, 1, 0, 11]
[5, 10, 1, 0]
[0, 14, 10, 11]
[10, 4, 5, 3]
[10, 1, 11, 3]
[5, 0, 3, 8]
[0, 12, 7, 5]
[7, 0, 6, 4]
[13, 3, 4, 0]
[4, 0, 12, 1]
[1, 14, 6, 9]
[7, 12, 2, 0]
[2, 7, 0, 1]
[12, 10, 13, 4]
[12, 7, 2, 6]
[14, 7, 8, 13]
[12, 8, 4, 11]
[7, 0, 2, 12]
[5, 13, 14, 6]
[14, 11, 13, 5]
[3, 10, 11, 6]
[5, 3, 12, 13]
[0, 7, 11, 9]
[5, 9, 4, 2]
[7, 3, 11, 5]
[13, 3, 0, 2]
[1, 12, 6, 0]
[6, 7, 10, 14]
[5, 9, 7, 4]
[13, 12, 4, 1]
[12, 1, 4, 2]
[6, 5, 14, 11]
[13, 4, 0, 1]
[2, 9, 3, 1]
[8, 14, 12, 3]
[5, 2, 4, 13]
[14, 9, 7, 1]
[8, 0, 10, 9]
[9, 6, 12, 0]
[1, 7, 8, 9]
[1, 3, 9, 7]
[4, 5, 14, 9]
[1, 10, 2, 12]
[0, 13, 3, 2]
[10, 3, 9, 2]
[12, 0, 9, 11]
[7, 4, 13, 3]
[8, 4, 10, 3]
[3, 8, 7, 12]
[1, 6, 0, 3]
[14, 1, 13, 3]
[11, 7, 13, 5]
[10, 14, 8, 7]
[1, 2, 8, 4]
[10, 1, 3, 4]
[13, 5, 10, 2]
[6, 5, 11, 0]
[14, 0, 7, 4]
[0, 2, 8, 3]
[9, 11, 13, 1]
[0, 14, 5, 12]
[7, 9, 14, 12]
[6, 14, 8, 9]
[4, 3, 12, 10]
[5, 8, 13, 9]
[6, 1, 8, 10]
[13, 5, 11, 14]
[12, 10, 3, 14]
[7, 0, 13, 10]
[13, 3, 9, 11]
[5, 3, 9, 2]
[7, 1, 11, 3]
[4, 10, 9, 8]
[3, 2, 11, 5]
[2, 9, 13, 8]
[8, 3, 10, 2]
[14, 9, 1, 0]
[9, 4, 2, 1]
[0, 4, 7, 8]
[8, 1, 11, 14]
[5, 4, 10, 6]
[10, 7, 12, 8]
[14, 11, 5, 7]
[3, 4, 11, 2]
[0, 7, 12, 3]
[3, 14, 2, 0]
[11, 2, 3, 6]
[5, 1, 9, 6]
[14, 5, 13, 10]
[1, 9, 7, 3]
[7, 4, 12, 3]
[9, 12, 13, 11]
[7, 12, 9, 14]
[3, 10, 2, 1]
[11, 2, 7, 3]
[10, 13, 3, 9]
[6, 11, 9, 8]
[8, 0, 14, 2]
[13, 4, 8, 0]
[11, 9, 6, 0]
[14, 0, 13, 3]
[1, 13, 10, 2]
[7, 2, 11, 13]
[0, 4, 10, 5]
[10, 3, 2, 7]
[2, 7, 12, 1]
[14, 3, 12, 0]
[5, 6, 8, 12]
[7, 4, 2, 12]
[3, 5, 14, 0]
[0, 6, 9, 12]
[4, 11, 13, 8]
[12, 6, 1, 3]
[8, 1, 0, 11]
[3, 4, 13, 5]
[2, 8, 11, 4]
[6, 9, 2, 8]
[3, 10, 8, 1]
[8, 10, 0, 3]
[6, 2, 9, 12]
[8, 3, 6, 2]
[4, 8, 14, 0]
[13, 0, 9, 7]
[12, 14, 4, 3]
[0, 2, 8, 10]
[3, 5, 2, 4]
[1, 4, 9, 6]
[13, 4, 8, 6]
[2, 6, 9, 8]
[12, 11, 9, 0]
[4, 7, 12, 8]
[5, 7, 3, 9]
[11, 12, 5, 13]
[4, 0, 13, 9]
[14, 2, 13, 8]
[2, 9, 13, 0]
[8, 7, 1, 13]
[11, 13, 9, 4]
[9, 1, 11, 7]
[2, 8, 3, 6]
[11, 9, 13, 0]
[6, 8, 12, 2]
[0, 11, 12, 6]
[10, 0, 3, 7]
[6, 10, 3, 4]
[14, 1, 12, 7]
[7, 9, 6, 14]
[11, 7, 8, 14]
[2, 1, 10, 9]
[3, 5, 1, 12]
[6, 2, 14, 0]
[4, 2, 5, 6]
[4, 7, 14, 2]
[0, 7, 14, 2]
[8, 1, 10, 5]
[10, 14, 6, 12]
[13, 1, 14, 3]
[14, 12, 11, 1]
[9, 0, 3, 4]
[2, 4, 13, 0]
[12, 9, 14, 7]
[3, 11, 13, 7]
[7, 0, 1, 10]
[5, 4, 11, 2]
[7, 0, 11, 14]
[11, 8, 6, 3]
[7, 5, 14, 2]
[10, 2, 13, 3]
[4, 0, 9, 2]
[10, 5, 6, 14]
[11, 9, 8, 3]
[2, 0, 7, 3]
[11, 7, 2, 12]
[11, 7, 3, 2]
[13, 10, 11, 2]
[3, 12, 13, 7]
[13, 10, 9, 3]
[13, 10, 5, 6]
[7, 10, 1, 12]
[0, 1, 14, 12]
[10, 7, 1, 2]
[7, 6, 2, 5]
[0, 5, 6, 3]
[4, 2, 0, 6]
[6, 5, 14, 11]
[6, 4, 14, 10]
[14, 8, 5, 10]
[2, 6, 12, 13]
[11, 14, 7, 10]
[8, 12, 10, 3]
[2, 11, 8, 4]
[8, 5, 13, 14]
[8, 14, 4, 12]
[4, 7, 3, 1]
[1, 11, 14, 6]
[2, 9, 1, 10]
[3, 7, 0, 9]
[13, 0, 1, 4]
[9, 12, 2, 0]
[4, 9, 8, 0]
[12, 3, 6, 11]
[12, 10, 7, 4]
[8, 5, 0, 2]
[6, 3, 2, 14]
[9, 3, 13, 14]
[13, 7, 4, 3]
[6, 12, 9, 11]
[10, 9, 8, 7]
[10, 2, 6, 13]
[0, 13, 4, 1]
[2, 6, 12, 8]
[6, 12, 10, 13]
[6, 1, 14, 10]
[11, 3, 7, 8]
[1, 3, 4, 11]
[8, 12, 11, 14]
[8, 2, 13, 9]
[13, 10, 0, 9]
[3, 11, 10, 9]
[6, 2, 1, 13]
[11, 8, 2, 4]
[3, 4, 10, 7]
[4, 14, 3, 11]
[9, 4, 0, 8]
[14, 10, 0, 5]
[5, 6, 13, 2]
[10, 12, 9, 3]
[12, 1, 2, 0]
[0, 13, 10, 9]
[8, 5, 11, 1]
[0, 6, 4, 5]
[10, 11, 3, 0]
[0, 3, 4, 1]
