P1,P2,...,Pn
[8, 1, 0, 5, 9]
[12, 9, 0, 5, 11]
[6, 11, 0, 12, 3]
[10, 4, 0, 2, 7]
[8, 5, 4, 14, 1]
[7, 4, 11, 6, 0]
[10, 7, 5, 0, 3]
[12, 7, 11, 4, 6]
[0, 9, 6, 8, 13]
[13, 8, 0, 4, 9]
[13, 1, 4, 3, 2]
[3, 0, 14, 5, 10]
[9, 10, 1, 14, 3]
[8, 13, 14, 10, 4]
[8, 0, 1, 6, 12]
[10, 1, 4, 7, 12]
[7, 9, 10, 13, 8]
[3, 9, 6, 11, 5]
[4, 11, 3, 8, 5]
[4, 2, 9, 10, 6]
[10, 13, 3, 14, 4]
[7, 2, 3, 6, 11]
[6, 9, 1, 12, 5]
[1, 5, 4, 6, 2]
[5, 0, 1, 6, 9]
[7, 3, 14, 8, 10]
[9, 3, 7, 10, 11]
[14, 2, 9, 10, 11]
[11, 2, 5, 14, 8]
[7, 5, 9, 13, 11]
[5, 14, 8, 2, 0]
[3, 2, 12, 0, 8]
[0, 11, 4, 5, 2]
[6, 5, 13, 7, 9]
[1, 5, 2, 14, 4]
[1, 4, 14, 10, 2]
[8, 14, 12, 4, 11]
[7, 0, 9, 5, 4]
[10, 1, 6, 9, 3]
[1, 5, 6, 7, 11]
[12, 8, 0, 1, 6]
[8, 3, 0, 7, 9]
[13, 2, 1, 7, 12]
[12, 7, 5, 10, 4]
[11, 10, 14, 7, 5]
[4, 11, 0, 10, 2]
[0, 9, 1, 5, 2]
[4, 3, 0, 13, 7]
[9, 5, 1, 12, 13]
[11, 12, 6, 14, 0]
[11, 1, 8, 12, 13]
[4, 11, 0, 3, 1]
[12, 13, 6, 5, 9]
[4, 2, 11, 0, 3]
[7, 6, 1, 5, 8]
[9, 8, 3, 14, 1]
[9, 12, 2, 11, 7]
[8, 9, 4, 2, 1]
[2, 10, 7, 9, 3]
[1, 12, 3, 10, 7]
[12, 5, 3, 0, 4]
[8, 6, 4, 3, 5]
[6, 0, 5, 4, 11]
[14, 9, 3, 8, 4]
[5, 8, 3, 7, 0]
[12, 11, 10, 2, 0]
[14, 2, 12, 7, 3]
[3, 12, 0, 4, 6]
[1, 10, 6, 11, 3]
[8, 12, 9, 5, 2]
[7, 12, 4, 14, 3]
[7, 14, 6, 4, 12]
[1, 7, 13, 6, 4]
[12, 13, 14, 5, 1]
[13, 10, 5, 3, 7]
[9, 1, 10, 0, 3]
[13, 0, 14, 12, 4]
[7, 0, 3, 8, 2]
[10, 2, 12, 14, 4]
[14, 10, 3, 0, 1]
[2, 9, 10, 5, 8]
[10, 13, 4, 6, 9]
[9, 14, 3, 11, 10]
[5, 7, 6, 4, 11]
[10, 7, 0, 1, 11]
[7, 6, 2, 3, 5]
[1, 6, 7, 3, 12]
[6, 2, 4, 10, 1]
[3, 11, 9, 5, 0]
[5, 12, 2, 14, 3]
[14, 0, 3, 10, 12]
[5, 8, 11, 13, 9]
[2, 11, 3, 9, 10]
[1, 4, 13, 14, 2]
[4, 5, 6, 0, 12]
[7, 8, 11, 1, 10]
[4, 12, 3, 7, 1]
[7, 9, 10, 0, 11]
[1, 11, 13, 9, 4]
[1, 10, 0, 3, 12]
[0, 1, 4, 7, 8]
[6, 3, 13, 4, 8]
[13, 3, 5, 9, 1]
[9, 10, 1, 5, 3]
[3, 13, 0, 1, 2]
[8, 13, 3, 2, 11]
[5, 13, 11, 10, 14]
[3, 9, 14, 8, 10]
[5, 9, 12, 2, 0]
[1, 13, 0, 11, 9]
[3, 10, 1, 5, 2]
[2, 11, 5, 1, 3]
[13, 5, 2, 14, 7]
[9, 12, 4, 7, 1]
[11, 4, 7, 1, 3]
[6, 2, 7, 8, 12]
[0, 3, 7, 2, 14]
[6, 5, 4, 10, 12]
[6, 8, 10, 11, 5]
[1, 2, 4, 7, 11]
[9, 2, 7, 8, 0]
[2, 9, 1, 14, 13]
[2, 3, 1, 14, 8]
[10, 13, 4, 14, 7]
[9, 12, 1, 5, 4]
[12, 3, 13, 2, 0]
[9, 13, 6, 11, 14]
[6, 11, 4, 0, 14]
[6, 11, 7, 0, 1]
[9, 12, 4, 6, 13]
[8, 12, 10, 14, 5]
[3, 14, 7, 8, 4]
[13, 2, 5, 9, 11]
[11, 9, 13, 8, 10]
[0, 3, 12, 7, 1]
[12, 6, 11, 4, 5]
[10, 0, 2, 12, 13]
[7, 2, 12, 8, 3]
[11, 13, 10, 1, 7]
[14, 8, 9, 13, 0]
[4, 6, 0, 12, 9]
[10, 0, 4, 14, 8]
[13, 6, 7, 10, 9]
[12, 0, 10, 5, 8]
[14, 12, 7, 2, 6]
[12, 14, 11, 8, 2]
[10, 2, 12, 8, 11]
[3, 5, 9, 0, 11]
[6, 3, 1, 5, 10]
[11, 4, 6, 9, 0]
[14, 12, 1, 3, 8]
[5, 13, 9, 12, 7]
[7, 11, 4, 0, 6]
[4, 8, 13, 7, 1]
[2, 6, 5, 7, 0]
[9, 1, 13, 6, 8]
[7, 14, 11, 5, 8]
[0, 12, 9, 13, 4]
[7, 11, 1, 4, 5]
[1, 0, 13, 6, 7]
[14, 11, 9, 3, 13]
[4, 2, 7, 3, 0]
[1, 11, 3, 10, 6]
[3, 4, 14, 11, 7]
[13, 1, 3, 0, 7]
[13, 2, 0, 12, 3]
[5, 14, 1, 12, 8]
[0, 14, 5, 1, 6]
[1, 5, 12, 2, 6]
[14, 0, 9, 1, 4]
[11, 9, 12, 1, 3]
[7, 14, 11, 4, 6]
[3, 10, 14, 8, 11]
[8, 4, 7, 10, 1]
[11, 9, 10, 7, 1]
[12, 3, 13, 11, 6]
[11, 3, 5, 12, 2]
[10, 9, 12, 1, 14]
[11, 2, 9, 8, 13]
[5, 7, 0, 12, 10]
[4, 8, 7, 12, 1]
[4, 11, 0, 8, 13]
[2, 6, 13, 11, 8]
[14, 7, 9, 2, 3]
[3, 7, 2, 14, 4]
[10, 13, 1, 5, 7]
