P1,P2,...,Pn
[2, 3, 5, 12]
[9, 0, 10, 6]
[9, 4, 7, 8]
[9, 1, 2, 14]
[12, 6, 13, 14]
[3, 9, 8, 2]
[1, 4, 0, 6]
[3, 10, 0, 8]
[3, 11, 8, 6]
[5, 8, 4, 14]
[3, 2, 11, 12]
[4, 11, 9, 5]
[0, 4, 12, 11]
[0, 2, 9, 3]
[12, 7, 4, 5]
[2, 0, 14, 8]
[11, 2, 12, 13]
[5, 11, 1, 7]
[6, 14, 8, 5]
[10, 1, 4, 11]
[5, 0, 9, 12]
[7, 14, 12, 0]
[12, 7, 5, 13]
[5, 6, 4, 1]
[9, 4, 13, 8]
[3, 6, 14, 5]
[12, 4, 8, 6]
[2, 6, 5, 4]
[8, 10, 6, 11]
[7, 9, 13, 11]
[1, 3, 6, 2]
[14, 11, 0, 13]
[8, 11, 10, 0]
[2, 6, 11, 8]
[3, 10, 12, 1]
[4, 3, 14, 6]
[4, 3, 13, 1]
[2, 4, 8, 9]
[11, 9, 0, 4]
[7, 11, 9, 14]
[5, 14, 11, 10]
[9, 2, 1, 7]
[8, 4, 3, 9]
[3, 11, 8, 13]
[2, 0, 14, 4]
[12, 1, 14, 0]
[2, 0, 1, 5]
[8, 9, 4, 5]
[4, 9, 14, 6]
[4, 0, 7, 1]
[8, 9, 1, 6]
[12, 0, 7, 2]
[9, 14, 4, 10]
[1, 3, 14, 6]
[14, 11, 0, 8]
[9, 5, 11, 3]
[1, 8, 9, 10]
[11, 7, 0, 14]
[8, 10, 0, 13]
[2, 12, 14, 6]
[1, 14, 10, 13]
[2, 10, 4, 13]
[8, 11, 1, 7]
[3, 13, 6, 10]
[7, 5, 12, 9]
[10, 5, 12, 9]
[14, 5, 2, 10]
[12, 13, 1, 0]
[11, 10, 3, 2]
[7, 3, 5, 13]
[8, 9, 6, 0]
[2, 4, 9, 5]
[6, 0, 13, 9]
[0, 13, 5, 1]
[11, 7, 1, 6]
[9, 3, 11, 7]
[10, 14, 9, 3]
[7, 3, 5, 14]
[4, 1, 10, 6]
[7, 8, 4, 3]
[2, 14, 1, 6]
[12, 1, 10, 11]
[11, 10, 1, 13]
[2, 4, 11, 6]
[1, 12, 14, 10]
[0, 5, 12, 3]
[11, 6, 1, 4]
[9, 13, 6, 11]
[7, 1, 3, 10]
[7, 5, 0, 13]
[8, 11, 5, 2]
[6, 11, 9, 2]
[5, 9, 11, 3]
[6, 0, 2, 14]
[2, 4, 6, 14]
[1, 9, 10, 8]
[5, 8, 3, 6]
[14, 11, 7, 1]
[2, 14, 1, 9]
[7, 5, 2, 6]
[2, 14, 3, 13]
[10, 11, 7, 2]
[14, 2, 3, 1]
[10, 0, 11, 7]
[13, 0, 3, 7]
[5, 13, 10, 4]
[7, 3, 12, 14]
[10, 7, 11, 3]
[6, 9, 4, 13]
[11, 14, 8, 5]
[10, 0, 2, 1]
[9, 7, 6, 12]
[8, 3, 14, 11]
[5, 7, 12, 14]
[6, 13, 2, 10]
[11, 0, 13, 6]
[9, 7, 11, 3]
[6, 8, 5, 3]
[11, 14, 12, 8]
[0, 9, 11, 13]
[14, 13, 4, 2]
[1, 8, 0, 4]
[8, 3, 6, 9]
[13, 8, 5, 9]
[8, 11, 9, 1]
[7, 9, 6, 0]
[8, 9, 14, 10]
[1, 11, 7, 3]
[6, 13, 11, 14]
[10, 11, 14, 6]
[9, 7, 14, 12]
[9, 1, 6, 3]
[8, 0, 9, 2]
