P1,P2,...,Pn
[5, 4, 6, 7, 1]
[8, 2, 5, 6, 7]
[1, 9, 11, 5, 8]
[5, 7, 11, 1, 0]
[6, 13, 12, 8, 14]
[12, 5, 9, 8, 13]
[11, 4, 2, 12, 14]
[2, 9, 12, 3, 7]
[9, 8, 1, 3, 13]
[12, 8, 11, 9, 5]
[7, 0, 9, 13, 4]
[3, 8, 13, 1, 2]
[2, 6, 8, 5, 7]
[4, 0, 6, 9, 11]
[1, 7, 3, 9, 14]
[13, 11, 14, 12, 9]
[14, 5, 1, 3, 7]
[0, 12, 7, 4, 11]
[9, 13, 11, 10, 8]
[6, 8, 7, 0, 3]
[12, 10, 14, 2, 9]
[12, 7, 4, 3, 8]
[14, 6, 9, 2, 12]
[8, 7, 12, 0, 14]
[6, 11, 5, 12, 4]
[5, 9, 1, 0, 12]
[13, 8, 9, 4, 11]
[4, 3, 1, 10, 5]
[1, 0, 11, 6, 2]
[6, 5, 10, 8, 7]
[7, 5, 8, 3, 6]
[6, 0, 7, 10, 14]
[11, 5, 4, 9, 7]
[14, 3, 6, 13, 9]
[14, 10, 11, 0, 12]
[11, 6, 12, 13, 4]
[6, 8, 0, 2, 13]
[8, 7, 12, 0, 11]
[2, 4, 11, 8, 3]
[12, 5, 2, 11, 14]
[14, 10, 1, 2, 5]
[1, 3, 11, 6, 9]
[8, 10, 4, 14, 3]
[11, 6, 5, 3, 12]
[7, 9, 10, 13, 6]
[7, 6, 2, 10, 4]
[10, 2, 1, 0, 11]
[11, 2, 10, 3, 13]
[13, 3, 12, 7, 14]
[7, 0, 6, 3, 14]
[0, 12, 4, 14, 2]
[11, 12, 9, 1, 3]
[4, 2, 14, 5, 9]
[12, 9, 5, 8, 13]
[5, 4, 7, 12, 13]
[5, 12, 11, 10, 13]
[6, 7, 3, 12, 10]
[7, 0, 6, 9, 5]
[12, 9, 2, 4, 14]
[6, 5, 2, 9, 3]
[5, 14, 4, 13, 8]
[14, 4, 6, 8, 9]
[14, 9, 0, 1, 10]
[10, 8, 11, 9, 3]
[5, 2, 11, 0, 8]
[13, 5, 0, 11, 7]
[8, 6, 3, 10, 13]
[11, 8, 9, 7, 13]
[2, 1, 13, 12, 11]
[13, 8, 0, 14, 11]
[4, 5, 14, 11, 6]
[13, 11, 4, 0, 5]
[11, 0, 9, 4, 2]
[12, 9, 14, 2, 13]
[12, 6, 9, 0, 3]
[9, 4, 11, 0, 5]
[4, 0, 10, 12, 1]
[11, 5, 2, 1, 8]
[0, 4, 7, 13, 8]
[6, 3, 7, 9, 1]
[4, 9, 12, 5, 3]
[1, 6, 3, 9, 5]
[11, 10, 7, 12, 2]
[2, 1, 8, 11, 4]
[10, 12, 11, 1, 8]
[14, 12, 6, 9, 0]
[8, 9, 6, 4, 10]
[6, 7, 9, 14, 1]
[2, 11, 12, 5, 13]
[4, 3, 9, 0, 7]
[10, 0, 13, 14, 11]
[5, 0, 9, 12, 1]
[6, 11, 7, 9, 13]
[0, 10, 7, 2, 6]
[11, 10, 8, 5, 12]
[13, 9, 3, 10, 4]
[10, 3, 13, 5, 0]
[0, 1, 2, 5, 6]
[2, 6, 8, 5, 9]
[3, 0, 5, 14, 1]
[2, 7, 14, 4, 10]
[9, 5, 3, 4, 6]
[8, 0, 3, 10, 11]
[8, 11, 5, 7, 13]
[0, 8, 13, 3, 14]
[6, 14, 13, 5, 8]
[11, 8, 4, 9, 10]
[8, 7, 12, 1, 9]
[8, 7, 4, 12, 6]
[0, 11, 14, 8, 9]
[6, 10, 5, 3, 1]
[5, 8, 6, 0, 9]
[4, 6, 1, 9, 3]
[1, 0, 11, 10, 12]
[12, 10, 11, 8, 1]
[11, 7, 9, 0, 3]
[10, 2, 13, 12, 0]
[11, 6, 1, 13, 2]
[8, 4, 2, 14, 6]
[12, 13, 9, 1, 4]
[8, 3, 11, 1, 10]
[14, 6, 9, 4, 12]
[13, 6, 14, 0, 2]
[1, 8, 4, 6, 3]
[7, 5, 1, 2, 11]
[10, 1, 3, 7, 14]
[13, 5, 7, 0, 3]
[10, 12, 11, 0, 9]
[12, 9, 1, 3, 2]
[2, 10, 11, 8, 0]
[6, 12, 0, 14, 3]
[11, 13, 3, 10, 12]
[8, 13, 4, 10, 14]
[1, 13, 5, 8, 14]
[7, 0, 12, 13, 2]
[8, 11, 2, 0, 10]
[11, 4, 1, 8, 7]
[14, 6, 8, 11, 7]
[5, 1, 13, 4, 10]
[14, 3, 1, 12, 9]
[1, 7, 5, 3, 9]
[1, 13, 9, 5, 3]
[7, 10, 13, 0, 2]
[11, 12, 8, 6, 0]
[5, 10, 6, 4, 14]
[13, 11, 2, 12, 4]
[4, 10, 9, 3, 8]
[2, 14, 5, 9, 0]
[2, 1, 3, 7, 6]
[1, 11, 5, 0, 10]
[8, 14, 11, 13, 1]
[5, 0, 10, 1, 9]
[1, 10, 4, 2, 13]
[12, 5, 3, 11, 6]
[4, 11, 5, 13, 7]
[2, 8, 10, 0, 12]
[3, 7, 9, 8, 6]
[13, 3, 12, 2, 11]
[5, 4, 3, 1, 7]
[3, 0, 4, 6, 1]
[5, 4, 7, 1, 11]
[5, 4, 14, 11, 2]
[4, 3, 1, 0, 6]
[2, 8, 13, 7, 3]
[11, 5, 0, 2, 12]
[14, 2, 1, 6, 5]
[8, 7, 9, 2, 10]
[6, 0, 9, 12, 8]
[14, 0, 1, 9, 2]
[3, 13, 11, 10, 14]
[3, 5, 12, 6, 11]
[5, 10, 11, 1, 4]
[0, 3, 10, 11, 7]
[4, 5, 12, 2, 1]
[8, 14, 1, 0, 13]
[4, 7, 0, 3, 6]
[7, 1, 9, 2, 4]
[8, 0, 13, 2, 9]
[0, 4, 5, 1, 8]
[13, 12, 9, 0, 6]
[1, 8, 3, 13, 9]
[8, 14, 1, 11, 3]
[1, 12, 9, 2, 14]
[6, 13, 5, 2, 9]
[13, 12, 4, 7, 10]
[5, 3, 0, 9, 2]
[14, 3, 2, 6, 9]
[9, 14, 3, 13, 2]
[2, 10, 8, 11, 7]
[12, 1, 7, 5, 13]
[13, 4, 0, 11, 6]
[14, 1, 10, 2, 0]
[9, 5, 4, 7, 2]
[14, 0, 7, 1, 4]
[5, 6, 8, 11, 1]
[11, 10, 13, 14, 12]
[9, 11, 10, 14, 4]
[14, 6, 10, 2, 11]
[13, 14, 8, 12, 6]
[13, 1, 0, 5, 12]
[14, 11, 7, 12, 6]
[2, 6, 7, 5, 13]
[13, 9, 6, 10, 7]
[3, 10, 8, 6, 12]
[2, 4, 1, 0, 7]
[7, 2, 13, 0, 4]
[7, 5, 6, 10, 8]
[0, 5, 9, 12, 3]
[12, 9, 14, 10, 2]
[4, 10, 7, 12, 1]
[1, 8, 0, 14, 11]
[3, 9, 6, 11, 14]
[5, 11, 10, 4, 13]
[4, 14, 13, 7, 10]
[11, 7, 3, 8, 10]
[11, 8, 0, 5, 13]
[2, 8, 4, 11, 14]
[0, 10, 8, 2, 11]
[10, 12, 1, 0, 2]
[12, 10, 5, 6, 2]
[11, 7, 14, 5, 12]
[10, 5, 7, 3, 8]
[0, 7, 8, 1, 10]
[10, 7, 9, 11, 3]
[4, 8, 0, 13, 10]
[2, 3, 12, 1, 0]
[6, 10, 5, 9, 14]
[6, 12, 8, 0, 11]
[2, 9, 11, 6, 13]
[3, 9, 4, 2, 1]
[7, 8, 11, 13, 1]
[7, 2, 10, 14, 8]
[1, 9, 7, 5, 6]
[1, 13, 4, 12, 8]
[11, 7, 10, 12, 2]
[10, 4, 5, 1, 2]
[2, 14, 10, 9, 12]
[0, 1, 6, 3, 13]
[6, 8, 14, 10, 12]
[8, 1, 7, 4, 2]
[5, 10, 6, 0, 14]
[0, 12, 7, 1, 4]
[13, 14, 3, 12, 1]
[11, 1, 3, 14, 9]
[9, 6, 11, 5, 7]
[5, 12, 1, 14, 8]
[10, 14, 0, 8, 6]
[7, 9, 2, 13, 11]
[13, 9, 4, 7, 5]
[9, 14, 3, 11, 1]
[14, 0, 7, 2, 8]
[8, 7, 5, 6, 2]
[4, 10, 7, 5, 3]
[5, 10, 1, 9, 13]
[5, 2, 0, 8, 4]
[9, 5, 8, 11, 1]
[2, 11, 13, 3, 12]
[3, 4, 1, 13, 9]
[7, 2, 10, 14, 3]
[12, 10, 5, 3, 14]
[7, 9, 13, 11, 1]
[7, 11, 12, 5, 1]
[3, 10, 7, 14, 1]
[1, 9, 6, 10, 3]
[9, 11, 12, 14, 0]
[1, 4, 14, 13, 0]
[9, 13, 8, 5, 3]
[12, 10, 8, 7, 0]
[7, 14, 13, 12, 5]
[13, 7, 3, 9, 4]
[7, 3, 10, 14, 12]
[14, 2, 9, 6, 11]
[12, 3, 10, 0, 4]
[9, 10, 12, 3, 1]
[4, 12, 9, 11, 6]
[8, 10, 1, 7, 4]
[5, 10, 2, 14, 7]
[14, 11, 13, 7, 6]
[8, 3, 9, 14, 1]
[11, 3, 8, 14, 10]
[0, 5, 1, 13, 9]
[11, 8, 2, 3, 10]
[7, 9, 12, 8, 11]
[13, 5, 6, 10, 4]
[14, 3, 12, 2, 6]
[7, 9, 5, 0, 12]
[3, 7, 13, 12, 11]
[9, 14, 4, 7, 12]
[7, 11, 1, 10, 2]
[8, 14, 6, 3, 2]
[11, 3, 0, 6, 8]
[0, 11, 1, 9, 10]
[12, 8, 1, 2, 0]
[3, 7, 9, 12, 11]
[11, 14, 12, 2, 7]
[9, 8, 7, 3, 6]
[3, 8, 9, 2, 12]
[7, 10, 0, 6, 13]
[8, 2, 0, 5, 13]
[2, 9, 12, 0, 4]
[12, 9, 10, 7, 0]
[12, 9, 11, 14, 13]
[8, 13, 6, 1, 2]
