P1,P2,...,Pn
[5, 0, 3, 8]
[1, 9, 8, 12]
[12, 13, 7, 9]
[0, 10, 12, 2]
[6, 9, 0, 10]
[12, 4, 1, 6]
[0, 12, 13, 9]
[7, 3, 11, 12]
[4, 12, 9, 8]
[7, 9, 14, 6]
[7, 10, 12, 13]
[4, 7, 2, 6]
[8, 11, 13, 12]
[9, 11, 6, 3]
[6, 1, 4, 5]
[8, 11, 10, 4]
[0, 7, 8, 10]
[3, 9, 6, 5]
[12, 1, 7, 4]
[8, 7, 11, 2]
[6, 2, 1, 11]
[0, 12, 7, 3]
[8, 2, 14, 9]
[5, 2, 4, 7]
[9, 0, 8, 13]
[2, 10, 4, 1]
[9, 8, 7, 4]
[7, 3, 8, 4]
[1, 4, 11, 10]
[12, 14, 4, 3]
[5, 1, 6, 13]
[11, 10, 2, 14]
[10, 13, 9, 11]
[9, 7, 2, 14]
[0, 12, 6, 10]
[14, 2, 9, 5]
[8, 11, 6, 4]
[14, 1, 8, 6]
[2, 14, 7, 1]
[12, 8, 9, 13]
[8, 3, 12, 13]
[2, 9, 8, 1]
[2, 13, 12, 11]
[11, 2, 12, 8]
[11, 5, 3, 7]
[12, 8, 7, 14]
[10, 8, 12, 6]
[8, 1, 7, 2]
[2, 11, 4, 12]
[2, 4, 12, 9]
[12, 0, 3, 6]
[11, 12, 4, 0]
[11, 10, 0, 2]
[9, 0, 13, 14]
[12, 10, 9, 11]
[10, 11, 6, 5]
[12, 4, 13, 9]
[11, 12, 7, 1]
[11, 8, 4, 3]
[0, 1, 11, 12]
[11, 3, 1, 0]
[5, 13, 9, 0]
[14, 2, 3, 0]
[9, 2, 3, 8]
[12, 2, 0, 3]
[1, 3, 6, 10]
[5, 4, 14, 1]
[14, 12, 0, 9]
[5, 8, 7, 10]
[11, 10, 1, 9]
[8, 6, 4, 14]
[6, 2, 1, 7]
[9, 11, 2, 1]
[13, 0, 4, 3]
[6, 4, 8, 1]
[0, 13, 5, 11]
[6, 13, 3, 10]
[9, 10, 4, 6]
[3, 2, 14, 11]
[14, 1, 10, 0]
[13, 7, 8, 14]
[0, 11, 12, 7]
[8, 6, 3, 7]
[9, 3, 8, 2]
[7, 10, 3, 2]
[3, 2, 6, 0]
[10, 11, 0, 3]
[13, 1, 8, 10]
[1, 3, 12, 11]
[3, 9, 2, 14]
[0, 13, 12, 7]
[8, 6, 11, 4]
[4, 10, 3, 14]
[14, 11, 9, 5]
[12, 6, 3, 14]
[0, 6, 4, 1]
[14, 13, 2, 7]
[1, 2, 11, 12]
[11, 13, 5, 2]
[12, 0, 11, 9]
[14, 2, 11, 6]
[1, 11, 10, 13]
[11, 4, 14, 8]
[11, 7, 14, 6]
[5, 8, 14, 10]
[4, 11, 13, 9]
[7, 13, 14, 9]
[8, 12, 0, 2]
[2, 7, 12, 3]
[5, 3, 4, 13]
[6, 14, 2, 13]
[6, 3, 2, 13]
[7, 3, 13, 5]
[9, 1, 0, 3]
[2, 4, 13, 14]
[12, 13, 1, 5]
[11, 4, 7, 5]
[4, 8, 13, 12]
[3, 6, 7, 13]
[9, 0, 2, 7]
[0, 9, 1, 12]
[9, 12, 1, 5]
[8, 0, 2, 9]
[3, 2, 1, 6]
[12, 7, 3, 11]
[7, 6, 0, 4]
[10, 5, 13, 0]
[1, 13, 2, 6]
[6, 10, 7, 11]
[5, 9, 11, 4]
[1, 14, 6, 3]
[0, 3, 2, 1]
[7, 13, 4, 9]
[1, 14, 8, 2]
[6, 3, 4, 8]
[5, 4, 13, 3]
[12, 1, 2, 9]
