P1,P2,...,Pn
[1, 6, 10, 7]
[3, 12, 5, 8]
[13, 14, 7, 9]
[11, 13, 5, 4]
[13, 9, 2, 14]
[2, 11, 0, 6]
[4, 12, 5, 0]
[6, 13, 0, 9]
[13, 9, 4, 0]
[6, 9, 7, 4]
[8, 12, 6, 4]
[8, 3, 14, 2]
[11, 5, 7, 8]
[13, 12, 5, 14]
[5, 11, 4, 13]
[6, 7, 12, 2]
[7, 0, 10, 12]
[13, 14, 6, 12]
[0, 1, 4, 8]
[4, 6, 5, 11]
[13, 14, 6, 12]
[4, 1, 13, 9]
[7, 9, 3, 12]
[12, 8, 2, 5]
[12, 4, 7, 6]
[13, 7, 0, 10]
[3, 10, 4, 13]
[1, 6, 7, 5]
[10, 14, 0, 5]
[8, 3, 7, 10]
[4, 11, 5, 14]
[13, 2, 0, 7]
[1, 7, 12, 9]
[10, 3, 14, 12]
[3, 12, 8, 7]
[12, 9, 7, 1]
[5, 13, 3, 0]
[5, 1, 8, 12]
[9, 3, 14, 0]
[6, 1, 2, 3]
[3, 2, 13, 9]
[13, 10, 12, 14]
[6, 12, 14, 5]
[3, 6, 10, 4]
[14, 11, 9, 1]
[11, 0, 14, 6]
[5, 10, 14, 11]
[7, 3, 1, 14]
[1, 11, 12, 3]
[3, 5, 11, 6]
[1, 5, 7, 12]
[6, 13, 12, 2]
[5, 3, 2, 9]
[7, 5, 3, 0]
[2, 12, 3, 10]
[8, 10, 4, 12]
[5, 12, 9, 13]
[3, 10, 8, 13]
[8, 11, 2, 3]
[12, 9, 10, 14]
[4, 11, 3, 6]
[3, 7, 0, 11]
[10, 5, 13, 2]
[8, 6, 5, 9]
[12, 1, 0, 3]
[6, 9, 14, 13]
[10, 2, 5, 7]
[14, 5, 3, 12]
[12, 13, 8, 14]
[14, 0, 9, 2]
[2, 0, 13, 6]
[10, 13, 8, 5]
[12, 3, 6, 1]
[14, 13, 8, 5]
[10, 14, 9, 2]
[2, 9, 11, 1]
[1, 7, 0, 2]
[12, 0, 8, 13]
[7, 1, 3, 5]
[3, 11, 8, 9]
[7, 12, 8, 9]
[13, 9, 3, 5]
[6, 14, 2, 1]
[0, 5, 12, 11]
[0, 13, 10, 11]
[7, 13, 0, 12]
[11, 13, 6, 2]
[4, 13, 6, 2]
[0, 6, 4, 10]
[9, 14, 13, 12]
[9, 12, 13, 7]
[2, 0, 10, 5]
[3, 12, 7, 5]
[0, 10, 2, 3]
[9, 1, 8, 7]
[1, 14, 12, 5]
[13, 6, 7, 11]
[9, 8, 10, 6]
[7, 10, 11, 1]
[13, 4, 10, 6]
[3, 9, 12, 2]
[2, 7, 3, 8]
[12, 10, 3, 8]
[4, 13, 12, 11]
[12, 4, 2, 14]
[5, 14, 2, 11]
[8, 7, 2, 0]
[11, 0, 4, 14]
[10, 6, 1, 9]
[11, 2, 9, 12]
[2, 14, 3, 5]
[5, 14, 13, 12]
[10, 5, 0, 9]
[13, 3, 8, 4]
[7, 4, 5, 8]
[6, 3, 8, 13]
[12, 0, 1, 8]
[1, 11, 3, 5]
[1, 5, 10, 0]
[12, 3, 10, 5]
[13, 0, 10, 3]
[9, 2, 10, 11]
[9, 13, 5, 0]
[4, 0, 13, 9]
[3, 12, 14, 0]
[4, 9, 6, 0]
[6, 13, 5, 3]
[10, 13, 12, 9]
[14, 3, 2, 9]
[9, 11, 14, 2]
[13, 6, 12, 4]
[3, 14, 1, 6]
[9, 4, 3, 10]
[14, 0, 13, 2]
[4, 0, 6, 7]
[0, 14, 7, 4]
[2, 1, 14, 13]
[12, 7, 0, 11]
[6, 2, 1, 0]
[9, 6, 5, 12]
[3, 2, 7, 5]
[8, 2, 11, 14]
[7, 12, 9, 1]
[1, 3, 9, 10]
[4, 10, 14, 12]
[8, 9, 11, 5]
[14, 1, 11, 2]
[5, 14, 4, 2]
[8, 3, 4, 5]
[14, 7, 9, 1]
[8, 6, 2, 11]
[11, 8, 7, 6]
[10, 7, 11, 14]
[1, 10, 2, 13]
[5, 3, 11, 9]
[1, 11, 13, 14]
[1, 10, 14, 7]
[0, 9, 7, 11]
[8, 3, 11, 2]
[12, 5, 14, 1]
[3, 14, 4, 0]
