P1,P2,...,Pn
[1, 2, 6, 4, 12]
[13, 3, 4, 0, 12]
[0, 5, 10, 4, 6]
[0, 14, 9, 12, 3]
[14, 9, 12, 8, 7]
[14, 13, 11, 9, 6]
[10, 0, 13, 4, 2]
[6, 12, 1, 4, 2]
[9, 10, 0, 2, 3]
[3, 5, 13, 8, 11]
[12, 4, 11, 3, 7]
[8, 4, 9, 0, 1]
[14, 0, 11, 5, 4]
[4, 10, 14, 9, 1]
[1, 5, 11, 13, 10]
[12, 3, 6, 0, 7]
[5, 12, 11, 3, 9]
[4, 6, 9, 2, 11]
[7, 12, 0, 6, 1]
[3, 0, 13, 5, 2]
[7, 11, 8, 14, 10]
[13, 0, 3, 5, 12]
[11, 9, 1, 4, 14]
[2, 9, 3, 4, 5]
[7, 3, 1, 8, 10]
[9, 13, 0, 7, 14]
[4, 13, 10, 12, 0]
[5, 1, 7, 13, 4]
[14, 7, 11, 5, 2]
[4, 13, 14, 3, 12]
[7, 9, 4, 12, 11]
[1, 14, 9, 2, 10]
[7, 14, 2, 3, 4]
[12, 7, 14, 8, 5]
[2, 7, 11, 0, 1]
[0, 3, 2, 1, 6]
[7, 2, 10, 6, 0]
[13, 4, 14, 3, 12]
[7, 11, 0, 3, 4]
[1, 0, 13, 3, 6]
[14, 6, 5, 9, 7]
[9, 1, 0, 11, 7]
[9, 11, 1, 8, 12]
[10, 2, 11, 3, 8]
[1, 8, 11, 14, 12]
[12, 11, 6, 8, 5]
[9, 8, 2, 0, 10]
[7, 2, 13, 5, 11]
[5, 2, 13, 1, 7]
[3, 11, 13, 1, 4]
[8, 12, 3, 6, 10]
[9, 7, 0, 14, 12]
[13, 3, 5, 6, 7]
[4, 11, 3, 2, 10]
[3, 1, 2, 6, 7]
[7, 5, 0, 10, 6]
[0, 10, 5, 7, 9]
[8, 0, 13, 1, 9]
[10, 13, 11, 6, 1]
[10, 9, 0, 12, 11]
[4, 0, 12, 5, 8]
[2, 7, 13, 4, 6]
[4, 10, 8, 1, 9]
[8, 2, 5, 0, 11]
[13, 6, 9, 14, 12]
[5, 13, 4, 7, 3]
[3, 9, 0, 2, 6]
[6, 9, 1, 10, 4]
[2, 5, 9, 4, 0]
[6, 8, 10, 13, 1]
[5, 12, 9, 10, 14]
[13, 9, 8, 0, 6]
[10, 0, 14, 3, 1]
[14, 8, 7, 11, 13]
[0, 14, 4, 5, 6]
