P1,P2,...,Pn
[5, 1, 11, 3, 4]
[8, 1, 6, 11, 3]
[5, 3, 1, 8, 4]
[10, 11, 5, 12, 14]
[4, 2, 11, 5, 9]
[2, 8, 6, 13, 11]
[6, 1, 14, 5, 0]
[14, 13, 10, 11, 0]
[3, 5, 0, 8, 6]
[0, 7, 3, 10, 12]
[3, 8, 6, 5, 10]
[1, 2, 0, 8, 11]
[13, 1, 4, 12, 14]
[3, 4, 12, 14, 9]
[10, 6, 5, 1, 2]
[3, 4, 9, 13, 0]
[14, 5, 12, 10, 2]
[4, 6, 8, 3, 12]
[8, 2, 6, 14, 0]
[11, 9, 5, 13, 0]
[3, 6, 13, 11, 8]
[0, 9, 5, 14, 2]
[6, 7, 11, 4, 13]
[4, 1, 6, 9, 14]
[13, 7, 14, 2, 4]
[10, 13, 11, 2, 7]
[14, 4, 5, 2, 12]
[2, 12, 8, 7, 1]
[9, 0, 7, 13, 4]
[14, 6, 8, 11, 10]
[5, 1, 14, 4, 8]
[1, 2, 14, 13, 9]
[10, 4, 9, 0, 2]
[12, 5, 13, 14, 9]
[7, 8, 6, 4, 10]
[5, 6, 12, 1, 7]
[11, 0, 4, 14, 6]
[13, 8, 7, 10, 11]
[2, 8, 3, 9, 12]
[8, 0, 7, 5, 1]
[1, 4, 10, 12, 6]
[0, 12, 8, 5, 7]
[1, 4, 0, 6, 5]
[11, 8, 6, 3, 7]
[5, 6, 4, 1, 8]
[1, 7, 6, 4, 13]
[9, 4, 1, 13, 7]
[3, 0, 13, 9, 10]
[14, 6, 1, 7, 5]
[0, 8, 5, 11, 3]
[13, 2, 5, 12, 9]
[14, 9, 3, 4, 11]
[14, 6, 0, 4, 2]
[10, 8, 3, 11, 1]
[9, 2, 6, 11, 14]
[1, 0, 13, 11, 14]
[10, 12, 1, 6, 4]
[14, 6, 5, 4, 9]
[6, 0, 13, 4, 9]
[5, 13, 10, 11, 0]
[6, 8, 7, 13, 9]
[3, 6, 7, 2, 1]
[4, 0, 11, 7, 5]
[5, 13, 1, 6, 11]
[7, 14, 2, 10, 0]
[2, 10, 6, 0, 12]
[5, 8, 7, 9, 12]
[14, 13, 1, 5, 0]
[13, 11, 4, 9, 12]
[9, 2, 3, 12, 14]
[1, 10, 8, 7, 11]
[13, 11, 0, 12, 8]
[3, 1, 8, 9, 0]
[14, 4, 2, 0, 3]
[5, 1, 14, 12, 13]
[4, 1, 13, 3, 11]
[10, 3, 4, 8, 2]
[11, 7, 4, 8, 10]
[1, 2, 0, 7, 14]
[10, 4, 5, 12, 2]
[5, 12, 1, 3, 13]
[8, 10, 4, 13, 0]
[4, 11, 12, 5, 0]
[3, 1, 11, 9, 14]
[0, 1, 3, 2, 10]
[1, 11, 8, 6, 12]
[7, 5, 12, 1, 3]
[4, 10, 9, 12, 6]
[9, 5, 10, 12, 0]
[1, 13, 5, 10, 12]
[3, 14, 11, 9, 6]
[7, 11, 4, 8, 9]
[9, 10, 0, 6, 8]
[7, 12, 6, 0, 9]
[8, 5, 9, 12, 13]
[6, 5, 2, 12, 11]
[10, 8, 9, 3, 14]
[12, 1, 6, 0, 13]
[0, 3, 13, 6, 2]
[10, 9, 11, 0, 14]
[7, 13, 11, 3, 1]
[1, 10, 0, 12, 8]
[1, 5, 6, 12, 8]
[9, 10, 0, 6, 3]
[13, 3, 10, 4, 6]
[6, 5, 9, 3, 11]
[9, 3, 6, 11, 2]
[11, 1, 13, 4, 5]
[14, 13, 4, 5, 11]
[3, 8, 5, 7, 9]
[6, 13, 2, 12, 9]
[0, 1, 13, 12, 2]
[3, 4, 7, 6, 2]
[13, 9, 14, 10, 5]
[9, 1, 8, 10, 13]
[4, 11, 10, 6, 14]
[3, 1, 9, 12, 6]
[11, 8, 6, 1, 9]
[10, 14, 13, 1, 3]
[10, 8, 1, 7, 6]
[3, 13, 1, 9, 0]
[9, 2, 5, 8, 4]
[4, 1, 12, 0, 5]
[5, 13, 2, 0, 11]
[9, 12, 4, 8, 6]
[9, 3, 7, 4, 8]
[6, 13, 2, 0, 4]
[11, 7, 12, 10, 5]
[7, 14, 2, 6, 1]
[2, 7, 0, 14, 6]
[9, 12, 8, 6, 7]
[8, 1, 14, 5, 7]
[10, 9, 5, 14, 1]
[13, 10, 11, 7, 2]
[0, 8, 5, 13, 11]
[14, 4, 0, 9, 5]
[13, 9, 1, 2, 3]
[13, 14, 3, 4, 12]
[0, 5, 4, 8, 9]
[5, 6, 0, 10, 2]
[6, 5, 14, 8, 12]
[7, 8, 2, 5, 14]
[1, 14, 6, 2, 9]
