P1,P2,...,Pn
[12, 10, 9, 1]
[10, 11, 3, 0]
[13, 1, 3, 0]
[6, 0, 12, 1]
[14, 11, 3, 13]
[6, 5, 10, 9]
[7, 14, 13, 11]
[14, 9, 6, 8]
[3, 4, 2, 7]
[7, 3, 12, 14]
[13, 4, 1, 2]
[13, 3, 11, 14]
[0, 2, 4, 9]
[10, 13, 0, 12]
[2, 3, 4, 13]
[6, 0, 2, 5]
[13, 12, 1, 14]
[11, 8, 7, 2]
[10, 8, 12, 11]
[11, 8, 12, 14]
[1, 0, 6, 8]
[0, 8, 11, 1]
[14, 3, 13, 9]
[5, 8, 3, 2]
[9, 12, 5, 7]
[14, 0, 4, 6]
[5, 0, 11, 10]
[6, 4, 2, 7]
[6, 12, 14, 2]
[13, 7, 3, 11]
[5, 1, 9, 12]
[6, 10, 1, 14]
[14, 5, 2, 1]
[10, 2, 4, 9]
[12, 10, 5, 3]
[1, 11, 10, 4]
[0, 6, 1, 10]
[11, 8, 0, 7]
[14, 3, 0, 4]
[6, 1, 2, 14]
[11, 12, 10, 3]
[6, 9, 7, 14]
[12, 8, 4, 13]
[1, 0, 2, 12]
[9, 4, 6, 8]
[5, 1, 9, 14]
[11, 13, 0, 2]
[12, 0, 5, 9]
[0, 13, 2, 5]
[1, 5, 7, 11]
[12, 5, 10, 11]
[11, 7, 9, 4]
[5, 0, 6, 3]
[13, 2, 14, 0]
[9, 5, 8, 2]
[10, 3, 0, 4]
[12, 0, 9, 8]
[11, 14, 13, 10]
[1, 14, 4, 13]
[4, 9, 2, 5]
[7, 1, 3, 4]
[10, 1, 11, 12]
[13, 12, 1, 8]
[12, 7, 5, 8]
[13, 6, 1, 5]
[8, 11, 6, 7]
[1, 12, 9, 0]
[0, 8, 6, 9]
[2, 9, 4, 11]
[3, 6, 7, 12]
[1, 8, 7, 2]
[7, 0, 12, 2]
[7, 14, 10, 5]
[2, 11, 6, 0]
[14, 1, 11, 12]
[4, 5, 6, 8]
[1, 13, 14, 9]
[12, 2, 11, 7]
[1, 2, 6, 12]
[6, 7, 13, 4]
[3, 14, 1, 12]
[12, 0, 4, 3]
[2, 7, 1, 6]
[2, 10, 4, 11]
[5, 3, 11, 2]
[0, 6, 7, 2]
[10, 14, 1, 9]
[5, 14, 13, 6]
[1, 4, 13, 5]
[1, 8, 13, 0]
[5, 1, 6, 0]
[14, 3, 2, 1]
[5, 13, 7, 8]
[7, 2, 11, 0]
[8, 14, 12, 10]
[5, 8, 3, 9]
[10, 4, 5, 11]
[0, 9, 13, 8]
[1, 0, 4, 9]
[12, 9, 2, 7]
[8, 13, 10, 4]
[2, 6, 11, 5]
[2, 9, 12, 7]
[14, 11, 2, 13]
[2, 7, 14, 11]
[14, 8, 2, 7]
[9, 12, 2, 13]
[1, 5, 12, 11]
[2, 5, 4, 13]
[6, 7, 1, 14]
[3, 5, 10, 8]
[11, 14, 5, 6]
[1, 11, 4, 13]
[8, 6, 13, 1]
[12, 13, 8, 7]
[3, 11, 9, 12]
[5, 11, 10, 0]
[10, 5, 1, 13]
[9, 0, 6, 14]
[8, 11, 6, 0]
