P1,P2,...,Pn
[10, 3, 11, 5, 1]
[10, 6, 14, 11, 12]
[13, 1, 8, 3, 0]
[13, 1, 14, 8, 12]
[0, 1, 13, 5, 14]
[0, 13, 6, 1, 9]
[3, 13, 8, 14, 0]
[14, 2, 13, 1, 0]
[13, 8, 3, 11, 0]
[7, 11, 12, 5, 0]
[11, 7, 14, 6, 13]
[1, 7, 14, 0, 13]
[10, 11, 7, 9, 4]
[4, 6, 12, 10, 1]
[10, 14, 3, 1, 6]
[2, 4, 7, 13, 0]
[10, 12, 3, 1, 9]
[0, 10, 13, 5, 11]
[10, 6, 12, 3, 2]
[0, 6, 9, 13, 11]
[11, 13, 1, 6, 12]
[0, 6, 5, 10, 14]
[5, 11, 7, 10, 1]
[3, 0, 6, 11, 13]
[14, 2, 10, 8, 0]
[12, 10, 6, 11, 0]
[4, 0, 1, 13, 3]
[0, 9, 13, 4, 3]
[4, 6, 12, 7, 14]
[8, 4, 14, 6, 13]
[3, 5, 13, 11, 9]
[11, 14, 4, 1, 10]
[14, 1, 8, 13, 4]
[11, 14, 7, 4, 8]
[8, 9, 5, 6, 7]
[6, 13, 1, 0, 4]
[13, 6, 5, 2, 7]
[0, 14, 7, 12, 13]
[0, 11, 8, 2, 3]
[7, 13, 2, 11, 5]
[9, 2, 6, 0, 8]
[0, 2, 12, 6, 3]
[2, 5, 3, 0, 9]
[5, 10, 6, 11, 12]
[7, 14, 5, 1, 0]
[11, 1, 7, 9, 4]
[2, 5, 4, 10, 9]
[10, 5, 7, 9, 0]
[8, 11, 5, 0, 10]
[0, 5, 2, 7, 10]
[14, 7, 4, 0, 6]
[11, 0, 5, 4, 2]
[3, 11, 6, 1, 12]
[1, 11, 6, 2, 12]
[13, 1, 7, 10, 11]
[0, 1, 11, 14, 8]
[5, 10, 12, 14, 7]
[4, 8, 2, 6, 3]
[5, 13, 0, 14, 4]
[13, 1, 8, 10, 11]
[3, 14, 12, 4, 9]
[14, 7, 6, 9, 3]
[7, 8, 10, 5, 13]
[1, 10, 8, 0, 5]
[1, 7, 13, 14, 2]
[0, 5, 9, 10, 13]
[11, 2, 12, 5, 4]
[14, 2, 10, 8, 5]
[2, 5, 3, 6, 4]
[11, 12, 0, 1, 2]
[8, 3, 2, 11, 7]
[11, 13, 3, 5, 12]
[13, 12, 14, 2, 10]
[12, 5, 10, 0, 3]
[0, 9, 7, 2, 14]
[2, 14, 8, 6, 1]
[14, 2, 6, 10, 1]
[14, 8, 6, 3, 1]
[7, 3, 11, 2, 12]
[14, 3, 13, 10, 12]
[14, 5, 9, 11, 10]
[1, 4, 10, 7, 0]
[1, 8, 0, 9, 4]
[5, 14, 1, 10, 11]
[12, 1, 9, 6, 5]
[6, 14, 1, 3, 9]
[5, 0, 2, 12, 8]
[4, 7, 9, 5, 10]
[12, 8, 6, 10, 1]
[0, 1, 9, 3, 6]
[1, 14, 8, 5, 4]
[12, 1, 8, 4, 0]
[7, 12, 1, 9, 2]
[6, 13, 11, 1, 14]
[6, 9, 11, 2, 8]
[9, 12, 0, 1, 10]
[8, 0, 13, 9, 14]
[8, 7, 0, 6, 13]
[14, 4, 0, 3, 1]
[9, 6, 10, 7, 8]
[6, 2, 0, 8, 4]
[8, 2, 12, 3, 6]
[7, 6, 3, 9, 12]
[5, 7, 8, 0, 10]
[0, 8, 2, 9, 10]
[7, 11, 6, 12, 4]
[1, 8, 7, 11, 5]
[2, 8, 6, 5, 14]
[12, 3, 1, 0, 14]
[4, 12, 13, 2, 7]
[9, 7, 0, 5, 3]
[14, 10, 6, 0, 13]
[13, 4, 5, 6, 7]
[13, 4, 9, 2, 5]
[7, 9, 10, 14, 5]
[3, 1, 14, 5, 7]
