P1,P2,...,Pn
[9, 7, 1, 5]
[14, 7, 3, 10]
[0, 8, 5, 6]
[13, 5, 2, 11]
[2, 6, 10, 12]
[1, 13, 3, 7]
[13, 0, 2, 5]
[5, 9, 2, 8]
[11, 10, 14, 13]
[5, 14, 4, 11]
[4, 0, 5, 8]
[8, 9, 2, 10]
[3, 12, 1, 7]
[7, 1, 10, 4]
[4, 0, 11, 12]
[1, 2, 8, 12]
[12, 10, 0, 13]
[14, 3, 5, 4]
[11, 2, 10, 3]
[3, 10, 4, 1]
[5, 6, 7, 2]
[6, 7, 14, 12]
[12, 6, 0, 11]
[7, 13, 0, 12]
[3, 12, 6, 9]
[9, 4, 14, 7]
[6, 4, 0, 5]
[11, 0, 5, 9]
[7, 14, 4, 5]
[8, 0, 14, 5]
[8, 11, 14, 7]
[8, 0, 14, 6]
[7, 13, 9, 4]
[5, 8, 6, 2]
[1, 4, 8, 11]
[0, 11, 8, 13]
[5, 13, 0, 4]
[5, 13, 7, 11]
[9, 11, 2, 7]
[1, 13, 7, 2]
[4, 3, 8, 9]
[8, 11, 3, 5]
[6, 9, 0, 10]
[7, 3, 14, 1]
[0, 7, 8, 1]
[2, 8, 12, 14]
[6, 12, 4, 8]
[2, 9, 7, 0]
[3, 14, 9, 1]
[9, 6, 11, 0]
[1, 0, 7, 9]
[6, 13, 11, 8]
[0, 13, 8, 11]
[6, 13, 7, 2]
[11, 2, 10, 0]
[7, 8, 0, 6]
[13, 9, 2, 3]
[4, 5, 1, 3]
[2, 4, 13, 12]
