P1,P2,...,Pn
[0, 10, 3, 8, 6]
[5, 8, 12, 14, 10]
[0, 9, 4, 13, 5]
[11, 8, 5, 7, 2]
[2, 5, 9, 11, 10]
[7, 9, 5, 14, 1]
[7, 13, 12, 5, 0]
[5, 2, 7, 6, 13]
[12, 8, 4, 2, 7]
[12, 1, 0, 14, 10]
[1, 9, 8, 13, 11]
[11, 7, 10, 6, 12]
[10, 13, 9, 5, 11]
[3, 2, 6, 0, 4]
[1, 2, 11, 13, 6]
[3, 6, 4, 8, 13]
[13, 5, 8, 6, 4]
[4, 3, 5, 1, 2]
[14, 8, 10, 5, 12]
[2, 6, 12, 11, 9]
[14, 5, 2, 3, 10]
[5, 0, 11, 7, 3]
[2, 3, 6, 5, 4]
[11, 8, 13, 2, 9]
[11, 1, 3, 5, 8]
[13, 9, 14, 4, 1]
[12, 9, 7, 5, 1]
[14, 9, 0, 3, 11]
[0, 1, 12, 2, 9]
[2, 14, 9, 11, 8]
[13, 7, 6, 8, 0]
[6, 0, 12, 13, 1]
[7, 6, 3, 14, 13]
[0, 12, 5, 3, 1]
[9, 10, 12, 6, 5]
[9, 5, 14, 2, 8]
[4, 10, 14, 0, 9]
[7, 5, 13, 12, 3]
[4, 6, 8, 12, 2]
[13, 8, 5, 6, 4]
[6, 5, 12, 2, 0]
[5, 3, 6, 0, 10]
[0, 1, 6, 4, 9]
[2, 0, 1, 10, 5]
[9, 1, 4, 8, 7]
[13, 9, 12, 3, 6]
[6, 10, 4, 2, 9]
[10, 9, 13, 4, 7]
[0, 8, 7, 14, 12]
[9, 10, 13, 3, 6]
[11, 8, 1, 10, 7]
