P1,P2,...,Pn
[0, 12, 3, 4, 9]
[6, 4, 2, 10, 7]
[10, 4, 8, 1, 12]
[2, 3, 12, 6, 1]
[1, 7, 14, 0, 8]
[6, 1, 7, 13, 14]
[2, 14, 0, 8, 4]
[8, 12, 10, 7, 13]
[8, 10, 14, 12, 2]
[2, 1, 7, 12, 13]
[13, 5, 10, 12, 14]
[7, 12, 5, 4, 14]
[10, 8, 7, 12, 0]
[2, 13, 10, 8, 3]
[14, 11, 5, 6, 8]
[9, 5, 3, 13, 11]
[14, 1, 6, 12, 0]
[14, 12, 7, 3, 2]
[1, 3, 12, 4, 5]
[12, 2, 6, 14, 1]
[8, 2, 1, 3, 11]
[12, 10, 14, 9, 11]
[3, 12, 9, 11, 1]
[14, 8, 4, 2, 1]
[13, 11, 4, 2, 3]
[12, 10, 11, 13, 6]
[3, 6, 12, 5, 2]
[7, 8, 14, 0, 5]
[14, 13, 11, 12, 8]
[0, 11, 8, 2, 12]
[7, 9, 13, 14, 11]
[9, 0, 7, 13, 5]
[1, 9, 8, 0, 2]
[14, 10, 11, 6, 5]
[0, 1, 14, 12, 4]
[13, 10, 9, 11, 4]
[14, 7, 1, 11, 0]
[2, 6, 12, 10, 7]
[4, 6, 10, 5, 2]
[2, 1, 8, 12, 3]
[3, 11, 10, 7, 2]
[6, 0, 10, 8, 2]
[7, 2, 5, 6, 3]
[8, 6, 11, 10, 2]
[4, 2, 5, 13, 8]
[2, 10, 0, 8, 5]
[0, 4, 11, 2, 12]
[5, 10, 13, 12, 7]
[14, 0, 9, 8, 5]
[7, 12, 9, 8, 5]
[5, 4, 7, 14, 1]
[14, 11, 6, 7, 1]
[9, 3, 8, 4, 12]
[0, 12, 9, 13, 1]
[5, 3, 13, 10, 2]
[6, 1, 3, 14, 11]
[4, 7, 0, 11, 2]
[14, 3, 0, 10, 6]
[12, 8, 6, 0, 10]
[13, 3, 1, 10, 14]
[3, 2, 9, 5, 8]
[14, 9, 10, 2, 4]
[14, 0, 8, 6, 4]
[6, 11, 8, 3, 13]
[8, 13, 5, 9, 4]
[11, 4, 8, 12, 1]
[14, 0, 6, 8, 9]
[8, 4, 9, 0, 1]
[9, 4, 14, 5, 11]
[8, 3, 14, 11, 7]
[1, 6, 4, 10, 5]
[11, 5, 10, 3, 2]
[8, 11, 9, 10, 12]
[2, 8, 12, 3, 1]
[10, 13, 8, 3, 11]
[13, 5, 0, 10, 2]
[2, 6, 9, 12, 1]
[5, 11, 9, 2, 6]
[11, 5, 8, 1, 0]
[14, 9, 1, 11, 7]
[5, 10, 4, 1, 6]
[3, 0, 12, 4, 14]
[11, 8, 4, 13, 0]
[5, 6, 10, 14, 12]
[1, 11, 6, 5, 13]
[3, 13, 7, 0, 11]
[7, 12, 3, 2, 13]
[9, 1, 0, 5, 8]
[2, 10, 13, 4, 12]
[1, 5, 12, 7, 8]
[4, 1, 2, 8, 6]
[13, 2, 5, 6, 8]
[1, 6, 12, 5, 0]
[1, 8, 5, 14, 6]
[3, 14, 4, 5, 11]
[14, 9, 8, 0, 7]
[12, 3, 8, 4, 1]
[3, 7, 13, 9, 12]
[2, 13, 0, 8, 9]
[0, 10, 6, 5, 2]
[12, 2, 0, 10, 7]
[13, 3, 14, 10, 12]
[5, 12, 9, 13, 6]
[13, 11, 0, 5, 8]
[6, 2, 12, 13, 10]
[3, 1, 11, 0, 4]
[14, 11, 0, 10, 1]
[0, 1, 14, 5, 6]
[2, 12, 6, 5, 8]
[1, 8, 11, 3, 4]
[3, 13, 10, 2, 4]
[0, 5, 6, 3, 10]
[11, 5, 12, 3, 9]
[0, 4, 12, 11, 3]
[13, 9, 12, 4, 6]
[4, 12, 11, 2, 3]
[5, 7, 12, 11, 2]
[13, 2, 12, 10, 6]
[6, 8, 3, 12, 0]
[2, 0, 13, 11, 7]
[10, 3, 13, 12, 14]
[1, 5, 7, 4, 2]
[8, 5, 9, 13, 0]
[11, 3, 12, 9, 8]
[10, 9, 13, 11, 1]
[10, 6, 3, 12, 0]
[14, 10, 7, 4, 0]
[8, 11, 7, 1, 10]
[5, 6, 3, 13, 10]
[3, 11, 4, 9, 6]
[0, 3, 7, 6, 13]
[13, 10, 12, 0, 6]
[1, 8, 3, 5, 10]
[8, 1, 14, 13, 7]
[6, 12, 7, 13, 11]
[4, 13, 8, 3, 14]
[8, 7, 4, 2, 1]
[13, 12, 6, 8, 14]
[12, 8, 3, 1, 14]
[10, 14, 1, 13, 7]
[3, 4, 9, 5, 2]
[3, 9, 2, 4, 6]
[14, 7, 8, 12, 5]
[1, 2, 9, 4, 11]
[12, 9, 7, 4, 2]
[11, 1, 5, 10, 2]
[14, 6, 4, 2, 5]
[14, 4, 10, 1, 5]
[12, 1, 0, 6, 4]
[7, 5, 14, 6, 0]
[13, 9, 6, 3, 14]
[3, 12, 5, 7, 8]
[11, 13, 8, 10, 12]
[2, 13, 6, 11, 4]
[4, 10, 7, 12, 0]
[1, 10, 6, 7, 14]
[2, 6, 5, 13, 14]
[3, 13, 1, 10, 0]
[1, 12, 13, 10, 7]
[3, 14, 11, 7, 4]
[1, 0, 14, 12, 13]
[6, 0, 9, 3, 4]
[8, 3, 2, 12, 0]
[6, 10, 12, 5, 11]
[9, 3, 6, 1, 11]
[0, 1, 9, 10, 8]
[7, 14, 4, 6, 5]
[3, 14, 7, 8, 1]
[3, 4, 6, 8, 14]
[2, 11, 0, 14, 12]
[9, 13, 2, 5, 14]
[5, 0, 12, 4, 13]
[7, 3, 8, 6, 13]
[11, 6, 10, 0, 1]
[5, 0, 14, 3, 6]
[1, 10, 14, 4, 0]
[3, 1, 8, 5, 9]
[11, 10, 6, 5, 12]
[14, 7, 13, 12, 9]
[10, 7, 8, 5, 1]
[7, 12, 5, 4, 13]
[2, 4, 11, 5, 1]
[0, 8, 2, 11, 6]
[7, 0, 1, 6, 8]
[14, 12, 1, 10, 2]
[11, 2, 5, 7, 9]
[9, 8, 3, 5, 7]
[8, 4, 2, 9, 10]
[10, 13, 12, 9, 11]
[10, 11, 4, 9, 1]
[0, 12, 3, 4, 1]
[10, 7, 13, 6, 9]
[6, 13, 11, 8, 3]
[5, 10, 0, 13, 6]
[1, 3, 5, 13, 11]
[12, 8, 14, 5, 9]
[13, 9, 8, 7, 10]
[6, 4, 9, 8, 2]
[12, 10, 4, 13, 5]
[4, 14, 0, 10, 8]
[13, 5, 8, 7, 2]
[0, 12, 14, 9, 2]
[10, 9, 1, 4, 5]
[14, 4, 5, 1, 12]
[3, 2, 13, 0, 4]
[2, 1, 8, 12, 11]
[11, 6, 7, 12, 2]
[3, 14, 0, 8, 6]
[12, 3, 7, 10, 13]
[1, 2, 0, 12, 4]
[4, 13, 5, 7, 11]
[12, 7, 11, 6, 4]
[14, 10, 0, 8, 6]
[1, 12, 9, 7, 13]
[8, 10, 12, 7, 13]
[6, 14, 10, 2, 8]
[12, 7, 9, 0, 5]
[7, 6, 10, 11, 1]
[6, 14, 3, 9, 12]
[3, 1, 8, 2, 0]
[3, 11, 9, 14, 8]
[12, 8, 10, 11, 2]
[3, 13, 4, 7, 0]
[9, 5, 10, 4, 1]
[9, 2, 1, 5, 13]
[9, 13, 7, 1, 5]
[7, 6, 14, 5, 8]
[11, 4, 5, 7, 14]
[14, 4, 13, 5, 10]
[3, 6, 12, 4, 9]
[1, 9, 10, 6, 13]
[9, 14, 0, 11, 10]
[1, 6, 4, 5, 8]
[6, 7, 11, 8, 12]
[12, 2, 7, 8, 11]
[8, 6, 10, 7, 1]
[6, 0, 11, 1, 13]
[6, 13, 12, 8, 1]
[0, 13, 10, 12, 14]
[12, 0, 14, 3, 4]
[10, 4, 8, 3, 12]
[6, 11, 7, 4, 9]
[11, 5, 3, 0, 2]
[5, 10, 14, 3, 11]
[0, 9, 3, 1, 6]
[5, 8, 4, 0, 7]
[5, 2, 7, 11, 9]
[0, 2, 12, 10, 9]
[12, 5, 3, 1, 9]
[0, 9, 8, 2, 7]
[1, 5, 10, 14, 6]
[5, 0, 3, 12, 6]
[4, 9, 14, 7, 1]
[0, 12, 7, 6, 8]
[5, 0, 6, 12, 14]
[10, 11, 14, 5, 2]
[12, 3, 2, 7, 1]
[6, 7, 4, 8, 13]
[14, 5, 12, 3, 8]
[5, 8, 10, 4, 14]
[0, 11, 8, 1, 3]
[5, 13, 1, 0, 8]
[1, 6, 4, 5, 3]
[9, 4, 6, 11, 1]
[13, 1, 12, 2, 10]
[11, 1, 3, 0, 7]
[6, 13, 0, 9, 4]
[11, 1, 10, 5, 9]
[0, 6, 3, 10, 11]
[4, 1, 14, 9, 6]
[12, 13, 7, 9, 6]
[13, 10, 5, 12, 1]
[1, 0, 4, 11, 5]
[8, 14, 13, 6, 7]
[11, 0, 5, 13, 8]
[11, 8, 5, 1, 6]
[5, 13, 2, 7, 6]
[7, 9, 6, 11, 12]
[9, 1, 13, 6, 2]
[12, 8, 5, 9, 4]
[4, 0, 9, 12, 14]
[12, 8, 0, 7, 11]
[8, 2, 10, 13, 12]
[6, 14, 3, 0, 13]
[11, 1, 3, 14, 12]
[4, 7, 10, 12, 11]
[8, 2, 1, 9, 11]
[10, 2, 4, 0, 9]
[12, 10, 5, 7, 0]
[8, 3, 13, 7, 5]
[6, 3, 1, 5, 2]
[2, 13, 7, 12, 10]
[3, 9, 6, 1, 14]
[0, 6, 9, 2, 13]
[2, 10, 11, 0, 9]
[9, 5, 2, 12, 11]
[1, 10, 2, 5, 8]
[9, 13, 3, 4, 1]
[13, 2, 4, 10, 7]
[8, 4, 14, 13, 3]
[12, 13, 3, 5, 11]
[1, 11, 3, 5, 6]
[9, 2, 5, 12, 11]
[5, 2, 3, 13, 12]
[4, 12, 13, 8, 3]
[12, 1, 0, 14, 5]
[12, 3, 14, 8, 6]
[6, 7, 12, 3, 9]
[5, 1, 9, 7, 12]
[5, 10, 0, 1, 7]
[10, 3, 14, 11, 5]
[2, 9, 3, 14, 12]
[9, 14, 10, 12, 4]
[8, 4, 1, 2, 11]
[14, 11, 0, 13, 9]
[10, 7, 3, 13, 2]
[0, 4, 10, 5, 8]
[5, 2, 13, 8, 9]
[1, 7, 8, 0, 5]
[3, 10, 5, 1, 0]
[2, 14, 7, 5, 0]
