P1,P2,...,Pn
[13, 9, 10, 2, 14]
[4, 6, 2, 13, 10]
[14, 10, 8, 4, 1]
[1, 13, 8, 9, 12]
[6, 4, 9, 11, 13]
[14, 11, 7, 5, 6]
[0, 8, 11, 3, 1]
[11, 3, 4, 14, 2]
[2, 10, 3, 6, 8]
[7, 9, 11, 12, 2]
[13, 4, 10, 5, 7]
[10, 3, 4, 1, 13]
[1, 9, 6, 14, 4]
[0, 12, 9, 2, 13]
[7, 1, 2, 10, 4]
[0, 2, 9, 13, 8]
[0, 11, 7, 4, 9]
[8, 5, 10, 0, 2]
[1, 14, 11, 2, 4]
[12, 13, 2, 5, 4]
[6, 11, 3, 12, 8]
[4, 12, 10, 0, 1]
[1, 7, 0, 10, 11]
[11, 7, 9, 13, 12]
[5, 11, 13, 12, 3]
[2, 6, 12, 0, 9]
[9, 7, 12, 4, 14]
[10, 0, 8, 4, 12]
[6, 7, 14, 11, 13]
[1, 6, 13, 9, 12]
[12, 3, 4, 8, 14]
[10, 1, 4, 5, 8]
[10, 4, 3, 0, 13]
[1, 4, 5, 0, 12]
[3, 12, 5, 11, 4]
[13, 10, 14, 8, 3]
[8, 10, 7, 14, 13]
[7, 9, 0, 4, 14]
[2, 1, 4, 13, 0]
[5, 6, 3, 14, 1]
[8, 0, 11, 10, 2]
[13, 8, 12, 10, 9]
[13, 12, 7, 3, 2]
[12, 8, 2, 6, 1]
[4, 3, 9, 7, 8]
[11, 13, 10, 14, 8]
[13, 5, 2, 11, 4]
[14, 3, 4, 0, 7]
[10, 9, 2, 3, 4]
[8, 14, 6, 10, 7]
[2, 4, 11, 1, 5]
[8, 3, 7, 12, 0]
[13, 5, 3, 9, 14]
[8, 3, 1, 10, 12]
[14, 9, 13, 12, 10]
[10, 7, 12, 14, 5]
[2, 1, 7, 11, 6]
[2, 11, 9, 3, 7]
[1, 7, 3, 8, 0]
[0, 4, 11, 13, 14]
[12, 6, 2, 5, 8]
[3, 9, 5, 6, 10]
[7, 8, 1, 12, 9]
