P1,P2,...,Pn
[4, 2, 1, 3]
[9, 11, 2, 3]
[5, 8, 6, 11]
[6, 4, 10, 0]
[6, 2, 0, 10]
[9, 5, 8, 2]
[14, 4, 9, 1]
[5, 10, 3, 2]
[12, 14, 5, 9]
[11, 12, 6, 8]
[1, 5, 0, 6]
[10, 2, 0, 11]
[3, 13, 12, 0]
[12, 1, 3, 6]
[3, 4, 10, 9]
[3, 1, 7, 12]
[3, 6, 4, 11]
[14, 6, 2, 3]
[8, 4, 10, 0]
[4, 0, 10, 3]
[14, 4, 13, 7]
[10, 8, 13, 14]
[2, 14, 3, 12]
[14, 12, 6, 4]
[0, 6, 3, 10]
[7, 6, 8, 0]
[9, 11, 0, 8]
[3, 11, 10, 13]
[1, 7, 0, 5]
[1, 8, 11, 2]
[0, 4, 9, 14]
[6, 14, 13, 2]
[10, 14, 9, 5]
[10, 13, 1, 4]
[9, 2, 5, 14]
[13, 12, 10, 9]
[12, 7, 2, 3]
[0, 1, 8, 13]
[0, 4, 2, 7]
[14, 1, 4, 8]
[2, 3, 6, 5]
[8, 3, 9, 7]
[4, 5, 11, 6]
[14, 6, 0, 11]
[9, 2, 0, 3]
[13, 2, 9, 4]
[1, 2, 10, 4]
[1, 6, 2, 3]
[10, 11, 7, 1]
[7, 12, 13, 11]
[4, 11, 1, 8]
[7, 4, 5, 6]
[9, 14, 3, 12]
[1, 6, 11, 5]
[6, 4, 2, 10]
[4, 5, 12, 6]
[1, 10, 13, 6]
[3, 6, 14, 4]
[4, 6, 12, 11]
[8, 4, 9, 10]
[6, 0, 13, 4]
[6, 13, 0, 8]
[0, 5, 8, 4]
[9, 1, 3, 2]
[11, 7, 9, 6]
[13, 3, 2, 12]
[12, 5, 0, 9]
[3, 5, 1, 13]
[12, 5, 4, 9]
[10, 6, 14, 8]
[14, 10, 4, 7]
[2, 3, 5, 13]
[11, 9, 7, 1]
[2, 11, 1, 8]
[13, 6, 10, 2]
[14, 2, 3, 0]
[2, 4, 9, 1]
[0, 9, 1, 13]
[11, 12, 5, 1]
[2, 4, 13, 8]
[6, 13, 2, 5]
[2, 4, 3, 11]
[10, 14, 12, 2]
[12, 3, 2, 13]
[12, 0, 3, 1]
[13, 0, 3, 11]
[9, 8, 12, 11]
[10, 12, 14, 1]
[8, 11, 10, 4]
[2, 1, 11, 7]
[5, 4, 2, 6]
[11, 13, 5, 3]
[8, 4, 13, 5]
[4, 3, 13, 0]
[10, 14, 0, 2]
[10, 1, 12, 0]
[12, 3, 6, 1]
[0, 8, 6, 2]
[10, 14, 6, 0]
[3, 6, 11, 14]
[1, 0, 6, 14]
[1, 11, 12, 14]
[5, 11, 0, 6]
[2, 12, 9, 7]
[5, 2, 4, 13]
[13, 4, 7, 11]
[0, 1, 10, 2]
[4, 7, 9, 8]
[0, 10, 12, 11]
[11, 6, 12, 8]
[2, 0, 11, 12]
[5, 3, 8, 6]
[11, 3, 10, 2]
[11, 6, 5, 9]
[6, 13, 4, 9]
[5, 7, 14, 11]
[5, 7, 2, 11]
[11, 12, 7, 3]
[5, 1, 4, 10]
[12, 11, 1, 13]
[9, 11, 8, 6]
[6, 11, 10, 12]
[4, 8, 0, 2]
[1, 13, 0, 10]
[11, 2, 6, 0]
[8, 0, 1, 6]
[0, 12, 4, 9]
[1, 0, 9, 10]
[8, 9, 11, 10]
[10, 5, 0, 13]
[4, 3, 0, 5]
[12, 14, 13, 3]
[6, 5, 1, 11]
[11, 9, 6, 3]
[0, 11, 12, 2]
[11, 10, 3, 7]
[6, 1, 0, 13]
[8, 5, 2, 9]
[6, 8, 0, 3]
[4, 9, 0, 1]
[3, 6, 8, 9]
[2, 1, 13, 14]
[6, 7, 14, 8]
[7, 11, 3, 6]
[0, 10, 3, 8]
[14, 8, 13, 12]
[9, 4, 2, 12]
