P1,P2,...,Pn
[8, 13, 6, 4, 2]
[13, 6, 7, 9, 14]
[2, 10, 9, 5, 11]
[11, 0, 14, 13, 5]
[3, 14, 4, 7, 6]
[2, 9, 13, 6, 8]
[7, 8, 11, 6, 10]
[6, 13, 12, 2, 11]
[0, 7, 14, 5, 8]
[1, 7, 12, 14, 0]
[1, 2, 6, 0, 3]
[9, 12, 2, 7, 4]
[0, 6, 13, 2, 12]
[5, 13, 7, 6, 9]
[14, 9, 13, 4, 8]
[5, 4, 12, 7, 2]
[12, 8, 6, 4, 3]
[14, 8, 3, 12, 6]
[4, 11, 7, 6, 5]
[0, 12, 9, 11, 13]
[6, 7, 9, 8, 12]
[14, 6, 4, 10, 5]
[7, 11, 2, 4, 6]
[2, 1, 3, 0, 12]
[5, 13, 10, 11, 4]
[5, 12, 8, 3, 9]
[9, 8, 14, 13, 11]
[7, 4, 11, 9, 13]
[6, 1, 2, 8, 3]
[11, 10, 4, 8, 0]
[1, 10, 6, 7, 12]
[7, 3, 6, 0, 8]
[13, 1, 8, 6, 4]
[0, 3, 6, 9, 12]
[8, 11, 6, 0, 10]
[10, 14, 12, 13, 4]
[5, 6, 1, 13, 7]
[3, 8, 7, 14, 9]
[0, 7, 2, 4, 1]
[12, 14, 13, 9, 6]
[3, 6, 9, 5, 7]
[2, 11, 13, 8, 0]
[14, 12, 6, 11, 3]
[10, 4, 11, 9, 12]
[12, 6, 7, 11, 1]
[13, 7, 4, 2, 6]
[11, 14, 10, 12, 4]
[2, 9, 6, 11, 14]
[10, 12, 14, 5, 1]
[4, 5, 11, 7, 9]
[13, 2, 3, 1, 5]
[9, 0, 3, 8, 13]
[6, 14, 3, 2, 7]
[2, 10, 4, 5, 11]
[0, 6, 5, 1, 7]
[6, 14, 9, 0, 1]
[2, 7, 12, 3, 0]
[10, 13, 0, 4, 12]
[11, 2, 7, 1, 13]
[2, 6, 5, 8, 1]
[0, 7, 9, 6, 1]
