P1,P2,...,Pn
[11, 1, 6, 10, 3]
[3, 2, 11, 6, 8]
[7, 12, 9, 11, 13]
[7, 2, 0, 9, 1]
[14, 3, 7, 9, 4]
[12, 5, 13, 14, 0]
[2, 10, 5, 9, 3]
[10, 7, 2, 8, 4]
[6, 5, 8, 2, 7]
[3, 10, 14, 4, 2]
[10, 14, 0, 11, 12]
[12, 3, 11, 10, 13]
[11, 13, 9, 6, 12]
[10, 11, 8, 5, 7]
[12, 10, 14, 8, 4]
[4, 1, 2, 9, 0]
[6, 14, 3, 10, 5]
[10, 4, 1, 0, 11]
[9, 13, 14, 6, 11]
[10, 9, 6, 3, 4]
[3, 8, 11, 7, 14]
[7, 12, 0, 8, 9]
[6, 1, 11, 12, 0]
[11, 4, 14, 9, 10]
[4, 9, 8, 3, 14]
[1, 8, 13, 7, 5]
[6, 8, 13, 11, 2]
[0, 8, 7, 14, 1]
[1, 11, 3, 8, 9]
[14, 3, 13, 1, 10]
[1, 14, 13, 11, 4]
[13, 11, 10, 9, 2]
[12, 4, 13, 3, 14]
[8, 7, 13, 6, 12]
[6, 9, 4, 1, 14]
[8, 3, 12, 1, 5]
[4, 5, 8, 3, 1]
[3, 0, 11, 12, 4]
[13, 8, 9, 14, 10]
[8, 0, 2, 14, 4]
[2, 14, 13, 4, 11]
[11, 0, 6, 3, 4]
[2, 11, 9, 0, 6]
[1, 2, 11, 12, 10]
[8, 6, 2, 3, 0]
[9, 5, 0, 1, 7]
[14, 12, 5, 10, 13]
[4, 10, 9, 3, 7]
[8, 0, 7, 10, 6]
[5, 13, 14, 1, 9]
[13, 3, 5, 4, 0]
[2, 8, 3, 7, 0]
[4, 7, 14, 6, 2]
[10, 12, 4, 5, 2]
[6, 11, 1, 9, 2]
[5, 1, 2, 6, 4]
[9, 11, 6, 14, 2]
[11, 13, 5, 12, 8]
[11, 3, 6, 8, 2]
[5, 8, 10, 2, 11]
[14, 13, 6, 10, 2]
[5, 11, 14, 7, 0]
[8, 12, 5, 14, 7]
[9, 1, 7, 6, 4]
[6, 7, 9, 5, 0]
[4, 3, 2, 6, 1]
[13, 5, 8, 12, 1]
[5, 14, 13, 6, 9]
[3, 14, 12, 6, 7]
[0, 2, 8, 9, 4]
[6, 9, 10, 14, 5]
[8, 6, 11, 14, 7]
[10, 4, 3, 8, 14]
[7, 11, 1, 5, 2]
[3, 8, 5, 0, 11]
[10, 3, 8, 5, 1]
[2, 3, 5, 9, 4]
[8, 11, 13, 1, 6]
[5, 14, 11, 8, 0]
[7, 13, 2, 11, 4]
[7, 3, 6, 4, 0]
[2, 7, 12, 4, 6]
[1, 12, 7, 8, 4]
[10, 2, 8, 6, 3]
[7, 1, 12, 4, 10]
[0, 10, 12, 3, 2]
[8, 10, 7, 2, 4]
[1, 11, 4, 9, 10]
[6, 10, 1, 5, 4]
[2, 8, 0, 12, 5]
[5, 0, 4, 2, 10]
[13, 5, 2, 7, 9]
[9, 1, 8, 13, 0]
[1, 0, 14, 11, 13]
[2, 8, 12, 9, 10]
[5, 6, 13, 2, 3]
[0, 9, 6, 8, 10]
[3, 13, 1, 6, 12]
[13, 0, 7, 9, 3]
[14, 4, 2, 0, 1]
[9, 10, 4, 2, 14]
[4, 5, 12, 0, 7]
[12, 9, 14, 10, 8]
[7, 12, 13, 9, 0]
[12, 8, 1, 11, 4]
[6, 9, 12, 11, 14]
[12, 1, 2, 4, 6]
[7, 1, 8, 2, 3]
[0, 1, 14, 9, 6]
[13, 12, 7, 2, 11]
[3, 6, 0, 9, 4]
[14, 6, 8, 4, 7]
[0, 2, 4, 7, 8]
[4, 7, 9, 14, 5]
[4, 6, 14, 9, 13]
[1, 2, 4, 6, 13]
[0, 11, 13, 4, 2]
[6, 13, 8, 0, 1]
[5, 12, 10, 13, 7]
[4, 14, 11, 10, 8]
[1, 8, 9, 11, 0]
[9, 2, 3, 5, 12]
[3, 5, 1, 8, 11]
[13, 14, 8, 2, 3]
[1, 13, 7, 0, 4]
[10, 14, 8, 13, 4]
[2, 6, 0, 13, 3]
[11, 8, 13, 0, 5]
[9, 11, 2, 5, 13]
[7, 3, 8, 4, 0]
[3, 11, 12, 4, 2]
[3, 1, 13, 9, 11]
[12, 11, 3, 1, 8]
[5, 10, 0, 13, 9]
[8, 13, 6, 0, 14]
[9, 10, 5, 14, 13]
[6, 9, 10, 12, 14]
[11, 14, 8, 2, 9]
[12, 10, 14, 9, 1]
[1, 6, 13, 10, 3]
[3, 1, 9, 10, 11]
[14, 7, 10, 11, 9]
[1, 7, 13, 14, 6]
[13, 6, 9, 11, 0]
[14, 7, 12, 8, 5]
[6, 9, 5, 0, 1]
[1, 4, 3, 10, 2]
[3, 13, 14, 11, 0]
[2, 14, 4, 13, 11]
[5, 0, 3, 13, 12]
