P1,P2,...,Pn
[6, 13, 2, 8]
[4, 3, 14, 9]
[10, 12, 8, 14]
[6, 1, 3, 12]
[4, 3, 14, 10]
[14, 0, 1, 2]
[12, 13, 5, 7]
[14, 5, 12, 6]
[0, 11, 10, 1]
[4, 5, 6, 2]
[14, 12, 6, 1]
[12, 8, 4, 14]
[6, 7, 5, 12]
[9, 5, 8, 11]
[3, 0, 14, 12]
[3, 2, 4, 10]
[7, 12, 6, 11]
[13, 4, 7, 9]
[0, 11, 4, 5]
[11, 8, 4, 0]
[8, 6, 1, 4]
[8, 3, 7, 5]
[0, 2, 4, 12]
[9, 12, 4, 2]
[14, 9, 6, 2]
[8, 6, 5, 11]
[5, 12, 6, 7]
[10, 0, 9, 14]
[4, 0, 12, 7]
[0, 1, 2, 8]
[11, 8, 7, 14]
[6, 3, 2, 10]
[1, 14, 5, 8]
[13, 5, 4, 11]
[11, 3, 2, 12]
[3, 10, 6, 7]
[8, 2, 6, 11]
[13, 9, 0, 7]
[14, 10, 12, 8]
[0, 12, 8, 1]
[5, 3, 2, 12]
[10, 14, 3, 1]
[3, 10, 13, 8]
[2, 3, 7, 1]
[3, 11, 9, 0]
[6, 1, 4, 0]
[1, 6, 12, 3]
[9, 11, 5, 10]
[2, 5, 0, 3]
[11, 5, 0, 13]
[10, 9, 13, 2]
[4, 12, 0, 2]
[8, 10, 4, 12]
[0, 12, 8, 2]
[2, 4, 9, 10]
[2, 9, 3, 0]
[10, 11, 0, 14]
[13, 8, 3, 12]
[7, 13, 2, 8]
[6, 2, 11, 12]
[0, 5, 12, 2]
[12, 4, 10, 11]
[5, 1, 9, 7]
[13, 10, 5, 6]
[10, 8, 4, 1]
[1, 2, 7, 0]
[14, 2, 11, 10]
[11, 8, 5, 10]
[1, 0, 11, 12]
[0, 5, 3, 14]
[1, 9, 13, 11]
[2, 12, 10, 14]
[14, 10, 4, 6]
[11, 7, 10, 9]
[7, 13, 11, 5]
[14, 11, 5, 7]
[8, 5, 3, 1]
[10, 12, 11, 0]
[2, 5, 12, 10]
[8, 14, 9, 2]
[2, 0, 1, 8]
[6, 2, 14, 7]
[13, 0, 7, 3]
[4, 5, 11, 8]
[5, 8, 10, 0]
[3, 5, 7, 6]
[9, 1, 13, 11]
[12, 6, 9, 3]
[1, 4, 10, 6]
[2, 10, 14, 4]
[7, 10, 8, 5]
[6, 13, 8, 3]
[11, 7, 4, 0]
[6, 5, 13, 7]
[6, 14, 8, 7]
[0, 1, 12, 4]
[13, 14, 5, 1]
[10, 12, 9, 6]
[2, 0, 10, 4]
[1, 14, 9, 0]
[5, 2, 3, 6]
[1, 10, 3, 13]
[10, 14, 4, 13]
[3, 11, 1, 12]
[12, 5, 10, 1]
[4, 9, 6, 10]
[6, 7, 1, 2]
[12, 8, 11, 7]
[8, 11, 12, 0]
[13, 12, 5, 14]
[0, 9, 1, 11]
[6, 8, 12, 5]
[5, 3, 9, 6]
[2, 4, 13, 10]
[2, 11, 4, 14]
[1, 11, 3, 5]
[8, 11, 2, 10]
[4, 11, 5, 13]
[9, 5, 0, 7]
[7, 13, 9, 6]
[3, 4, 11, 7]
[3, 6, 7, 14]
[11, 0, 1, 8]
[5, 0, 13, 1]
[3, 2, 11, 14]
[7, 3, 12, 1]
[9, 11, 14, 3]
[11, 3, 5, 9]
[6, 14, 1, 5]
[8, 5, 0, 9]
[1, 12, 14, 5]
[8, 11, 4, 0]
[5, 11, 3, 6]
[6, 10, 7, 5]
[6, 14, 3, 1]
[2, 6, 0, 13]
[0, 5, 2, 4]
[13, 1, 11, 10]
[14, 0, 5, 11]
[1, 0, 13, 6]
[1, 2, 12, 9]
[2, 13, 4, 3]
[3, 14, 9, 7]
[2, 4, 1, 0]
[0, 7, 10, 8]
[3, 13, 9, 7]
[4, 10, 2, 7]
[0, 7, 1, 5]
[2, 0, 8, 3]
[2, 6, 14, 3]
[14, 4, 8, 10]
[12, 9, 0, 6]
[14, 0, 5, 1]
[6, 1, 13, 7]
[2, 1, 3, 7]
[0, 11, 10, 7]
[10, 9, 6, 12]
[9, 6, 3, 2]
[0, 10, 11, 9]
[10, 4, 11, 9]
[4, 14, 12, 10]
[14, 2, 6, 1]
[13, 8, 11, 0]
[13, 2, 0, 10]
[12, 9, 14, 4]
[5, 1, 6, 12]
[11, 2, 4, 12]
[9, 11, 1, 6]
[5, 9, 0, 1]
[11, 4, 14, 0]
[2, 10, 12, 4]
[5, 4, 10, 13]
[9, 0, 4, 10]
[13, 3, 6, 10]
[4, 3, 6, 12]
[1, 13, 7, 11]
[4, 6, 5, 13]
[5, 2, 9, 14]
[13, 9, 1, 6]
[3, 10, 12, 2]
[6, 12, 3, 1]
[9, 13, 0, 6]
[5, 12, 9, 13]
[10, 2, 11, 14]
[3, 14, 8, 5]
[1, 12, 3, 6]
[11, 1, 14, 8]
[4, 10, 12, 14]
[14, 6, 11, 9]
[6, 13, 14, 7]
[8, 7, 4, 2]
[7, 12, 13, 14]
[6, 14, 13, 5]
[13, 11, 0, 3]
[6, 8, 2, 5]
[8, 2, 7, 13]
[6, 13, 12, 2]
[12, 4, 1, 9]
[6, 11, 5, 7]
[14, 8, 7, 12]
[4, 11, 0, 5]
[10, 6, 11, 4]
[4, 13, 2, 5]
[11, 6, 14, 9]
[11, 8, 2, 10]
[1, 10, 8, 6]
[0, 8, 3, 14]
[4, 7, 8, 13]
[7, 8, 14, 11]
[5, 14, 11, 0]
[7, 4, 13, 6]
[3, 2, 5, 10]
[10, 4, 5, 9]
[5, 14, 2, 11]
[1, 4, 5, 8]
[1, 7, 5, 3]
[0, 6, 11, 13]
[5, 7, 13, 1]
[8, 7, 3, 9]
[13, 6, 10, 0]
[12, 2, 7, 0]
[9, 0, 14, 3]
[6, 14, 12, 8]
[11, 0, 9, 5]
[1, 4, 12, 0]
[9, 5, 12, 14]
[10, 4, 2, 0]
[12, 9, 3, 1]
[0, 4, 2, 10]
[12, 10, 6, 5]
[11, 10, 8, 1]
[5, 6, 13, 11]
[8, 10, 3, 5]
[14, 9, 6, 11]
[3, 6, 8, 4]
[2, 4, 12, 3]
[10, 13, 3, 11]
[6, 10, 5, 9]
[0, 13, 5, 14]
[12, 14, 2, 3]
[3, 4, 12, 8]
[14, 9, 8, 11]
[6, 0, 5, 3]
[8, 10, 3, 2]
[9, 0, 7, 8]
[9, 13, 4, 1]
[14, 2, 7, 3]
[4, 2, 9, 12]
[13, 8, 10, 0]
[11, 6, 13, 10]
[2, 8, 11, 5]
[6, 13, 11, 3]
[7, 14, 10, 6]
[11, 14, 9, 13]
[9, 0, 2, 12]
[8, 10, 2, 14]
[8, 14, 12, 9]
[9, 11, 2, 0]
[7, 12, 13, 0]
[7, 6, 1, 2]
[11, 2, 13, 4]
[2, 11, 5, 6]
[2, 1, 9, 3]
[9, 3, 6, 8]
[13, 7, 8, 1]
[0, 12, 6, 4]
[2, 10, 3, 9]
[8, 4, 10, 0]
[1, 4, 14, 5]
[11, 9, 7, 0]
[6, 5, 10, 11]
[0, 9, 5, 4]
[1, 5, 9, 3]
[1, 6, 2, 4]
[5, 8, 7, 14]
[0, 4, 1, 13]
[10, 1, 8, 6]
[3, 8, 12, 5]
[12, 7, 5, 1]
[14, 13, 10, 4]
[14, 13, 6, 4]
[6, 10, 1, 13]
[8, 2, 3, 12]
[6, 11, 4, 3]
[4, 0, 11, 9]
[0, 4, 11, 8]
[4, 1, 14, 2]
[10, 12, 8, 2]
[10, 8, 11, 3]
[10, 13, 14, 0]
[6, 2, 0, 3]
[4, 9, 5, 7]
[10, 11, 9, 7]
[11, 5, 13, 9]
[8, 0, 12, 1]
[2, 0, 7, 9]
[1, 7, 14, 3]
[14, 7, 11, 2]
