P1,P2,...,Pn
[5, 1, 3, 0, 6]
[0, 13, 4, 8, 14]
[8, 3, 2, 4, 9]
[6, 11, 9, 3, 12]
[3, 9, 8, 1, 6]
[11, 3, 8, 7, 0]
[12, 1, 5, 2, 3]
[3, 4, 0, 8, 9]
[9, 5, 12, 0, 2]
[2, 5, 14, 7, 10]
[13, 2, 5, 14, 11]
[13, 6, 0, 7, 14]
[6, 14, 13, 2, 4]
[6, 7, 1, 2, 12]
[12, 9, 4, 11, 6]
[2, 6, 3, 5, 0]
[9, 12, 6, 1, 2]
[2, 4, 12, 7, 10]
[4, 2, 1, 7, 11]
[8, 11, 0, 14, 6]
[5, 1, 7, 0, 13]
[6, 5, 7, 11, 14]
[9, 5, 3, 0, 2]
[11, 0, 5, 8, 4]
[0, 5, 3, 4, 11]
[11, 7, 13, 10, 12]
[7, 5, 12, 1, 8]
[1, 11, 9, 6, 13]
[14, 10, 13, 8, 7]
[3, 11, 7, 6, 14]
[11, 2, 5, 9, 6]
[3, 1, 11, 9, 7]
[1, 7, 2, 11, 13]
[0, 14, 7, 13, 5]
[14, 13, 10, 8, 5]
[2, 9, 12, 10, 11]
[0, 3, 11, 10, 9]
[10, 0, 8, 7, 6]
[13, 1, 12, 8, 11]
[7, 14, 5, 3, 1]
[3, 12, 11, 13, 1]
[0, 14, 12, 3, 10]
[3, 7, 14, 5, 9]
[10, 13, 5, 1, 11]
[11, 9, 12, 13, 10]
[1, 5, 12, 9, 10]
[11, 9, 13, 1, 6]
[1, 4, 7, 2, 10]
[14, 9, 5, 3, 7]
[10, 2, 1, 7, 0]
[0, 2, 9, 3, 4]
[12, 1, 6, 13, 5]
[8, 7, 10, 12, 6]
[0, 12, 7, 3, 8]
[11, 0, 14, 2, 10]
[2, 8, 4, 14, 10]
[8, 5, 7, 14, 12]
[14, 4, 11, 9, 6]
[3, 6, 4, 11, 7]
[8, 12, 13, 4, 7]
[14, 6, 12, 5, 10]
[3, 7, 8, 1, 9]
[1, 0, 14, 10, 9]
[6, 7, 1, 0, 2]
[7, 13, 4, 12, 1]
[5, 8, 14, 1, 3]
[2, 6, 11, 13, 7]
[8, 1, 3, 14, 10]
[13, 14, 4, 7, 5]
[9, 6, 0, 2, 8]
[3, 12, 1, 6, 8]
[7, 5, 1, 12, 0]
[5, 9, 10, 1, 0]
[12, 11, 10, 4, 8]
[5, 10, 3, 13, 8]
[5, 0, 1, 4, 8]
[0, 7, 11, 6, 3]
[11, 2, 13, 10, 8]
[6, 7, 10, 3, 14]
[4, 2, 5, 6, 11]
[5, 4, 1, 14, 11]
[8, 10, 9, 1, 7]
[14, 1, 2, 7, 8]
[5, 10, 1, 14, 2]
[1, 10, 11, 13, 9]
[12, 5, 1, 9, 10]
[6, 12, 5, 9, 0]
[6, 14, 4, 0, 10]
[4, 10, 14, 2, 6]
[10, 1, 2, 14, 11]
[9, 14, 11, 1, 5]
[0, 14, 6, 13, 10]
[8, 11, 2, 4, 0]
[2, 0, 1, 8, 12]
[3, 6, 11, 5, 9]
[3, 10, 5, 0, 13]
[5, 8, 1, 4, 2]
[0, 10, 12, 8, 7]
[3, 11, 1, 8, 4]
[2, 9, 13, 14, 8]
[11, 4, 2, 10, 0]
[14, 7, 9, 5, 3]
[5, 12, 7, 4, 11]
[5, 0, 6, 8, 7]
[11, 6, 7, 14, 8]
[3, 6, 9, 11, 5]
[1, 10, 3, 12, 14]
[8, 0, 14, 11, 12]
[9, 8, 12, 0, 4]
[13, 3, 4, 14, 0]
[7, 2, 10, 4, 12]
[11, 7, 6, 3, 13]
[4, 8, 6, 7, 9]
[5, 2, 6, 8, 14]
[12, 8, 2, 10, 13]
[2, 3, 13, 6, 0]
[3, 12, 0, 1, 8]
[0, 5, 13, 8, 4]
[7, 14, 10, 12, 11]
[2, 7, 3, 8, 12]
[13, 11, 10, 14, 8]
[10, 1, 9, 6, 4]
[9, 12, 10, 7, 8]
[7, 1, 10, 2, 0]
[5, 14, 4, 0, 12]
[13, 7, 14, 10, 9]
[2, 3, 11, 9, 7]
[0, 7, 8, 9, 5]
[10, 5, 4, 9, 2]
[3, 5, 11, 9, 13]
[10, 1, 9, 14, 4]
[7, 0, 12, 9, 3]
[3, 13, 0, 10, 4]
[3, 11, 12, 4, 14]
[8, 12, 14, 10, 5]
[4, 10, 11, 9, 13]
[2, 7, 0, 5, 14]
[10, 5, 13, 3, 0]
[14, 6, 8, 2, 12]
[13, 14, 0, 2, 12]
[11, 13, 7, 8, 1]
[9, 0, 2, 4, 14]
[13, 3, 8, 9, 6]
[12, 11, 1, 9, 3]
[10, 4, 0, 5, 7]
[3, 12, 4, 0, 2]
[4, 0, 10, 12, 6]
[4, 6, 7, 3, 12]
[1, 5, 14, 3, 10]
[14, 5, 11, 1, 4]
[11, 12, 14, 2, 13]
[1, 11, 13, 6, 7]
[2, 4, 9, 6, 3]
[6, 10, 4, 0, 7]
[8, 13, 5, 10, 11]
[4, 13, 7, 5, 3]
[5, 0, 8, 10, 2]
[7, 9, 4, 3, 6]
[1, 12, 6, 14, 9]
[8, 0, 13, 2, 14]
[12, 1, 3, 10, 11]
[13, 12, 11, 5, 10]
[5, 13, 7, 0, 1]
[11, 4, 12, 2, 5]
[2, 1, 10, 3, 7]
[10, 4, 6, 2, 11]
[3, 4, 0, 8, 2]
[10, 11, 4, 8, 2]
[10, 2, 9, 6, 8]
[5, 4, 1, 9, 3]
[0, 3, 11, 12, 4]
[14, 13, 8, 4, 2]
[3, 11, 9, 13, 4]
[5, 4, 11, 12, 13]
[11, 12, 8, 4, 3]
[10, 3, 12, 1, 7]
[1, 10, 11, 0, 3]
[9, 0, 10, 11, 6]
[13, 11, 4, 9, 8]
[11, 3, 1, 8, 10]
[4, 5, 8, 11, 3]
[12, 11, 14, 9, 2]
[6, 12, 14, 0, 5]
[3, 1, 7, 9, 12]
[2, 3, 10, 1, 11]
[7, 12, 0, 11, 5]
[0, 1, 8, 9, 14]
[3, 7, 9, 5, 10]
[9, 13, 10, 3, 14]
[10, 13, 9, 7, 4]
[7, 5, 12, 3, 6]
[13, 3, 0, 4, 5]
[7, 4, 1, 11, 14]
[10, 5, 9, 1, 2]
[5, 10, 6, 3, 1]
[12, 6, 14, 13, 1]
[4, 8, 3, 0, 14]
[4, 9, 13, 8, 7]
[9, 2, 6, 8, 5]
[0, 3, 6, 7, 1]
[0, 8, 7, 13, 2]
[9, 1, 11, 7, 8]
[12, 14, 2, 7, 10]
[13, 11, 6, 5, 12]
[5, 8, 1, 9, 10]
[12, 4, 10, 11, 14]
[0, 8, 1, 5, 3]
[2, 12, 0, 1, 14]
[13, 10, 0, 12, 5]
[1, 14, 13, 0, 8]
[5, 4, 1, 2, 9]
[2, 4, 6, 12, 13]
[1, 12, 6, 10, 0]
[14, 11, 5, 13, 10]
[7, 10, 5, 2, 4]
[10, 7, 3, 8, 2]
[6, 11, 3, 14, 2]
[5, 13, 0, 14, 2]
[13, 1, 9, 14, 5]
[12, 7, 6, 5, 8]
[10, 2, 9, 1, 4]
[11, 14, 13, 2, 9]
[8, 14, 9, 2, 6]
[5, 1, 0, 6, 13]
[4, 2, 13, 5, 7]
[11, 1, 13, 9, 14]
[9, 3, 1, 12, 6]
[7, 4, 12, 14, 0]
[8, 0, 12, 7, 3]
[6, 3, 0, 12, 7]
[10, 9, 4, 0, 11]
[7, 5, 10, 0, 9]
[5, 11, 7, 0, 9]
[5, 3, 7, 11, 10]
[3, 10, 7, 4, 8]
[2, 1, 5, 13, 10]
[0, 3, 4, 5, 2]
[4, 11, 5, 6, 1]
[4, 12, 9, 1, 13]
[12, 3, 7, 13, 0]
[7, 3, 12, 4, 9]
[14, 9, 13, 7, 5]
[1, 13, 10, 14, 8]
[0, 4, 6, 3, 11]
[4, 11, 1, 12, 3]
[5, 2, 14, 7, 6]
[2, 9, 3, 6, 0]
[10, 6, 11, 12, 3]
[10, 9, 0, 1, 4]
[10, 2, 1, 8, 3]
[3, 1, 8, 7, 5]
[9, 14, 4, 6, 13]
[8, 12, 13, 5, 3]
[12, 4, 8, 9, 2]
[11, 14, 8, 7, 2]
[2, 13, 9, 6, 14]
[7, 9, 0, 1, 5]
[5, 1, 2, 7, 0]
[2, 1, 6, 0, 7]
[13, 0, 12, 6, 11]
[7, 14, 3, 0, 8]
[11, 2, 12, 0, 4]
