P1,P2,...,Pn
[9, 2, 7, 11, 3]
[1, 10, 4, 7, 6]
[1, 12, 3, 7, 10]
[2, 9, 1, 4, 11]
[2, 9, 10, 6, 5]
[10, 11, 12, 5, 2]
[0, 6, 13, 8, 14]
[14, 11, 12, 7, 4]
[1, 11, 2, 12, 13]
[14, 0, 4, 8, 12]
[7, 5, 14, 13, 12]
[0, 13, 6, 7, 4]
[5, 12, 13, 3, 2]
[14, 1, 5, 13, 12]
[8, 5, 14, 0, 9]
[0, 10, 1, 14, 11]
[12, 14, 1, 8, 2]
[5, 12, 2, 1, 3]
[5, 7, 10, 11, 9]
[10, 9, 7, 8, 0]
[1, 13, 2, 5, 4]
[4, 9, 13, 11, 1]
[5, 2, 11, 14, 8]
[5, 2, 4, 11, 13]
[6, 13, 9, 1, 0]
[10, 14, 13, 1, 12]
[8, 5, 10, 7, 3]
[2, 12, 5, 8, 0]
[10, 9, 6, 0, 5]
[4, 13, 14, 7, 0]
[5, 7, 6, 8, 10]
[12, 3, 11, 10, 5]
[0, 7, 12, 6, 5]
[8, 7, 13, 14, 5]
[11, 7, 2, 5, 3]
[9, 1, 12, 14, 2]
[13, 5, 4, 11, 9]
[12, 5, 13, 3, 14]
[7, 11, 9, 6, 8]
[13, 1, 4, 10, 3]
[12, 11, 13, 3, 9]
[11, 6, 4, 0, 2]
[9, 1, 14, 3, 4]
[1, 6, 2, 3, 0]
[9, 8, 4, 7, 5]
[5, 14, 12, 2, 10]
[1, 5, 13, 2, 10]
[2, 0, 12, 14, 11]
[13, 11, 14, 5, 7]
[13, 5, 1, 3, 14]
[14, 5, 4, 9, 6]
[9, 1, 6, 7, 2]
[1, 6, 13, 9, 0]
[2, 12, 7, 1, 3]
[10, 1, 3, 2, 4]
[8, 12, 0, 1, 7]
[11, 13, 2, 1, 12]
[9, 2, 6, 11, 12]
[11, 1, 8, 10, 13]
[1, 6, 11, 14, 3]
[4, 8, 13, 9, 10]
[5, 14, 0, 8, 7]
[12, 5, 8, 7, 2]
[8, 10, 3, 14, 0]
[7, 2, 12, 8, 10]
[2, 11, 4, 8, 1]
[3, 2, 5, 12, 6]
[8, 4, 5, 14, 1]
[9, 14, 11, 5, 6]
[13, 10, 4, 14, 0]
[9, 6, 13, 2, 1]
[4, 6, 13, 7, 3]
[8, 12, 1, 7, 2]
[2, 1, 14, 6, 3]
[7, 2, 4, 10, 12]
[8, 2, 0, 7, 10]
[8, 10, 14, 3, 6]
[4, 5, 8, 0, 14]
[2, 6, 12, 13, 8]
[3, 12, 9, 4, 5]
[14, 8, 12, 1, 9]
[4, 1, 11, 13, 7]
[13, 7, 6, 5, 9]
[0, 14, 12, 7, 4]
[11, 5, 7, 2, 9]
[6, 13, 10, 7, 4]
[5, 10, 7, 4, 3]
[0, 4, 6, 7, 3]
[10, 6, 4, 13, 3]
[3, 1, 5, 11, 10]
[11, 6, 4, 1, 7]
[7, 14, 0, 10, 8]
[0, 14, 5, 1, 4]
[11, 6, 0, 4, 3]
[12, 5, 8, 10, 4]
[2, 1, 11, 7, 12]
[1, 11, 14, 3, 6]
[2, 14, 11, 5, 3]
[4, 9, 1, 0, 8]
[8, 7, 6, 13, 2]
[7, 5, 2, 14, 6]
[6, 2, 4, 12, 5]
[1, 5, 6, 8, 3]
[2, 5, 14, 6, 10]
[6, 7, 12, 11, 5]
[3, 9, 8, 11, 12]
[5, 10, 14, 6, 2]
[12, 10, 14, 6, 0]
[13, 1, 5, 0, 7]
[14, 11, 4, 10, 2]
[10, 9, 0, 3, 11]
[7, 9, 1, 6, 12]
[4, 14, 8, 12, 9]
[7, 11, 8, 14, 2]
[1, 2, 8, 11, 14]
[12, 1, 0, 11, 10]
[13, 6, 2, 5, 0]
[2, 4, 12, 7, 9]
[3, 0, 14, 6, 1]
[2, 9, 6, 10, 1]
[4, 6, 14, 10, 12]
[1, 12, 2, 0, 9]
[2, 8, 11, 1, 12]
[5, 7, 13, 11, 10]
[3, 11, 9, 8, 7]
[5, 6, 11, 1, 3]
[11, 5, 3, 8, 10]
[13, 11, 4, 2, 7]
[7, 5, 4, 1, 3]
[3, 12, 13, 9, 7]
[14, 2, 1, 11, 9]
[12, 6, 0, 11, 13]
[5, 12, 6, 13, 0]
[5, 7, 0, 2, 9]
[2, 0, 6, 10, 8]
[5, 3, 1, 10, 4]
[7, 5, 6, 14, 11]
[2, 11, 7, 9, 5]
[8, 7, 2, 11, 9]
[6, 2, 0, 14, 5]
[5, 14, 2, 1, 11]
[0, 6, 8, 1, 13]
[4, 9, 11, 7, 12]
[6, 14, 3, 10, 2]
[4, 8, 3, 5, 2]
[9, 12, 14, 8, 0]
[10, 8, 3, 4, 5]
[14, 9, 4, 13, 1]
[6, 9, 13, 5, 14]
[7, 1, 0, 6, 12]
[2, 13, 14, 11, 0]
[4, 13, 2, 10, 0]
[3, 12, 8, 0, 9]
[11, 9, 3, 12, 6]
[2, 4, 7, 0, 10]
[13, 9, 6, 3, 4]
[1, 7, 4, 5, 14]
[9, 14, 1, 2, 12]
[2, 8, 6, 5, 4]
[9, 6, 4, 12, 11]
[14, 4, 6, 8, 0]
[14, 5, 8, 0, 13]
[1, 9, 0, 4, 5]
[0, 2, 4, 7, 12]
[3, 4, 8, 6, 14]
[11, 0, 2, 13, 5]
[7, 2, 12, 11, 6]
[10, 14, 11, 6, 7]
[5, 14, 0, 10, 11]
