P1,P2,...,Pn
[8, 1, 14, 3, 12]
[3, 8, 13, 4, 9]
[5, 0, 13, 14, 10]
[8, 3, 11, 6, 12]
[9, 8, 1, 6, 5]
[6, 9, 11, 5, 4]
[3, 5, 11, 6, 14]
[0, 14, 4, 13, 10]
[6, 9, 1, 2, 11]
[2, 3, 10, 0, 5]
[8, 3, 14, 11, 13]
[14, 0, 3, 7, 10]
[0, 13, 11, 5, 9]
[4, 14, 1, 0, 13]
[2, 5, 10, 6, 7]
[7, 3, 13, 1, 5]
[6, 11, 13, 9, 3]
[7, 9, 1, 6, 4]
[11, 3, 7, 10, 1]
[5, 10, 0, 13, 6]
[5, 6, 0, 11, 1]
[3, 14, 4, 1, 9]
[7, 6, 5, 11, 1]
[14, 10, 1, 4, 13]
[11, 6, 1, 4, 7]
[7, 10, 9, 6, 11]
[2, 10, 3, 13, 6]
[2, 13, 1, 4, 0]
[10, 13, 6, 2, 12]
[7, 4, 14, 3, 11]
[2, 12, 14, 5, 0]
[11, 2, 7, 6, 10]
[13, 2, 3, 6, 11]
[7, 5, 13, 2, 14]
[4, 12, 11, 7, 10]
[2, 1, 13, 0, 6]
[3, 13, 1, 6, 7]
[3, 14, 9, 13, 8]
[12, 5, 10, 8, 13]
[11, 1, 4, 5, 6]
[5, 6, 3, 11, 4]
[9, 5, 8, 13, 14]
[2, 0, 8, 14, 9]
[9, 5, 6, 13, 8]
[8, 4, 1, 11, 7]
[2, 3, 1, 7, 9]
[5, 3, 8, 13, 9]
[0, 2, 11, 14, 12]
[4, 2, 14, 12, 6]
[10, 0, 2, 14, 9]
[3, 8, 4, 0, 13]
[3, 10, 13, 7, 11]
[12, 14, 5, 0, 2]
[3, 1, 5, 14, 2]
[4, 12, 11, 7, 0]
[5, 14, 3, 11, 8]
[14, 9, 1, 8, 6]
[14, 11, 6, 10, 0]
[11, 14, 5, 9, 13]
[9, 5, 12, 3, 0]
[2, 3, 13, 5, 4]
[8, 12, 2, 14, 13]
[2, 3, 12, 1, 4]
[1, 6, 5, 10, 8]
[14, 1, 6, 3, 8]
[10, 13, 14, 1, 7]
[1, 9, 10, 11, 8]
[10, 3, 11, 0, 2]
[3, 0, 1, 10, 8]
[2, 4, 8, 7, 5]
[5, 1, 4, 9, 13]
[13, 4, 0, 8, 1]
[11, 10, 0, 9, 6]
[1, 9, 3, 14, 13]
[11, 7, 1, 6, 3]
[2, 5, 10, 7, 4]
[14, 6, 8, 13, 9]
[14, 11, 10, 0, 9]
[4, 5, 12, 2, 8]
[4, 5, 3, 8, 12]
[4, 12, 0, 13, 10]
[2, 1, 8, 3, 13]
[10, 4, 14, 3, 5]
[13, 12, 11, 10, 7]
[12, 0, 6, 4, 5]
[13, 2, 12, 9, 14]
[11, 12, 0, 10, 1]
[11, 0, 7, 9, 12]
[12, 3, 9, 13, 0]
[11, 3, 7, 0, 12]
[1, 7, 2, 3, 12]
[2, 6, 1, 0, 7]
[4, 3, 1, 6, 12]
[2, 4, 12, 6, 3]
[11, 0, 14, 10, 3]
[3, 8, 11, 5, 10]
[8, 11, 5, 12, 7]
[11, 13, 4, 9, 0]
[7, 11, 3, 1, 8]
[10, 9, 11, 14, 5]
[14, 7, 11, 4, 9]
[2, 5, 10, 12, 0]
[1, 7, 4, 14, 2]
[0, 11, 2, 1, 4]
[11, 13, 10, 4, 0]
[0, 4, 13, 1, 8]
[12, 5, 4, 8, 6]
[4, 9, 5, 8, 10]
[9, 11, 1, 7, 6]
[1, 11, 6, 13, 3]
[9, 14, 11, 0, 1]
[10, 2, 1, 6, 12]
[0, 13, 2, 6, 5]
[2, 10, 9, 14, 13]
[13, 9, 7, 12, 8]
[0, 2, 13, 6, 3]
[7, 8, 11, 14, 5]
[12, 8, 6, 0, 7]
[14, 10, 6, 13, 9]
[1, 6, 4, 8, 14]
[6, 13, 14, 9, 3]
[3, 4, 12, 10, 7]
[3, 10, 11, 8, 7]
[5, 9, 0, 7, 13]
[3, 6, 13, 2, 1]
[5, 6, 8, 13, 10]
[12, 14, 9, 3, 7]
[4, 7, 12, 9, 2]
[9, 6, 14, 1, 12]
[1, 3, 12, 13, 5]
[2, 11, 10, 7, 0]
[14, 11, 0, 3, 9]
[6, 4, 11, 8, 13]
[4, 0, 12, 8, 11]
[11, 13, 8, 7, 4]
[9, 14, 12, 10, 2]
[0, 2, 8, 11, 7]
[8, 6, 2, 13, 14]
[1, 3, 2, 12, 7]
[14, 13, 1, 9, 8]
[4, 7, 9, 6, 2]
[4, 10, 2, 9, 13]
[12, 1, 14, 6, 10]
[3, 11, 5, 0, 9]
[8, 6, 0, 10, 7]
[0, 9, 2, 3, 5]
[14, 5, 4, 2, 8]
[4, 2, 12, 11, 7]
[0, 12, 13, 14, 10]
[11, 12, 7, 1, 8]
[4, 11, 14, 9, 10]
[8, 6, 7, 4, 2]
[1, 10, 7, 12, 3]
[6, 9, 7, 11, 8]
[1, 6, 5, 2, 8]
[0, 8, 10, 12, 7]
[14, 4, 7, 13, 1]
[9, 8, 5, 12, 0]
[2, 10, 9, 5, 4]
[6, 7, 10, 11, 9]
[7, 8, 12, 6, 1]
[1, 0, 5, 7, 8]
[11, 3, 0, 5, 12]
[3, 13, 10, 4, 2]
[12, 13, 5, 11, 8]
[4, 1, 10, 7, 0]
[10, 6, 7, 14, 3]
[14, 10, 7, 12, 1]
[7, 0, 12, 2, 3]
[2, 9, 0, 1, 11]
[14, 11, 3, 0, 10]
[14, 0, 13, 3, 6]
[11, 12, 8, 0, 4]
[9, 10, 14, 8, 4]
[10, 0, 12, 14, 2]
[4, 0, 12, 6, 13]
[7, 1, 8, 11, 5]
[10, 5, 8, 14, 6]
[3, 8, 11, 14, 6]
[4, 3, 10, 7, 9]
[0, 1, 11, 10, 4]
[6, 3, 11, 10, 9]
[5, 4, 2, 14, 0]
[5, 14, 6, 9, 12]
[7, 11, 1, 5, 14]
[0, 4, 1, 13, 7]
[4, 3, 10, 14, 0]
[5, 12, 8, 14, 0]
[0, 4, 11, 13, 7]
[9, 11, 4, 12, 1]
[6, 0, 11, 1, 8]
[1, 3, 13, 8, 11]
[2, 0, 11, 6, 3]
[13, 12, 0, 1, 11]
[10, 0, 5, 9, 14]
[14, 5, 8, 6, 9]
[6, 8, 3, 14, 2]
[5, 6, 12, 8, 0]
[9, 0, 12, 10, 8]
[14, 5, 7, 11, 10]
[14, 9, 12, 7, 2]
[7, 11, 2, 3, 10]
[3, 11, 6, 4, 1]
[3, 7, 5, 10, 12]
[7, 8, 14, 13, 9]
[0, 4, 14, 10, 13]
[7, 3, 12, 4, 2]
[4, 6, 7, 11, 1]
[14, 11, 6, 3, 0]
[4, 14, 2, 12, 13]
[4, 11, 9, 10, 12]
[1, 3, 4, 8, 14]
[2, 9, 13, 1, 5]
[7, 9, 5, 12, 11]
[9, 5, 11, 14, 2]
[12, 11, 6, 2, 5]
[11, 12, 8, 5, 4]
[13, 1, 8, 9, 11]
[1, 11, 6, 10, 13]
[7, 12, 6, 14, 5]
[5, 14, 10, 13, 11]
[8, 6, 4, 13, 7]
[9, 6, 2, 5, 14]
[14, 10, 6, 5, 4]
[3, 5, 14, 13, 11]
[5, 7, 12, 0, 4]
[10, 4, 11, 7, 8]
[14, 13, 12, 7, 3]
[0, 14, 6, 12, 4]
[9, 1, 11, 12, 10]
[1, 2, 12, 10, 0]
[5, 2, 3, 8, 1]
[2, 7, 11, 6, 0]
[13, 2, 3, 7, 8]
[1, 8, 13, 2, 6]
[4, 8, 2, 13, 7]
[9, 10, 8, 13, 3]
[11, 13, 12, 7, 10]
[11, 2, 5, 9, 4]
[9, 3, 5, 8, 11]
[4, 8, 13, 0, 10]
[3, 7, 12, 8, 5]
[4, 0, 1, 9, 3]
[13, 10, 6, 7, 1]
[2, 14, 1, 13, 11]
[6, 1, 4, 2, 12]
[7, 10, 6, 13, 4]
[9, 4, 11, 8, 13]
[7, 13, 12, 4, 9]
[10, 4, 12, 9, 6]
[6, 7, 10, 14, 13]
[9, 12, 8, 5, 10]
[11, 7, 1, 4, 3]
[13, 4, 12, 11, 1]
