P1,P2,...,Pn
[4, 3, 8, 1, 5]
[7, 5, 14, 9, 6]
[8, 6, 2, 9, 5]
[5, 1, 11, 13, 0]
[13, 10, 6, 7, 14]
[5, 12, 8, 7, 14]
[14, 12, 11, 2, 13]
[9, 10, 12, 7, 11]
[0, 14, 10, 7, 13]
[11, 1, 0, 8, 6]
[8, 9, 14, 6, 3]
[4, 8, 2, 14, 3]
[6, 9, 0, 7, 13]
[0, 5, 13, 9, 6]
[1, 7, 0, 12, 9]
[10, 6, 12, 13, 4]
[10, 4, 6, 3, 1]
[10, 7, 6, 14, 8]
[9, 5, 14, 6, 13]
[1, 6, 11, 2, 12]
[9, 3, 5, 6, 13]
[1, 7, 0, 12, 4]
[0, 2, 12, 9, 11]
[7, 11, 5, 9, 14]
[9, 6, 11, 3, 7]
[2, 5, 6, 3, 0]
[13, 1, 6, 5, 11]
[10, 14, 0, 2, 12]
[4, 14, 0, 8, 9]
[13, 7, 4, 3, 8]
[3, 4, 9, 0, 5]
[12, 9, 1, 0, 14]
[7, 10, 4, 3, 12]
[2, 0, 14, 1, 9]
[14, 0, 2, 5, 4]
[4, 7, 9, 14, 0]
[2, 12, 4, 1, 14]
[7, 14, 13, 1, 5]
[14, 3, 13, 4, 11]
[8, 5, 3, 9, 11]
[11, 7, 12, 10, 1]
[12, 10, 9, 1, 14]
[11, 6, 0, 5, 9]
[3, 1, 6, 5, 13]
[14, 5, 13, 11, 8]
[0, 3, 10, 4, 8]
[4, 2, 5, 13, 3]
[4, 13, 3, 12, 8]
[14, 9, 11, 10, 0]
[3, 2, 4, 0, 7]
[5, 2, 3, 9, 10]
[3, 4, 8, 13, 2]
[2, 1, 8, 3, 12]
[1, 6, 3, 10, 12]
[0, 5, 12, 6, 7]
[9, 14, 10, 13, 11]
[1, 9, 10, 11, 3]
[2, 4, 10, 14, 1]
[7, 11, 13, 14, 4]
[6, 3, 12, 13, 9]
[14, 5, 0, 13, 2]
[7, 2, 9, 6, 5]
[2, 3, 11, 13, 5]
[9, 13, 10, 5, 4]
[14, 12, 1, 9, 11]
[12, 0, 14, 8, 6]
[12, 11, 5, 9, 7]
[13, 1, 0, 6, 7]
[0, 9, 14, 6, 1]
[6, 10, 2, 12, 9]
[1, 0, 10, 4, 6]
[10, 2, 3, 12, 4]
[0, 9, 14, 5, 11]
[14, 10, 5, 7, 6]
[2, 9, 0, 1, 12]
[9, 8, 0, 10, 5]
[3, 10, 12, 9, 2]
[9, 14, 6, 1, 7]
[7, 8, 10, 6, 3]
[9, 10, 2, 13, 12]
[0, 12, 3, 7, 8]
[10, 11, 4, 7, 14]
[12, 4, 10, 11, 9]
[7, 14, 13, 2, 11]
[11, 14, 7, 3, 8]
[4, 2, 7, 5, 9]
[12, 1, 4, 7, 14]
[0, 4, 12, 7, 8]
[9, 10, 7, 5, 3]
[11, 5, 7, 14, 12]
[7, 4, 12, 2, 3]
[0, 11, 7, 5, 2]
[12, 9, 13, 10, 14]
[6, 2, 1, 14, 8]
[14, 7, 1, 0, 5]
[6, 7, 4, 2, 10]
[7, 5, 14, 4, 12]
[1, 14, 2, 11, 4]
[2, 6, 13, 5, 3]
[13, 9, 10, 2, 4]
[12, 4, 3, 10, 0]
[6, 5, 8, 4, 0]
[9, 12, 4, 8, 1]
[10, 13, 1, 6, 4]
[9, 4, 11, 6, 5]
[12, 11, 8, 6, 2]
[1, 10, 11, 9, 12]
[8, 14, 7, 4, 10]
[0, 14, 4, 13, 3]
[12, 11, 5, 1, 0]
[0, 8, 6, 13, 2]
[13, 14, 7, 1, 4]
[9, 8, 0, 6, 1]
[6, 3, 4, 7, 13]
[4, 7, 12, 8, 10]
[9, 4, 14, 10, 0]
[2, 4, 5, 1, 12]
[11, 12, 2, 0, 5]
[10, 1, 4, 12, 2]
[9, 0, 8, 3, 1]
[0, 11, 12, 13, 14]
[6, 5, 0, 2, 3]
[9, 12, 11, 8, 14]
[5, 7, 8, 0, 14]
[12, 2, 3, 11, 7]
[3, 11, 13, 8, 2]
[10, 4, 2, 9, 7]
[11, 9, 1, 12, 6]
[11, 7, 2, 10, 9]
[9, 6, 8, 12, 2]
[5, 7, 6, 13, 2]
[7, 10, 3, 1, 5]
[6, 10, 8, 14, 12]
[2, 3, 11, 10, 14]
[14, 10, 11, 9, 0]
[11, 5, 12, 13, 14]
[11, 6, 12, 0, 2]
[14, 9, 12, 5, 1]
[13, 11, 5, 10, 6]
[9, 8, 11, 10, 14]
[14, 1, 9, 4, 10]
[12, 9, 11, 10, 13]
[6, 14, 13, 5, 2]
[2, 4, 6, 3, 0]
[2, 12, 1, 0, 4]
[10, 8, 1, 12, 13]
[0, 8, 9, 4, 11]
[6, 2, 8, 9, 11]
[6, 1, 14, 2, 0]
[3, 1, 14, 4, 9]
[4, 5, 14, 3, 9]
[14, 13, 1, 5, 12]
[1, 9, 14, 2, 3]
[11, 1, 6, 8, 7]
[11, 13, 14, 6, 12]
[12, 9, 13, 6, 11]
[0, 7, 10, 11, 8]
[12, 14, 10, 5, 0]
[7, 9, 2, 0, 10]
[11, 3, 8, 0, 13]
[10, 12, 3, 4, 9]
[10, 14, 3, 9, 1]
[3, 9, 5, 6, 10]
[5, 0, 6, 4, 11]
[14, 11, 4, 0, 1]
[8, 5, 10, 13, 4]
[8, 3, 4, 10, 7]
[3, 13, 9, 14, 6]
[3, 10, 7, 12, 4]
[4, 12, 3, 13, 1]
[13, 4, 5, 8, 14]
[11, 13, 10, 0, 9]
[2, 6, 10, 8, 7]
[13, 0, 1, 12, 5]
[7, 2, 8, 1, 12]
[3, 2, 13, 12, 4]
[2, 1, 6, 3, 13]
[1, 5, 14, 10, 12]
[13, 5, 7, 3, 4]
[5, 6, 12, 11, 10]
[4, 8, 12, 10, 6]
[13, 3, 2, 5, 0]
[3, 9, 12, 5, 8]
[14, 13, 9, 2, 12]
[3, 7, 1, 2, 11]
[2, 3, 0, 11, 13]
[0, 3, 12, 6, 10]
[0, 9, 13, 8, 7]
[1, 9, 7, 10, 12]
[13, 12, 6, 11, 8]
[9, 2, 5, 8, 0]
[8, 2, 11, 5, 9]
[11, 8, 13, 3, 0]
[8, 12, 10, 3, 5]
[13, 3, 1, 7, 2]
[7, 9, 6, 5, 4]
[7, 2, 11, 1, 12]
[13, 2, 0, 1, 7]
[2, 4, 11, 14, 5]
[12, 7, 0, 8, 2]
[10, 2, 1, 13, 12]
[8, 1, 12, 5, 2]
[2, 13, 7, 8, 14]
[2, 12, 5, 1, 9]
[14, 1, 11, 9, 6]
[13, 6, 10, 1, 11]
[9, 1, 10, 2, 11]
[6, 4, 5, 11, 1]
[13, 3, 14, 0, 1]
[10, 13, 1, 5, 8]
[2, 11, 8, 12, 1]
[0, 11, 10, 5, 3]
[1, 5, 3, 11, 9]
[14, 2, 6, 0, 3]
[5, 12, 2, 4, 9]
[5, 13, 11, 8, 2]
[4, 14, 6, 7, 0]
[12, 9, 11, 2, 7]
