P1,P2,...,Pn
[8, 1, 2, 7, 3]
[2, 3, 11, 5, 0]
[3, 10, 5, 8, 1]
[11, 13, 1, 7, 0]
[6, 2, 13, 5, 1]
[11, 13, 9, 12, 2]
[1, 11, 7, 3, 2]
[11, 9, 7, 4, 0]
[5, 1, 6, 12, 14]
[2, 14, 8, 7, 4]
[1, 10, 6, 12, 11]
[7, 3, 0, 14, 11]
[0, 8, 14, 4, 7]
[1, 6, 13, 0, 5]
[12, 6, 9, 4, 1]
[14, 5, 2, 10, 1]
[9, 10, 5, 12, 8]
[13, 10, 5, 0, 6]
[11, 8, 2, 10, 1]
[12, 4, 11, 2, 6]
[5, 8, 1, 9, 13]
[10, 8, 12, 0, 13]
[9, 4, 3, 11, 13]
[14, 7, 13, 9, 11]
[10, 3, 13, 2, 6]
[5, 9, 8, 0, 3]
[11, 12, 3, 5, 4]
[3, 4, 12, 9, 10]
[9, 7, 13, 14, 3]
[14, 6, 10, 5, 4]
[7, 10, 9, 12, 4]
[8, 3, 12, 1, 11]
[4, 8, 9, 10, 0]
[7, 0, 3, 6, 1]
[5, 6, 2, 14, 13]
[14, 7, 8, 10, 2]
[8, 1, 4, 7, 10]
[1, 2, 12, 7, 8]
[0, 12, 14, 3, 4]
[0, 14, 2, 11, 3]
[8, 0, 13, 5, 9]
[14, 2, 12, 3, 6]
[4, 12, 9, 0, 8]
[5, 2, 13, 8, 6]
[12, 11, 10, 9, 8]
[9, 4, 1, 2, 5]
[12, 1, 11, 3, 4]
