P1,P2,...,Pn
[7, 14, 11, 12]
[11, 4, 14, 13]
[14, 11, 2, 6]
[11, 7, 14, 13]
[9, 0, 14, 2]
[2, 3, 6, 12]
[2, 7, 9, 4]
[1, 10, 6, 9]
[9, 5, 11, 14]
[0, 2, 9, 3]
[0, 10, 9, 8]
[0, 11, 9, 3]
[3, 2, 14, 1]
[2, 11, 0, 12]
[0, 3, 5, 10]
[14, 9, 11, 1]
[13, 4, 8, 9]
[14, 1, 7, 11]
[1, 7, 2, 9]
[4, 6, 3, 8]
[6, 13, 1, 14]
[7, 3, 14, 1]
[7, 0, 3, 4]
[3, 8, 2, 1]
[2, 4, 10, 6]
[6, 8, 13, 11]
[5, 11, 14, 1]
[5, 11, 8, 6]
[9, 1, 2, 5]
[7, 5, 4, 3]
[1, 10, 13, 14]
[9, 5, 4, 8]
[5, 12, 8, 2]
[5, 12, 10, 8]
[4, 5, 3, 7]
[1, 9, 3, 11]
[12, 8, 4, 7]
[5, 2, 3, 8]
[12, 2, 11, 1]
[2, 3, 4, 12]
[12, 3, 7, 0]
[9, 6, 8, 2]
[9, 11, 4, 2]
[7, 1, 5, 3]
[5, 9, 4, 8]
[9, 7, 14, 4]
[11, 4, 12, 14]
[1, 11, 4, 13]
[13, 3, 5, 2]
[10, 3, 0, 13]
[13, 6, 14, 5]
[10, 1, 3, 14]
[11, 14, 8, 9]
[1, 3, 7, 5]
[7, 8, 1, 2]
[2, 1, 13, 10]
[10, 6, 1, 13]
[2, 11, 10, 3]
[10, 2, 9, 14]
[7, 14, 4, 9]
[2, 11, 0, 14]
[7, 11, 8, 10]
[0, 7, 4, 10]
[9, 12, 5, 4]
[12, 4, 9, 7]
[6, 2, 9, 13]
[1, 11, 7, 0]
[10, 4, 0, 7]
[0, 14, 2, 3]
[12, 10, 13, 8]
[7, 8, 6, 10]
[2, 13, 14, 0]
[12, 4, 0, 8]
[8, 1, 7, 2]
[2, 10, 3, 0]
[10, 11, 4, 7]
[7, 14, 1, 6]
[3, 2, 1, 0]
[1, 2, 14, 7]
[11, 1, 9, 14]
[8, 12, 14, 2]
[0, 1, 9, 13]
[10, 2, 11, 8]
[13, 10, 6, 7]
[5, 11, 7, 10]
[10, 9, 13, 12]
[11, 5, 14, 2]
[1, 9, 3, 11]
[12, 6, 8, 4]
[11, 4, 3, 6]
[8, 5, 9, 4]
[13, 9, 2, 0]
[9, 12, 8, 10]
[12, 8, 1, 3]
[5, 10, 14, 3]
[9, 2, 11, 7]
[2, 14, 0, 11]
[6, 9, 13, 0]
[0, 4, 6, 1]
[11, 1, 0, 6]
[1, 13, 3, 8]
[4, 14, 5, 1]
[10, 14, 5, 6]
[2, 0, 14, 7]
[8, 7, 4, 6]
[2, 3, 7, 11]
[0, 3, 4, 7]
[13, 4, 14, 1]
[2, 9, 3, 0]
[4, 3, 11, 13]
[9, 1, 8, 10]
[11, 9, 7, 12]
[1, 3, 6, 14]
[5, 2, 0, 4]
[12, 2, 7, 11]
[10, 12, 3, 0]
[5, 6, 14, 0]
[3, 4, 6, 9]
[13, 3, 7, 5]
[11, 14, 0, 4]
[7, 13, 6, 4]
[0, 1, 10, 3]
[12, 10, 9, 0]
[9, 4, 12, 2]
[4, 12, 5, 11]
[4, 5, 7, 10]
[12, 9, 3, 14]
[6, 11, 13, 0]
[9, 6, 4, 7]
[3, 1, 0, 13]
[13, 1, 2, 6]
[13, 7, 5, 10]
[8, 9, 12, 1]
[0, 12, 2, 14]
[1, 8, 2, 6]
[3, 12, 4, 9]
[12, 6, 10, 14]
[10, 9, 11, 13]
[0, 9, 14, 11]
[1, 3, 6, 8]
[0, 4, 5, 11]
[8, 9, 10, 3]
[5, 2, 11, 8]
[12, 0, 2, 9]
