P1,P2,...,Pn
[11, 10, 12, 8, 9]
[8, 1, 11, 12, 9]
[4, 12, 14, 8, 7]
[5, 8, 1, 7, 14]
[11, 12, 9, 6, 7]
[6, 1, 7, 13, 4]
[4, 13, 7, 1, 11]
[6, 12, 5, 0, 7]
[14, 8, 10, 2, 4]
[5, 3, 4, 7, 0]
[8, 1, 7, 4, 3]
[1, 10, 0, 7, 5]
[2, 8, 14, 13, 11]
[11, 14, 0, 10, 7]
[0, 2, 4, 13, 9]
[14, 9, 13, 5, 1]
[12, 8, 1, 5, 4]
[13, 1, 2, 9, 5]
[14, 8, 13, 12, 11]
[7, 2, 13, 10, 0]
[10, 1, 11, 4, 7]
[9, 4, 13, 5, 7]
[14, 11, 7, 1, 3]
[4, 11, 2, 9, 0]
[6, 4, 9, 11, 14]
[7, 11, 1, 4, 9]
[1, 14, 8, 0, 13]
[11, 9, 0, 10, 3]
[9, 4, 11, 10, 3]
[1, 11, 9, 14, 6]
[12, 11, 5, 1, 10]
[14, 13, 7, 10, 5]
[10, 6, 8, 11, 12]
[3, 5, 1, 12, 6]
[3, 13, 10, 6, 9]
[14, 0, 8, 9, 7]
[0, 14, 12, 13, 7]
[9, 10, 13, 7, 2]
[1, 2, 11, 0, 13]
[1, 10, 12, 9, 14]
[8, 9, 12, 1, 2]
[0, 9, 8, 11, 3]
[5, 12, 6, 14, 13]
[2, 6, 4, 5, 12]
[3, 6, 13, 5, 1]
[14, 12, 8, 0, 6]
[0, 2, 12, 11, 10]
[0, 4, 13, 7, 11]
[12, 6, 5, 14, 9]
[1, 10, 14, 6, 2]
[2, 9, 14, 6, 7]
[7, 13, 8, 3, 11]
[10, 0, 5, 1, 8]
[13, 2, 4, 6, 14]
[1, 7, 11, 14, 0]
[0, 4, 12, 11, 5]
[5, 2, 1, 10, 12]
[13, 10, 7, 9, 12]
[9, 7, 12, 13, 1]
[9, 8, 12, 4, 14]
[10, 0, 8, 2, 5]
[1, 4, 0, 8, 2]
[11, 9, 14, 6, 4]
[7, 4, 11, 13, 8]
[7, 8, 13, 10, 3]
[2, 8, 5, 3, 0]
[6, 4, 10, 9, 14]
[1, 2, 7, 12, 14]
[9, 2, 0, 14, 13]
[8, 5, 6, 7, 12]
[0, 13, 6, 10, 9]
[9, 13, 2, 1, 10]
[2, 7, 4, 13, 8]
[5, 1, 8, 11, 7]
[7, 12, 8, 0, 2]
[0, 10, 5, 1, 11]
[0, 4, 5, 1, 13]
[9, 3, 2, 6, 8]
[4, 9, 3, 12, 10]
[14, 12, 11, 10, 4]
[5, 13, 4, 11, 12]
[7, 12, 6, 13, 9]
[0, 13, 9, 5, 14]
[4, 8, 14, 9, 7]
[12, 6, 7, 4, 14]
[2, 5, 6, 14, 9]
[10, 11, 12, 4, 1]
[4, 11, 6, 12, 9]
[4, 10, 7, 13, 1]
[8, 7, 9, 13, 14]
[13, 5, 10, 6, 8]
[13, 12, 0, 14, 1]
[2, 6, 4, 12, 9]
[7, 10, 3, 1, 8]
[14, 13, 3, 2, 10]
[11, 2, 13, 10, 7]
[9, 8, 2, 4, 6]
[7, 8, 12, 4, 6]
[5, 7, 9, 12, 4]
[1, 4, 9, 8, 13]
[6, 10, 9, 8, 1]
[6, 7, 2, 9, 14]
[4, 2, 14, 0, 13]
