P1,P2,...,Pn
[5, 12, 3, 0]
[0, 8, 7, 12]
[6, 1, 5, 8]
[6, 9, 10, 11]
[14, 1, 10, 3]
[2, 5, 3, 1]
[11, 12, 14, 0]
[0, 3, 14, 1]
[11, 14, 9, 10]
[2, 4, 3, 6]
[5, 13, 9, 7]
[6, 0, 7, 10]
[9, 6, 10, 5]
[3, 4, 7, 1]
[7, 14, 5, 13]
[5, 2, 8, 4]
[4, 1, 10, 13]
[0, 9, 6, 4]
[6, 4, 9, 7]
[6, 10, 4, 13]
[8, 10, 7, 11]
[0, 14, 2, 6]
[8, 0, 14, 11]
[9, 12, 3, 8]
[6, 2, 13, 3]
[5, 9, 1, 13]
[13, 5, 3, 8]
[11, 5, 12, 0]
[4, 8, 9, 2]
[7, 10, 14, 9]
[14, 11, 2, 1]
[0, 6, 10, 2]
[3, 11, 8, 4]
[1, 3, 8, 10]
[7, 3, 1, 14]
[14, 3, 4, 10]
[8, 5, 3, 6]
[11, 9, 14, 3]
[10, 13, 11, 1]
[4, 7, 5, 6]
[7, 6, 5, 14]
[7, 14, 1, 3]
[11, 13, 1, 5]
[14, 13, 0, 2]
[10, 0, 6, 7]
[9, 6, 11, 0]
[8, 12, 6, 9]
[7, 8, 14, 1]
[3, 14, 2, 11]
[13, 12, 10, 8]
[14, 13, 8, 0]
[6, 5, 13, 7]
[8, 7, 12, 13]
[6, 5, 0, 12]
[4, 14, 3, 10]
[8, 7, 2, 10]
[12, 7, 2, 3]
[13, 0, 1, 5]
[13, 12, 4, 0]
[11, 0, 14, 6]
[2, 0, 6, 7]
[11, 5, 12, 4]
[2, 3, 8, 9]
[0, 13, 11, 2]
[14, 1, 10, 0]
[11, 14, 3, 6]
[1, 11, 4, 10]
[9, 12, 7, 10]
[3, 5, 9, 13]
[9, 13, 0, 6]
[9, 12, 8, 4]
[0, 2, 4, 14]
[3, 12, 7, 2]
[14, 13, 10, 12]
[10, 2, 6, 9]
[13, 1, 5, 3]
[7, 1, 6, 4]
[2, 7, 14, 0]
[5, 7, 3, 11]
[11, 5, 2, 9]
[2, 4, 1, 5]
[7, 12, 9, 8]
[14, 1, 4, 10]
[9, 5, 10, 6]
[9, 10, 7, 2]
[8, 4, 6, 7]
[8, 13, 4, 9]
[1, 5, 9, 8]
[5, 12, 14, 2]
[0, 9, 13, 10]
[5, 9, 11, 6]
[2, 8, 7, 12]
[10, 8, 1, 7]
[8, 9, 7, 11]
[4, 6, 8, 5]
[2, 1, 0, 9]
[7, 6, 3, 13]
[10, 0, 6, 3]
[3, 7, 4, 8]
[5, 9, 2, 8]
[1, 12, 8, 6]
[4, 6, 1, 0]
[0, 12, 5, 11]
[7, 10, 13, 5]
[10, 8, 11, 7]
[11, 14, 9, 6]
[2, 6, 3, 13]
[4, 12, 5, 9]
[7, 0, 12, 4]
[8, 2, 7, 0]
[11, 2, 6, 0]
