P1,P2,...,Pn
[0, 2, 4, 10, 12]
[2, 10, 0, 3, 14]
[7, 1, 14, 11, 9]
[4, 8, 0, 12, 14]
[11, 9, 14, 10, 1]
[11, 4, 14, 6, 2]
[11, 7, 10, 13, 12]
[13, 11, 0, 4, 3]
[2, 0, 8, 7, 12]
[3, 6, 10, 7, 0]
[7, 9, 11, 8, 5]
[6, 10, 4, 8, 9]
[12, 10, 1, 4, 11]
[14, 0, 2, 10, 13]
[4, 14, 7, 2, 10]
[10, 4, 11, 8, 6]
[7, 9, 6, 3, 14]
[10, 3, 11, 7, 2]
[13, 2, 8, 14, 10]
[10, 2, 6, 12, 7]
[14, 1, 7, 3, 5]
[2, 0, 12, 14, 3]
[0, 12, 4, 9, 7]
[3, 0, 1, 12, 11]
[7, 10, 0, 2, 11]
[1, 5, 4, 7, 3]
[3, 7, 12, 4, 6]
[2, 11, 6, 9, 12]
[8, 2, 9, 11, 12]
[9, 1, 4, 2, 6]
[4, 6, 2, 7, 3]
[10, 7, 11, 1, 14]
[11, 8, 14, 5, 7]
[0, 4, 7, 13, 10]
[1, 9, 11, 8, 2]
[4, 0, 7, 3, 8]
[3, 10, 7, 12, 11]
[2, 10, 6, 4, 3]
