P1,P2,...,Pn
[11, 0, 5, 4]
[1, 5, 13, 6]
[14, 13, 5, 4]
[11, 5, 7, 9]
[5, 7, 2, 4]
[10, 13, 2, 14]
[11, 14, 6, 7]
[1, 2, 3, 8]
[9, 0, 2, 12]
[4, 3, 8, 14]
[8, 9, 7, 12]
[8, 9, 12, 6]
[4, 11, 9, 7]
[5, 14, 12, 1]
[3, 14, 6, 2]
[7, 4, 11, 5]
[3, 14, 2, 10]
[9, 13, 11, 8]
[7, 4, 5, 9]
[8, 14, 13, 4]
[4, 7, 13, 8]
[14, 6, 10, 13]
[4, 3, 1, 2]
[0, 11, 2, 9]
[8, 4, 3, 2]
[7, 10, 3, 6]
[3, 10, 0, 1]
[7, 11, 4, 13]
[1, 13, 5, 6]
[7, 10, 13, 0]
[5, 14, 13, 7]
[1, 3, 0, 13]
[10, 1, 11, 3]
[8, 13, 12, 4]
[13, 10, 5, 6]
[13, 3, 12, 7]
[14, 13, 7, 6]
[5, 0, 12, 13]
[14, 5, 2, 9]
[10, 3, 12, 6]
[14, 5, 13, 7]
[3, 6, 14, 13]
[6, 13, 14, 0]
[2, 0, 6, 9]
[10, 4, 8, 6]
[14, 4, 12, 7]
[12, 4, 0, 6]
[0, 7, 4, 3]
[5, 7, 4, 9]
[5, 2, 8, 3]
[5, 3, 12, 0]
[7, 5, 10, 14]
[6, 9, 11, 10]
[9, 7, 1, 3]
[7, 2, 4, 14]
[0, 6, 7, 1]
[3, 9, 13, 6]
[5, 6, 10, 4]
[11, 4, 13, 3]
[0, 10, 9, 14]
[11, 8, 3, 4]
[5, 6, 8, 12]
[4, 13, 14, 7]
[14, 1, 13, 6]
[8, 0, 5, 3]
[6, 8, 1, 14]
[1, 13, 0, 6]
[14, 2, 5, 7]
[0, 10, 1, 4]
[6, 3, 8, 11]
[6, 10, 0, 13]
[10, 0, 4, 11]
[12, 8, 3, 10]
[11, 6, 1, 10]
[14, 7, 2, 12]
[14, 8, 11, 12]
[6, 13, 11, 0]
[4, 7, 10, 0]
[5, 2, 0, 7]
[7, 1, 2, 3]
[14, 5, 10, 3]
[12, 7, 9, 2]
[10, 14, 6, 0]
[3, 9, 6, 2]
[13, 8, 3, 10]
[2, 1, 4, 6]
[11, 14, 6, 9]
[0, 12, 8, 2]
[4, 11, 6, 10]
[10, 7, 8, 2]
[1, 9, 5, 12]
[0, 3, 9, 13]
[13, 9, 6, 1]
[13, 9, 10, 6]
[3, 7, 11, 9]
[7, 14, 3, 1]
[2, 11, 0, 13]
[7, 11, 9, 3]
[2, 5, 10, 11]
[1, 7, 14, 10]
[14, 3, 9, 10]
[10, 9, 7, 4]
[2, 4, 14, 5]
[5, 6, 12, 0]
[10, 9, 5, 8]
[8, 12, 10, 3]
[3, 1, 13, 10]
[3, 7, 9, 4]
[4, 3, 0, 11]
[14, 12, 0, 8]
[9, 13, 12, 6]
[2, 13, 6, 14]
[13, 5, 7, 4]
[11, 6, 0, 8]
[10, 14, 5, 11]
[8, 2, 9, 10]
[14, 9, 7, 4]
[13, 3, 12, 8]
[9, 12, 7, 2]
[9, 3, 2, 6]
[11, 4, 2, 10]
[0, 7, 3, 10]
[10, 12, 7, 11]
[2, 6, 5, 4]
[1, 6, 4, 3]
[3, 10, 12, 2]
[12, 13, 4, 7]
[6, 8, 11, 4]
[4, 2, 7, 11]
[13, 4, 0, 1]
[3, 7, 2, 5]
[9, 14, 7, 1]
[3, 7, 10, 9]
[6, 2, 1, 12]
[6, 11, 7, 8]
[14, 5, 3, 0]
[9, 1, 13, 6]
[0, 9, 2, 13]
[13, 5, 6, 7]
[14, 3, 8, 0]
[1, 2, 4, 14]
[0, 6, 8, 11]
[8, 9, 13, 3]
[4, 9, 14, 8]
[1, 11, 0, 2]
[13, 0, 6, 11]
[11, 7, 5, 12]
[13, 8, 14, 2]
[6, 12, 0, 2]
[5, 13, 1, 6]
[2, 13, 8, 4]
[6, 7, 5, 12]
[13, 0, 7, 9]
[11, 3, 0, 10]
[10, 1, 11, 2]
[4, 0, 12, 5]
[13, 4, 10, 2]
[1, 3, 13, 12]
[3, 9, 11, 8]
[5, 6, 11, 13]
[0, 8, 10, 14]
[13, 6, 14, 5]
[10, 14, 2, 6]
[8, 5, 11, 13]
[7, 6, 9, 12]
[9, 7, 3, 13]
[6, 3, 2, 4]
[12, 11, 6, 13]
[4, 14, 0, 10]
[4, 5, 2, 11]
[9, 4, 13, 10]
[0, 10, 3, 4]
[2, 4, 6, 8]
[5, 7, 14, 13]
[10, 5, 8, 4]
