P1,P2,...,Pn
[1, 13, 14, 8, 9]
[1, 6, 5, 0, 11]
[12, 3, 14, 4, 10]
[3, 12, 13, 6, 1]
[8, 7, 3, 13, 11]
[8, 1, 4, 3, 13]
[11, 2, 0, 7, 1]
[13, 3, 9, 14, 2]
[11, 10, 0, 12, 6]
[1, 2, 6, 3, 0]
[5, 12, 7, 13, 14]
[6, 8, 5, 10, 4]
[8, 4, 5, 1, 13]
[10, 6, 14, 0, 4]
[12, 5, 2, 8, 7]
[2, 14, 0, 6, 8]
[7, 3, 5, 0, 2]
[6, 0, 5, 11, 12]
[7, 0, 11, 5, 12]
[1, 8, 3, 4, 0]
[9, 7, 2, 11, 4]
[3, 9, 1, 6, 11]
[4, 12, 3, 9, 6]
[4, 3, 9, 2, 13]
[5, 6, 4, 9, 0]
[0, 11, 12, 3, 2]
[8, 0, 3, 5, 11]
[6, 3, 7, 1, 2]
[12, 6, 3, 11, 1]
[8, 4, 2, 6, 0]
[14, 13, 11, 9, 0]
[0, 3, 7, 13, 11]
[13, 2, 3, 0, 6]
[6, 11, 2, 14, 12]
[3, 4, 13, 6, 1]
[14, 13, 6, 3, 12]
[12, 14, 8, 6, 9]
[1, 11, 5, 0, 3]
[9, 0, 1, 3, 7]
[9, 12, 4, 13, 5]
[5, 14, 13, 9, 4]
[0, 14, 2, 13, 3]
[7, 6, 5, 8, 2]
[6, 9, 11, 12, 8]
[5, 13, 0, 8, 14]
[12, 13, 4, 1, 3]
[12, 9, 13, 1, 3]
[7, 0, 1, 5, 6]
[9, 5, 10, 11, 13]
[11, 3, 2, 8, 10]
[10, 1, 3, 4, 2]
[7, 13, 2, 3, 1]
[6, 8, 11, 4, 2]
[13, 3, 8, 12, 2]
[4, 8, 0, 5, 7]
[3, 6, 2, 0, 13]
[6, 3, 2, 1, 4]
[10, 9, 8, 4, 7]
[12, 2, 11, 7, 6]
[8, 14, 4, 3, 5]
[1, 0, 4, 6, 3]
[5, 11, 4, 13, 12]
[4, 0, 6, 11, 10]
[5, 9, 4, 10, 3]
[10, 2, 14, 9, 5]
[10, 6, 1, 14, 7]
[10, 13, 5, 1, 14]
[7, 10, 3, 5, 4]
[11, 0, 1, 5, 7]
[12, 9, 6, 2, 1]
[11, 4, 8, 13, 6]
[6, 2, 3, 8, 12]
[13, 1, 5, 14, 0]
[4, 10, 8, 3, 7]
[9, 14, 10, 11, 7]
[13, 10, 2, 8, 11]
[7, 2, 10, 13, 4]
[7, 0, 9, 4, 1]
[8, 6, 3, 4, 14]
[14, 2, 0, 8, 4]
[14, 2, 11, 7, 9]
[9, 2, 13, 14, 1]
[7, 5, 11, 12, 3]
[6, 9, 5, 0, 13]
[10, 4, 8, 6, 14]
[9, 13, 4, 6, 10]
[1, 0, 14, 6, 2]
[7, 5, 6, 14, 1]
[5, 13, 14, 4, 6]
[3, 7, 9, 4, 1]
[2, 1, 3, 12, 14]
[11, 1, 9, 10, 6]
[7, 5, 14, 11, 1]
[3, 13, 7, 4, 8]
[8, 3, 13, 0, 12]
[0, 13, 1, 10, 3]
[7, 8, 6, 12, 0]
[1, 0, 11, 8, 2]
[4, 7, 6, 5, 2]
[11, 13, 6, 0, 3]
[14, 3, 12, 5, 7]
[9, 11, 7, 14, 13]
[12, 14, 8, 10, 2]
[13, 12, 7, 6, 8]
[1, 3, 12, 13, 7]
[10, 12, 4, 0, 5]
[2, 9, 5, 14, 12]
[11, 8, 0, 5, 10]
[9, 2, 7, 6, 13]
[10, 3, 4, 0, 6]
[8, 13, 3, 1, 10]
[9, 14, 5, 4, 11]
[4, 6, 13, 12, 0]
[11, 13, 9, 6, 2]
[14, 0, 11, 5, 1]
[6, 13, 11, 10, 14]
[7, 11, 5, 4, 13]
[8, 2, 5, 7, 11]
[14, 12, 7, 9, 10]
[7, 14, 11, 6, 2]
[10, 1, 3, 2, 12]
[3, 2, 5, 10, 4]
[1, 6, 5, 8, 11]
[11, 1, 12, 10, 6]
[13, 5, 0, 11, 2]
[3, 0, 9, 6, 14]
[12, 2, 9, 3, 13]
[3, 8, 10, 1, 12]
[8, 7, 11, 1, 6]
[7, 5, 10, 8, 1]
[3, 4, 13, 10, 12]
[1, 8, 11, 13, 3]
[1, 7, 14, 6, 4]
[6, 14, 5, 10, 12]
[0, 8, 6, 5, 3]
[8, 10, 14, 11, 12]
