P1,P2,...,Pn
[3, 2, 1, 8]
[8, 12, 4, 10]
[4, 1, 8, 5]
[8, 14, 2, 13]
[8, 5, 3, 12]
[11, 3, 0, 14]
[8, 2, 14, 9]
[8, 3, 5, 9]
[6, 11, 5, 2]
[8, 11, 2, 6]
[4, 7, 0, 12]
[3, 7, 2, 8]
[2, 3, 4, 9]
[3, 4, 13, 1]
[1, 6, 12, 7]
[5, 6, 12, 9]
[14, 4, 5, 0]
[4, 11, 10, 7]
[11, 3, 4, 12]
[10, 9, 7, 3]
[12, 4, 3, 14]
[10, 7, 5, 11]
[11, 2, 6, 9]
[13, 7, 3, 1]
[13, 5, 12, 11]
[1, 12, 2, 8]
[7, 1, 5, 10]
[10, 6, 7, 4]
[2, 11, 6, 13]
[7, 5, 0, 2]
[10, 14, 13, 5]
[13, 12, 4, 14]
[14, 7, 5, 10]
[4, 11, 14, 13]
[7, 10, 11, 9]
[3, 8, 13, 12]
[2, 14, 6, 13]
[6, 4, 3, 10]
[8, 10, 14, 11]
[2, 14, 12, 11]
[1, 8, 2, 9]
[11, 5, 8, 0]
[3, 1, 12, 14]
[5, 10, 8, 1]
[10, 3, 9, 4]
[11, 4, 3, 8]
[8, 9, 12, 10]
[13, 12, 11, 3]
[7, 0, 13, 2]
[3, 14, 4, 12]
[7, 11, 12, 5]
[5, 11, 13, 3]
[11, 1, 13, 7]
[1, 12, 14, 8]
[11, 7, 0, 14]
[5, 4, 3, 10]
[5, 12, 14, 2]
[8, 12, 4, 11]
[14, 7, 11, 3]
[8, 6, 1, 7]
[14, 3, 13, 9]
[10, 11, 14, 0]
[5, 10, 0, 4]
[11, 9, 5, 13]
[9, 4, 2, 0]
[4, 5, 11, 9]
[12, 0, 14, 3]
[2, 4, 9, 6]
[6, 10, 3, 2]
[6, 7, 2, 4]
[2, 5, 9, 14]
[7, 4, 6, 0]
[10, 11, 4, 2]
[6, 1, 4, 7]
[6, 13, 11, 0]
[5, 8, 2, 3]
[5, 11, 10, 2]
[5, 6, 10, 3]
[0, 9, 1, 10]
[5, 0, 4, 10]
[2, 13, 14, 8]
[5, 8, 9, 2]
[14, 12, 3, 4]
[0, 2, 1, 12]
[2, 11, 0, 7]
[8, 7, 14, 3]
[14, 5, 12, 8]
[10, 8, 5, 4]
[11, 2, 1, 9]
[2, 6, 14, 3]
[0, 1, 14, 6]
[4, 14, 1, 7]
[10, 14, 9, 11]
[8, 12, 10, 0]
[7, 2, 1, 3]
[11, 2, 7, 6]
[2, 7, 10, 9]
[3, 7, 10, 2]
[3, 14, 7, 6]
[11, 5, 0, 7]
[7, 14, 3, 2]
[5, 6, 0, 13]
[10, 3, 14, 6]
[12, 0, 1, 13]
[8, 7, 14, 13]
[8, 9, 5, 13]
[10, 4, 5, 11]
[6, 4, 7, 8]
[14, 10, 4, 3]
[7, 10, 0, 6]
[1, 8, 11, 12]
[7, 9, 4, 6]
[10, 6, 4, 2]
[4, 1, 5, 10]
[9, 12, 0, 5]
[12, 13, 9, 7]
[7, 0, 9, 2]
[3, 1, 7, 2]
[2, 12, 13, 1]
[3, 12, 10, 9]
[2, 12, 13, 0]
[4, 1, 8, 2]
[9, 3, 10, 0]
[4, 5, 11, 6]
[10, 5, 9, 0]
[2, 14, 1, 8]
[4, 13, 10, 3]
[10, 11, 8, 0]
[8, 12, 11, 3]
[8, 7, 1, 2]
[2, 8, 3, 11]
[14, 5, 9, 4]
[13, 11, 0, 1]
[14, 4, 7, 13]
[8, 10, 7, 13]
[8, 1, 11, 7]
[1, 6, 11, 14]
[12, 11, 7, 0]
[14, 12, 11, 0]
[12, 13, 10, 8]
[5, 13, 8, 14]
[1, 11, 8, 2]
[7, 1, 11, 12]
[7, 13, 14, 1]
[13, 3, 9, 6]
[13, 11, 14, 9]
[12, 13, 6, 3]
[7, 4, 9, 3]
[4, 9, 10, 14]
[7, 10, 4, 2]
[1, 4, 7, 11]
[2, 14, 11, 7]
[12, 5, 0, 4]
[11, 13, 0, 9]
[13, 14, 0, 11]
[10, 9, 5, 12]
[12, 10, 3, 1]
[1, 2, 5, 12]
[4, 8, 14, 12]
[11, 5, 7, 12]
[10, 11, 5, 14]
[12, 8, 2, 14]
[12, 0, 1, 2]
[4, 2, 6, 12]
[9, 5, 14, 10]
[6, 4, 12, 0]
[6, 0, 2, 4]
[11, 7, 14, 5]
[9, 6, 5, 7]
[9, 0, 4, 2]
[1, 4, 8, 6]
[5, 7, 14, 8]
[0, 5, 2, 11]
