P1,P2,...,Pn
[11, 12, 0, 4]
[12, 5, 8, 14]
[3, 0, 12, 2]
[14, 6, 5, 1]
[5, 11, 12, 10]
[13, 11, 9, 10]
[3, 11, 4, 9]
[3, 7, 0, 9]
[2, 8, 11, 14]
[1, 12, 4, 11]
[9, 5, 7, 0]
[9, 2, 10, 1]
[5, 8, 0, 4]
[9, 8, 7, 3]
[10, 4, 12, 13]
[10, 14, 4, 5]
[13, 4, 11, 2]
[10, 12, 11, 14]
[4, 10, 13, 11]
[11, 10, 7, 0]
[13, 8, 14, 12]
[6, 12, 1, 7]
[3, 10, 2, 8]
[0, 9, 3, 1]
[1, 6, 11, 10]
[11, 10, 3, 7]
[12, 13, 6, 3]
[12, 7, 14, 9]
[10, 13, 4, 8]
[14, 2, 7, 3]
[6, 9, 0, 10]
[9, 6, 12, 7]
[8, 6, 2, 13]
[5, 12, 11, 2]
[8, 6, 11, 2]
[4, 6, 5, 7]
[4, 7, 13, 12]
[5, 10, 0, 14]
[5, 7, 14, 9]
[1, 12, 2, 6]
[7, 1, 4, 10]
[5, 2, 14, 7]
[7, 3, 12, 9]
[13, 14, 8, 0]
[9, 1, 13, 0]
[1, 4, 9, 7]
[7, 0, 2, 9]
[13, 2, 3, 12]
[3, 7, 9, 11]
[11, 3, 2, 12]
[3, 13, 5, 2]
[6, 2, 13, 8]
[4, 6, 9, 5]
[4, 11, 13, 2]
[14, 0, 11, 7]
[4, 0, 14, 6]
[13, 2, 14, 11]
[13, 12, 10, 2]
[14, 4, 3, 13]
[5, 12, 14, 4]
[14, 5, 3, 7]
[10, 9, 3, 1]
[14, 4, 9, 8]
[1, 6, 2, 4]
[10, 1, 8, 11]
[2, 5, 6, 1]
[9, 13, 0, 11]
[2, 13, 0, 11]
[6, 7, 2, 1]
[12, 13, 11, 3]
[3, 8, 7, 12]
[5, 0, 11, 6]
[1, 4, 5, 14]
[7, 4, 9, 0]
[2, 4, 0, 9]
[8, 12, 11, 3]
[11, 12, 6, 2]
[12, 1, 11, 7]
[5, 3, 14, 9]
[7, 14, 2, 9]
[7, 3, 9, 1]
[5, 12, 7, 9]
[2, 6, 12, 11]
[9, 10, 7, 11]
[12, 3, 2, 13]
[6, 10, 11, 8]
[1, 10, 2, 11]
[13, 1, 10, 14]
[11, 12, 14, 1]
[0, 11, 8, 10]
[12, 14, 6, 11]
[1, 2, 3, 7]
[9, 6, 4, 5]
[11, 0, 12, 14]
[12, 6, 1, 5]
[5, 1, 14, 0]
[13, 4, 1, 12]
[7, 4, 0, 8]
[9, 8, 0, 12]
[9, 11, 14, 2]
[7, 13, 6, 12]
[8, 9, 10, 2]
[3, 0, 8, 13]
[1, 13, 11, 2]
[1, 4, 6, 3]
[4, 12, 8, 6]
[5, 9, 10, 3]
[2, 0, 3, 6]
[9, 4, 1, 2]
[3, 6, 9, 12]
[0, 10, 6, 5]
[9, 2, 14, 10]
[10, 3, 0, 13]
[6, 2, 12, 13]
[9, 10, 8, 5]
[14, 9, 5, 13]
[6, 10, 3, 0]
[6, 14, 2, 10]
[1, 7, 11, 6]
[3, 13, 1, 11]
[9, 2, 8, 4]
[14, 1, 10, 0]
[14, 0, 3, 4]
[5, 7, 12, 8]
[8, 7, 1, 3]
[8, 9, 4, 14]
[1, 8, 7, 9]
[9, 13, 1, 11]
[13, 1, 7, 0]
[1, 12, 4, 10]
[1, 8, 4, 9]
[9, 4, 13, 6]
[11, 8, 3, 0]
[14, 12, 0, 9]
[9, 0, 2, 4]
[13, 6, 7, 5]
[9, 13, 14, 8]
[0, 14, 3, 4]
[11, 7, 6, 3]
