P1,P2,...,Pn
[10, 6, 0, 3, 2]
[14, 11, 6, 2, 8]
[12, 0, 11, 5, 6]
[1, 12, 9, 4, 10]
[5, 1, 11, 6, 14]
[8, 14, 9, 4, 7]
[9, 0, 8, 7, 1]
[12, 8, 7, 13, 5]
[10, 3, 2, 11, 9]
[7, 3, 10, 0, 13]
[6, 3, 1, 0, 7]
[8, 1, 11, 10, 9]
[13, 14, 11, 6, 7]
[12, 13, 3, 1, 14]
[1, 12, 5, 0, 4]
[7, 3, 13, 5, 8]
[5, 4, 7, 13, 14]
[11, 0, 8, 2, 4]
[10, 9, 12, 0, 6]
[4, 2, 1, 11, 12]
[5, 0, 14, 12, 6]
[13, 4, 1, 14, 6]
[2, 14, 6, 12, 8]
[5, 9, 12, 13, 1]
[4, 13, 5, 11, 1]
[13, 8, 14, 11, 3]
[7, 4, 8, 13, 9]
[11, 8, 0, 6, 5]
[3, 13, 5, 12, 0]
[1, 2, 13, 5, 3]
[4, 0, 3, 12, 10]
[11, 3, 1, 5, 4]
[2, 9, 14, 13, 3]
[11, 4, 1, 14, 0]
[1, 6, 9, 13, 4]
[10, 4, 3, 13, 11]
[13, 6, 0, 2, 11]
[6, 5, 1, 7, 3]
[5, 7, 8, 2, 3]
[6, 5, 13, 11, 4]
[13, 9, 7, 5, 6]
[4, 7, 11, 14, 0]
[6, 2, 8, 4, 3]
[0, 4, 3, 8, 9]
[3, 13, 12, 9, 7]
[7, 2, 13, 9, 6]
[3, 14, 7, 5, 0]
[7, 8, 13, 6, 1]
[9, 10, 13, 8, 5]
[1, 12, 7, 2, 4]
[10, 14, 7, 9, 11]
[12, 14, 8, 6, 2]
[1, 9, 10, 8, 14]
[7, 13, 0, 9, 8]
[14, 12, 10, 13, 6]
[10, 9, 6, 3, 4]
[7, 10, 6, 13, 12]
[6, 8, 2, 1, 10]
[13, 12, 11, 0, 1]
[0, 1, 9, 11, 5]
[14, 13, 10, 4, 5]
[12, 8, 9, 1, 13]
[8, 5, 4, 12, 9]
[14, 6, 8, 5, 3]
[4, 10, 2, 7, 3]
[12, 2, 11, 3, 13]
[3, 1, 9, 7, 2]
[10, 8, 5, 7, 4]
[9, 0, 13, 14, 7]
[6, 2, 5, 1, 0]
[8, 5, 14, 0, 11]
[7, 13, 10, 14, 0]
[11, 6, 13, 3, 7]
[14, 13, 3, 8, 9]
[14, 11, 2, 12, 8]
[4, 2, 8, 7, 10]
[3, 13, 8, 5, 10]
[2, 5, 8, 11, 9]
[8, 3, 6, 4, 14]
[2, 0, 7, 9, 3]
[9, 3, 4, 5, 12]
[1, 12, 13, 8, 7]
[10, 3, 2, 0, 8]
[4, 3, 12, 8, 11]
[0, 6, 10, 7, 4]
[11, 7, 6, 2, 5]
[1, 14, 6, 5, 11]
[13, 12, 5, 11, 2]
[0, 3, 13, 11, 7]
[11, 9, 4, 10, 3]
[12, 1, 9, 10, 4]
[14, 7, 2, 13, 12]
[3, 13, 11, 7, 2]
[7, 11, 12, 8, 4]
[11, 3, 9, 5, 10]
[0, 7, 5, 12, 10]
[6, 1, 10, 4, 5]
[8, 6, 9, 10, 14]
[14, 11, 4, 0, 3]
[11, 0, 10, 14, 8]
[4, 8, 0, 13, 5]
[3, 10, 13, 1, 8]
[13, 14, 3, 0, 2]
[4, 11, 8, 6, 10]
[4, 0, 8, 5, 11]
[2, 9, 13, 11, 14]
[1, 10, 7, 3, 2]
[14, 4, 6, 13, 2]
[6, 1, 3, 0, 14]
[1, 10, 7, 13, 8]
[4, 11, 7, 1, 3]
[10, 1, 7, 9, 11]
[0, 1, 10, 11, 6]
[0, 10, 14, 9, 13]
[13, 12, 5, 0, 14]
[3, 13, 9, 4, 14]
