P1,P2,...,Pn
[1, 9, 10, 13]
[14, 5, 7, 0]
[1, 0, 7, 3]
[12, 2, 7, 1]
[7, 11, 14, 0]
[12, 9, 5, 13]
[4, 5, 0, 7]
[13, 5, 0, 14]
[11, 10, 9, 1]
[10, 12, 3, 8]
[13, 0, 5, 4]
[0, 10, 6, 11]
[2, 3, 8, 0]
[14, 8, 5, 11]
[11, 7, 14, 2]
[2, 0, 3, 6]
[10, 14, 3, 6]
[5, 1, 10, 4]
[13, 4, 12, 5]
[6, 7, 11, 3]
[3, 5, 12, 2]
[2, 14, 10, 6]
[10, 3, 9, 12]
[1, 0, 8, 13]
[5, 3, 0, 9]
[0, 9, 5, 6]
[6, 2, 4, 5]
[1, 13, 4, 6]
[13, 14, 9, 3]
[3, 1, 8, 7]
[8, 12, 2, 13]
[7, 6, 1, 8]
[13, 14, 5, 3]
[5, 9, 1, 13]
[13, 12, 6, 8]
[14, 8, 11, 2]
[7, 6, 8, 3]
[8, 2, 1, 7]
[1, 11, 3, 6]
[4, 2, 9, 11]
[12, 10, 2, 3]
[4, 14, 5, 6]
[2, 8, 5, 9]
[4, 14, 5, 9]
[7, 4, 13, 2]
[8, 7, 5, 4]
[3, 8, 1, 6]
[10, 6, 14, 4]
[3, 1, 6, 14]
[12, 4, 1, 2]
[6, 0, 2, 9]
[9, 14, 10, 12]
[1, 11, 4, 12]
[4, 6, 13, 7]
[10, 13, 0, 6]
[2, 7, 9, 14]
[6, 3, 1, 7]
[5, 11, 6, 4]
[2, 3, 8, 10]
[4, 13, 14, 9]
[13, 11, 5, 6]
[3, 7, 0, 9]
[13, 9, 2, 11]
[0, 10, 6, 2]
[14, 6, 2, 1]
[2, 10, 12, 3]
[5, 13, 14, 11]
[14, 1, 13, 2]
[5, 10, 0, 12]
[12, 10, 4, 9]
[10, 6, 3, 1]
[2, 14, 9, 4]
[14, 0, 10, 5]
[4, 6, 7, 11]
[6, 7, 10, 5]
[6, 7, 8, 3]
[13, 8, 4, 14]
[13, 8, 6, 2]
[4, 5, 9, 8]
[9, 10, 2, 0]
[5, 1, 6, 11]
[13, 7, 9, 5]
[7, 3, 5, 11]
[8, 9, 2, 0]
[12, 8, 11, 5]
[8, 14, 12, 7]
[8, 11, 6, 10]
[6, 12, 2, 9]
[0, 11, 4, 9]
[8, 4, 1, 7]
[2, 11, 10, 5]
[12, 6, 13, 4]
[8, 0, 3, 13]
[1, 5, 13, 9]
[8, 7, 12, 11]
[13, 5, 4, 0]
[5, 0, 1, 12]
[0, 13, 14, 12]
[0, 13, 10, 1]
[10, 4, 3, 6]
[5, 11, 4, 6]
[1, 6, 8, 13]
[8, 2, 6, 14]
[4, 0, 10, 7]
[12, 5, 9, 10]
[6, 4, 8, 10]
[0, 2, 9, 11]
[1, 8, 0, 9]
[2, 0, 4, 12]
[13, 8, 2, 3]
[8, 6, 1, 13]
[0, 6, 14, 11]
[13, 11, 14, 8]
[12, 5, 8, 2]
[6, 1, 9, 11]
[2, 14, 6, 7]
[3, 6, 8, 7]
[13, 7, 2, 14]
[8, 6, 4, 14]
[8, 9, 13, 14]
[14, 13, 2, 1]
[2, 10, 14, 12]
[13, 4, 6, 1]
[2, 14, 13, 6]
[13, 10, 9, 8]
[1, 11, 14, 6]
[6, 14, 2, 13]
[8, 11, 3, 13]
[14, 11, 2, 5]
[2, 14, 10, 13]
[2, 8, 3, 0]
[5, 0, 11, 12]
[7, 12, 1, 2]
[5, 0, 11, 4]
[6, 11, 12, 4]
[8, 0, 5, 7]
[10, 13, 14, 7]
[8, 11, 10, 5]
[3, 6, 13, 11]
[7, 11, 6, 4]
[13, 5, 3, 11]
[0, 12, 8, 10]
[11, 9, 14, 12]
[5, 3, 4, 2]
[6, 8, 9, 5]
[9, 13, 4, 7]
[2, 6, 11, 13]
[14, 13, 0, 9]
[11, 10, 13, 3]
[0, 10, 3, 12]
[5, 6, 13, 9]
[3, 4, 5, 13]
[12, 13, 8, 3]
[3, 13, 5, 1]
[10, 2, 0, 4]
[13, 4, 14, 8]
[5, 3, 8, 0]
[14, 9, 11, 4]
[11, 14, 8, 12]
[10, 0, 1, 3]
[8, 0, 7, 14]
[4, 12, 13, 10]
[13, 3, 7, 14]
[8, 1, 2, 5]
[11, 3, 13, 1]
[1, 0, 9, 5]
[4, 14, 5, 10]
[5, 3, 13, 9]
[8, 14, 11, 0]
[12, 7, 5, 10]
[0, 4, 9, 7]
[8, 6, 0, 14]
[11, 12, 7, 6]
[1, 4, 10, 3]
[12, 1, 14, 5]
[7, 13, 6, 14]
[4, 3, 14, 9]
[12, 1, 6, 2]
[2, 13, 6, 4]
[1, 12, 10, 8]
[4, 1, 5, 10]
[8, 9, 0, 14]
[14, 0, 7, 5]
[3, 2, 4, 13]
[4, 5, 14, 0]
[10, 7, 12, 5]
[1, 3, 10, 13]
[1, 5, 2, 8]
[3, 8, 5, 7]
[13, 0, 6, 2]
[14, 12, 10, 2]
[12, 0, 7, 3]
[9, 3, 11, 13]
[13, 10, 2, 14]
[14, 2, 7, 4]
[6, 2, 3, 4]
[11, 5, 1, 9]
[7, 3, 10, 8]
[3, 4, 8, 5]
[14, 7, 11, 1]
[3, 8, 12, 2]
[14, 9, 10, 1]
[1, 13, 6, 4]
[11, 14, 10, 7]
[4, 7, 6, 12]
[2, 12, 13, 5]
[8, 3, 12, 4]
[4, 1, 3, 2]
[9, 7, 13, 5]
[12, 4, 7, 2]
[0, 14, 3, 9]
[7, 6, 5, 4]
[0, 13, 4, 8]
[3, 10, 11, 0]
[1, 9, 0, 12]
[10, 13, 5, 1]
[1, 4, 5, 6]
[12, 11, 10, 7]
[11, 2, 8, 4]
