P1,P2,...,Pn
[2, 9, 7, 12]
[7, 5, 4, 1]
[5, 3, 0, 4]
[9, 12, 1, 0]
[2, 0, 12, 14]
[9, 3, 12, 10]
[11, 8, 10, 3]
[8, 9, 6, 7]
[6, 12, 4, 7]
[14, 5, 9, 4]
[3, 10, 7, 1]
[14, 2, 3, 8]
[6, 4, 5, 8]
[3, 1, 8, 5]
[3, 1, 2, 14]
[2, 7, 5, 12]
[10, 9, 8, 11]
[13, 0, 4, 7]
[0, 5, 11, 8]
[13, 1, 0, 11]
[8, 1, 14, 9]
[6, 10, 5, 0]
[12, 9, 5, 6]
[1, 14, 10, 4]
[1, 12, 10, 6]
[7, 9, 12, 14]
[8, 5, 6, 11]
[12, 4, 1, 5]
[10, 8, 5, 4]
[13, 5, 0, 3]
[11, 7, 13, 9]
[0, 2, 3, 11]
[5, 10, 2, 14]
[3, 10, 5, 11]
[12, 13, 2, 10]
[4, 8, 2, 0]
[5, 6, 3, 7]
[7, 1, 4, 6]
[13, 10, 11, 8]
[3, 14, 1, 6]
[12, 4, 10, 7]
[0, 10, 8, 9]
[7, 12, 10, 6]
[12, 10, 6, 13]
[1, 13, 11, 0]
[14, 6, 7, 2]
[10, 2, 14, 1]
[0, 10, 3, 8]
[6, 5, 0, 7]
[9, 5, 4, 12]
[8, 7, 1, 14]
[0, 4, 3, 2]
[4, 7, 6, 3]
[11, 7, 9, 2]
[9, 1, 0, 12]
[3, 10, 2, 7]
[1, 6, 7, 9]
[6, 3, 2, 5]
[13, 2, 5, 6]
[10, 0, 5, 14]
[11, 0, 9, 3]
[7, 3, 6, 13]
