P1,P2,...,Pn
[1, 5, 13, 8, 2]
[4, 0, 14, 1, 5]
[5, 8, 0, 6, 9]
[10, 9, 8, 1, 0]
[8, 5, 1, 11, 6]
[12, 14, 4, 0, 2]
[12, 9, 6, 5, 0]
[8, 13, 14, 11, 4]
[13, 14, 9, 8, 5]
[7, 12, 4, 13, 10]
[5, 2, 6, 3, 11]
[9, 3, 0, 12, 7]
[8, 0, 10, 9, 1]
[9, 8, 0, 6, 12]
[11, 4, 10, 7, 1]
[7, 4, 8, 12, 13]
[0, 7, 6, 1, 9]
[2, 7, 4, 12, 6]
[1, 13, 6, 12, 5]
[10, 12, 8, 13, 14]
[9, 5, 7, 4, 6]
[10, 13, 8, 0, 2]
[1, 5, 11, 4, 14]
[6, 5, 11, 0, 12]
[8, 2, 9, 10, 14]
[2, 5, 14, 12, 11]
[4, 3, 7, 9, 10]
[12, 0, 11, 7, 13]
[6, 9, 8, 7, 0]
[4, 12, 2, 7, 10]
[5, 11, 3, 2, 8]
[3, 10, 1, 2, 11]
[9, 7, 14, 12, 8]
[8, 6, 1, 13, 14]
[6, 13, 5, 9, 1]
[4, 10, 3, 7, 12]
[0, 4, 7, 11, 14]
[5, 4, 11, 12, 1]
[4, 9, 6, 1, 13]
[13, 10, 2, 1, 9]
[2, 8, 6, 1, 14]
[10, 12, 0, 8, 5]
[3, 0, 13, 11, 12]
[14, 11, 7, 3, 4]
[0, 2, 8, 14, 3]
[10, 7, 8, 0, 2]
[13, 2, 6, 5, 10]
[13, 10, 0, 2, 4]
[12, 13, 10, 2, 11]
[12, 11, 0, 3, 7]
[8, 4, 6, 5, 10]
[3, 4, 11, 2, 7]
[5, 3, 13, 10, 14]
[6, 1, 14, 10, 3]
[0, 5, 13, 10, 8]
[9, 4, 12, 10, 8]
[1, 14, 2, 10, 11]
[13, 14, 5, 12, 11]
[11, 5, 4, 6, 0]
[2, 4, 9, 12, 14]
[10, 7, 11, 6, 1]
[9, 11, 8, 1, 7]
[7, 9, 4, 0, 10]
[3, 9, 14, 12, 10]
[6, 3, 1, 4, 14]
[13, 12, 2, 10, 9]
[4, 2, 11, 6, 10]
[2, 11, 1, 13, 5]
[5, 2, 12, 4, 11]
[5, 8, 7, 2, 1]
[7, 5, 11, 9, 1]
[13, 2, 8, 1, 5]
[1, 13, 0, 7, 12]
[10, 6, 9, 2, 4]
[12, 5, 3, 14, 9]
[14, 13, 0, 6, 4]
[14, 9, 3, 0, 11]
[3, 11, 14, 9, 13]
