P1,P2,...,Pn
[4, 7, 1, 0]
[10, 2, 6, 11]
[5, 13, 7, 1]
[10, 9, 2, 3]
[14, 10, 0, 8]
[6, 11, 2, 5]
[5, 11, 2, 3]
[11, 9, 1, 12]
[2, 8, 14, 11]
[2, 11, 14, 13]
[12, 10, 7, 13]
[4, 9, 6, 1]
[10, 3, 14, 4]
[9, 0, 10, 13]
[7, 9, 6, 11]
[3, 14, 6, 12]
[4, 1, 14, 10]
[6, 3, 11, 14]
[0, 12, 10, 1]
[14, 12, 4, 9]
[13, 2, 7, 12]
[4, 6, 13, 0]
[11, 3, 8, 7]
[4, 7, 3, 6]
[2, 10, 4, 7]
[3, 12, 14, 8]
[0, 3, 9, 5]
[10, 9, 4, 3]
[3, 0, 1, 4]
[6, 0, 14, 13]
[4, 12, 0, 10]
[7, 10, 4, 5]
[7, 8, 12, 13]
[6, 4, 2, 5]
[9, 13, 12, 5]
[13, 1, 4, 7]
[14, 10, 2, 5]
[11, 12, 9, 6]
[4, 13, 0, 2]
[7, 8, 12, 14]
[11, 9, 12, 5]
