P1,P2,...,Pn
[8, 1, 10, 7]
[14, 4, 9, 6]
[3, 2, 4, 9]
[2, 1, 3, 10]
[12, 0, 13, 7]
[13, 1, 6, 12]
[10, 7, 8, 1]
[12, 10, 1, 5]
[4, 1, 14, 2]
[8, 3, 9, 11]
[2, 14, 6, 3]
[2, 13, 8, 10]
[9, 12, 6, 10]
[8, 5, 9, 3]
[4, 11, 14, 3]
[0, 7, 9, 6]
[5, 7, 8, 3]
[1, 2, 10, 14]
[6, 0, 2, 10]
[7, 11, 9, 8]
[3, 1, 0, 8]
[11, 4, 5, 6]
[11, 14, 2, 8]
[7, 14, 13, 3]
[14, 2, 13, 8]
[9, 1, 5, 13]
[3, 1, 5, 8]
[11, 14, 6, 13]
[9, 6, 3, 14]
[9, 13, 4, 10]
[9, 3, 7, 4]
[1, 0, 14, 4]
[9, 0, 10, 11]
[9, 2, 13, 4]
[9, 6, 4, 10]
[12, 3, 5, 2]
[8, 0, 10, 13]
[9, 13, 8, 3]
[11, 0, 12, 7]
[13, 7, 3, 12]
[9, 12, 4, 1]
[9, 11, 8, 2]
[5, 2, 3, 7]
[13, 9, 3, 11]
[12, 11, 6, 10]
[14, 9, 10, 1]
[1, 3, 0, 8]
[2, 7, 0, 14]
[6, 10, 7, 11]
[13, 12, 7, 1]
[0, 4, 3, 1]
[5, 11, 6, 0]
[9, 3, 0, 14]
[5, 9, 1, 10]
[14, 2, 6, 12]
[7, 6, 12, 11]
[5, 12, 4, 8]
[5, 1, 10, 13]
[5, 10, 3, 2]
[5, 9, 4, 0]
[13, 4, 2, 5]
[2, 12, 8, 7]
[11, 5, 0, 14]
[9, 5, 2, 13]
[10, 9, 4, 12]
[9, 11, 13, 1]
[8, 1, 11, 14]
[9, 7, 6, 3]
[11, 3, 8, 2]
[7, 3, 13, 12]
[4, 2, 10, 14]
[1, 3, 9, 2]
[6, 9, 7, 10]
[1, 8, 11, 5]
[2, 6, 0, 4]
[4, 2, 8, 11]
[10, 8, 0, 13]
[8, 11, 2, 9]
[11, 6, 13, 3]
[14, 5, 7, 10]
[1, 14, 12, 0]
[11, 5, 14, 13]
[6, 5, 8, 9]
[2, 0, 4, 1]
[3, 5, 7, 6]
[10, 1, 7, 2]
[8, 10, 11, 5]
[9, 10, 12, 3]
[8, 9, 3, 10]
[9, 1, 3, 0]
[0, 10, 1, 4]
[5, 4, 13, 0]
[10, 11, 1, 12]
[3, 1, 0, 2]
[4, 2, 13, 14]
[14, 11, 9, 3]
[7, 12, 9, 3]
[3, 7, 2, 1]
[0, 4, 10, 13]
[0, 9, 5, 10]
[10, 4, 3, 9]
[2, 8, 11, 7]
[7, 4, 6, 10]
[5, 11, 13, 4]
[9, 11, 3, 7]
[7, 8, 6, 5]
[10, 3, 2, 5]
[7, 11, 12, 10]
[11, 0, 12, 2]
[3, 10, 4, 5]
[5, 13, 8, 2]
[2, 9, 4, 1]
[1, 11, 6, 7]
[12, 8, 4, 7]
[13, 5, 11, 14]
[13, 8, 11, 3]
[1, 11, 13, 12]
[3, 12, 9, 5]
[2, 8, 3, 7]
[10, 5, 7, 9]
[2, 13, 9, 8]
[1, 10, 2, 12]
[5, 11, 6, 10]
[8, 7, 11, 6]
[6, 13, 8, 12]
[11, 10, 1, 3]
[5, 7, 11, 12]
[8, 5, 2, 10]
[13, 9, 4, 0]
[0, 13, 5, 4]
[14, 10, 2, 7]
[8, 5, 1, 3]
[4, 1, 9, 8]
[1, 8, 10, 9]
[11, 13, 6, 7]
[6, 2, 3, 8]
[0, 5, 9, 12]
[3, 11, 5, 10]
[0, 14, 1, 2]
[1, 7, 6, 11]
[0, 13, 7, 3]
[6, 9, 1, 0]
[5, 13, 7, 8]
[13, 11, 14, 4]
[2, 0, 11, 1]
[5, 12, 10, 6]
[14, 8, 13, 10]
[11, 4, 6, 13]
[13, 8, 7, 11]
[3, 13, 0, 1]
[2, 8, 10, 11]
[13, 10, 5, 3]
[2, 12, 5, 4]
[0, 11, 6, 8]
[4, 8, 9, 0]
[13, 9, 11, 3]
[12, 9, 1, 5]
[5, 4, 11, 12]
[11, 14, 1, 5]
[0, 1, 7, 9]
[7, 14, 9, 2]
[10, 6, 8, 14]
[12, 4, 2, 13]
[11, 0, 14, 13]
[4, 8, 7, 10]
[12, 2, 9, 3]
[11, 2, 9, 14]
[9, 8, 12, 4]
[0, 5, 3, 9]
[12, 0, 9, 2]
[4, 12, 5, 3]
[10, 12, 11, 3]
[2, 9, 14, 3]
[14, 8, 9, 5]
[1, 13, 7, 4]
[8, 6, 14, 5]
[8, 10, 13, 11]
[10, 8, 11, 6]
[12, 0, 7, 5]
[10, 4, 0, 13]
