P1,P2,...,Pn
[11, 4, 10, 14, 2]
[14, 0, 5, 9, 7]
[1, 0, 9, 14, 2]
[6, 13, 7, 2, 5]
[14, 10, 2, 12, 7]
[9, 3, 11, 5, 14]
[10, 8, 13, 14, 5]
[8, 7, 2, 13, 6]
[14, 9, 4, 0, 11]
[0, 10, 8, 12, 11]
[13, 8, 14, 2, 11]
[9, 8, 1, 11, 10]
[7, 2, 5, 1, 10]
[14, 9, 2, 8, 12]
[0, 3, 12, 7, 14]
[13, 11, 12, 6, 4]
[1, 8, 6, 4, 11]
[6, 9, 4, 2, 11]
[11, 4, 1, 5, 3]
[8, 2, 7, 10, 9]
[7, 1, 12, 5, 14]
[10, 8, 12, 6, 9]
[12, 4, 5, 11, 7]
[7, 5, 6, 8, 4]
[3, 9, 14, 8, 11]
[3, 4, 8, 11, 2]
[1, 0, 5, 8, 4]
[4, 2, 8, 5, 13]
[3, 12, 13, 1, 6]
[12, 11, 6, 10, 9]
[2, 1, 13, 6, 4]
[5, 13, 7, 6, 3]
[0, 11, 1, 9, 12]
[3, 14, 5, 1, 12]
[11, 9, 12, 6, 13]
[7, 11, 12, 6, 9]
[8, 4, 3, 10, 12]
[10, 1, 3, 8, 7]
[1, 13, 14, 2, 10]
[14, 5, 4, 8, 7]
[5, 6, 4, 9, 8]
[1, 11, 0, 4, 6]
[2, 4, 11, 13, 0]
[11, 13, 2, 8, 3]
[4, 13, 8, 7, 3]
[13, 11, 9, 8, 7]
[3, 11, 1, 8, 5]
[12, 7, 0, 1, 6]
[13, 4, 12, 7, 9]
[3, 14, 9, 4, 12]
[10, 0, 4, 6, 3]
[0, 7, 5, 3, 12]
[11, 9, 3, 6, 4]
[3, 9, 5, 7, 2]
[12, 9, 2, 10, 11]
[13, 5, 0, 1, 3]
[2, 12, 1, 4, 8]
[3, 6, 10, 0, 7]
[10, 5, 11, 0, 8]
[4, 2, 10, 1, 0]
[9, 5, 7, 2, 8]
[11, 7, 10, 8, 5]
[4, 5, 7, 11, 13]
[14, 13, 1, 7, 8]
[12, 6, 4, 9, 10]
[6, 7, 14, 0, 12]
[8, 14, 3, 1, 11]
[8, 3, 10, 11, 7]
[14, 4, 9, 5, 11]
[12, 7, 4, 6, 10]
[2, 11, 5, 9, 8]
[13, 0, 9, 8, 10]
[11, 2, 5, 13, 12]
[8, 2, 10, 3, 0]
[8, 10, 6, 2, 14]
[6, 1, 10, 2, 0]
[3, 2, 13, 10, 5]
[13, 12, 9, 2, 10]
[1, 14, 11, 13, 8]
[14, 13, 12, 7, 3]
[14, 2, 5, 4, 12]
[8, 3, 5, 7, 4]
[9, 1, 0, 10, 11]
[0, 3, 6, 13, 2]
[13, 3, 6, 2, 10]
[14, 9, 4, 8, 12]
[11, 6, 14, 5, 10]
[12, 5, 7, 3, 0]
[3, 7, 11, 14, 8]
[0, 10, 5, 4, 3]
[9, 1, 10, 14, 5]
[8, 12, 4, 7, 13]
[5, 12, 1, 7, 9]
[8, 0, 1, 14, 7]
[5, 10, 0, 11, 1]
[4, 11, 10, 9, 3]
[9, 2, 10, 4, 5]
[12, 8, 5, 2, 11]
[11, 1, 6, 9, 14]
[3, 14, 2, 0, 11]
[11, 6, 14, 12, 9]
[13, 5, 12, 8, 9]
[10, 3, 2, 9, 14]
[5, 11, 7, 1, 13]
[0, 3, 14, 12, 8]
[9, 14, 1, 3, 12]
[1, 3, 8, 5, 11]
[2, 14, 6, 12, 8]
[11, 7, 0, 14, 9]
[4, 0, 9, 10, 11]
[4, 2, 3, 11, 7]
[11, 12, 6, 3, 7]
[9, 12, 5, 7, 1]
[11, 1, 10, 9, 12]
[8, 3, 2, 12, 1]
[11, 14, 0, 10, 2]
[4, 11, 3, 1, 6]
[1, 6, 12, 2, 9]
[1, 11, 14, 0, 12]
[8, 5, 4, 6, 1]
[13, 1, 7, 2, 10]
[9, 14, 4, 6, 10]
[3, 13, 4, 12, 10]
[3, 1, 6, 0, 12]
[4, 9, 1, 2, 0]
[0, 11, 5, 4, 8]
[2, 1, 7, 8, 6]
[10, 0, 14, 7, 5]
[9, 6, 5, 3, 13]
[13, 7, 12, 2, 6]
[4, 8, 1, 10, 0]
[10, 0, 8, 4, 2]
[6, 5, 9, 13, 2]
[11, 9, 0, 6, 14]
[9, 3, 7, 4, 1]
[7, 13, 12, 4, 3]
[4, 14, 7, 10, 9]
[13, 0, 12, 14, 7]
[8, 3, 9, 6, 14]
[12, 9, 4, 11, 3]
[8, 4, 11, 14, 0]
[5, 6, 4, 2, 13]
[7, 9, 0, 1, 11]
[6, 10, 13, 9, 12]
[4, 9, 8, 6, 1]
[9, 14, 12, 0, 4]
[12, 8, 5, 0, 9]
[8, 9, 7, 6, 10]
[14, 4, 10, 11, 5]
[8, 2, 10, 6, 4]
[8, 7, 11, 12, 5]
[6, 8, 11, 10, 13]
[8, 3, 12, 11, 9]
[10, 0, 9, 14, 11]
[4, 3, 8, 13, 14]
[7, 8, 14, 3, 5]
[2, 1, 8, 0, 12]
[12, 6, 10, 13, 3]
