P1,P2,...,Pn
[11, 5, 4, 7]
[13, 9, 2, 3]
[13, 9, 1, 6]
[6, 13, 5, 7]
[8, 11, 13, 2]
[1, 3, 13, 6]
[10, 5, 0, 8]
[0, 3, 1, 5]
[7, 12, 13, 6]
[0, 10, 4, 6]
[8, 1, 5, 4]
[11, 13, 2, 4]
[13, 9, 2, 4]
[7, 1, 5, 0]
[3, 8, 6, 12]
[5, 3, 9, 4]
[3, 11, 12, 10]
[4, 7, 5, 3]
[7, 12, 14, 5]
[4, 7, 13, 9]
[6, 5, 11, 13]
[12, 4, 11, 6]
[3, 9, 7, 0]
[1, 6, 0, 8]
[12, 14, 11, 0]
[2, 6, 13, 7]
[4, 8, 9, 10]
[2, 8, 0, 9]
[8, 1, 4, 3]
[5, 2, 7, 13]
[0, 4, 1, 5]
[5, 10, 0, 4]
[9, 13, 10, 0]
[11, 4, 9, 6]
[0, 4, 10, 1]
[5, 2, 8, 12]
[12, 9, 11, 7]
[10, 1, 3, 8]
[11, 9, 2, 0]
[14, 9, 7, 0]
[1, 4, 8, 12]
[0, 13, 5, 10]
[12, 2, 4, 13]
[10, 14, 9, 0]
[0, 12, 10, 9]
[1, 5, 7, 10]
[9, 0, 7, 8]
[4, 2, 6, 1]
[4, 10, 5, 13]
[6, 12, 7, 13]
[13, 9, 10, 12]
[0, 5, 4, 14]
[0, 7, 6, 9]
[1, 6, 14, 4]
[8, 3, 5, 4]
[7, 0, 3, 9]
[9, 10, 4, 0]
[3, 4, 7, 2]
[8, 9, 6, 4]
[6, 1, 2, 13]
[12, 7, 3, 8]
[6, 1, 4, 2]
[1, 14, 13, 2]
[4, 6, 9, 5]
[6, 2, 7, 13]
[10, 7, 9, 4]
[0, 4, 1, 10]
[9, 4, 11, 0]
[4, 7, 12, 6]
[3, 8, 4, 6]
[7, 5, 11, 8]
[2, 13, 14, 8]
[8, 6, 14, 3]
[12, 0, 13, 5]
[9, 2, 6, 12]
[11, 3, 12, 6]
[12, 2, 9, 4]
[8, 6, 1, 9]
[5, 7, 3, 6]
[14, 8, 10, 5]
[11, 5, 9, 14]
[5, 13, 11, 6]
[12, 13, 7, 9]
[6, 9, 11, 3]
[13, 0, 9, 6]
[13, 9, 14, 6]
[6, 10, 3, 8]
[1, 9, 0, 12]
[6, 3, 10, 7]
[12, 8, 7, 14]
[2, 3, 1, 11]
[4, 9, 13, 5]
[2, 11, 7, 12]
[6, 1, 3, 12]
[5, 1, 4, 6]
[11, 1, 14, 6]
[8, 12, 11, 1]
[3, 10, 13, 2]
[14, 1, 6, 12]
[0, 2, 9, 14]
[11, 6, 3, 10]
[7, 0, 1, 12]
[14, 1, 4, 6]
[7, 6, 12, 10]
[7, 2, 5, 4]
[10, 3, 12, 11]
[10, 1, 7, 13]
[13, 4, 5, 0]
[12, 11, 0, 13]
[0, 1, 4, 2]
[0, 14, 11, 6]
[5, 14, 4, 9]
[2, 12, 3, 8]
[4, 7, 14, 3]
[14, 5, 2, 13]
[10, 0, 4, 8]
[0, 8, 4, 13]
[7, 11, 0, 14]
[12, 4, 8, 3]
[13, 6, 12, 4]
[0, 8, 2, 14]
[13, 10, 0, 9]
[5, 9, 12, 0]
[9, 6, 5, 11]
[13, 11, 1, 5]
[5, 1, 12, 14]
[2, 6, 4, 10]
[12, 7, 13, 2]
[13, 12, 7, 3]
[11, 14, 12, 7]
[9, 0, 4, 13]
[8, 14, 12, 0]
[12, 13, 8, 6]
[3, 6, 7, 1]
[12, 4, 5, 13]
[4, 3, 1, 5]
[13, 7, 14, 4]
[9, 6, 10, 11]
[13, 10, 9, 7]
[1, 2, 13, 9]
[12, 14, 1, 5]
[14, 8, 0, 6]
[0, 8, 12, 5]
[12, 0, 2, 10]
[5, 3, 6, 14]
[11, 5, 8, 9]
[9, 14, 6, 13]
[0, 6, 11, 10]
[11, 5, 8, 4]
[4, 2, 8, 11]
[8, 0, 14, 6]
[9, 14, 3, 1]
[0, 9, 1, 8]
[11, 4, 1, 8]
[7, 14, 5, 8]
[9, 14, 10, 0]
[14, 6, 1, 13]
[0, 8, 14, 4]
[14, 13, 1, 3]
[3, 13, 11, 1]
[0, 7, 13, 10]
[0, 2, 4, 12]
[12, 10, 14, 8]
[6, 3, 2, 4]
[1, 3, 0, 10]
[6, 9, 12, 14]
[7, 1, 13, 6]
[14, 1, 6, 9]
[7, 3, 8, 11]
[12, 7, 6, 8]
[6, 5, 13, 3]
[3, 13, 5, 4]
[1, 5, 2, 3]
[9, 12, 0, 8]
[12, 7, 9, 11]
[0, 9, 7, 6]
[5, 14, 9, 11]
[5, 14, 10, 2]
[7, 12, 14, 9]
[7, 8, 12, 10]
[0, 7, 12, 5]
[4, 0, 10, 14]
[10, 2, 9, 11]
[1, 12, 11, 14]
[9, 10, 3, 12]
[0, 9, 5, 2]
[0, 11, 1, 13]
[3, 1, 4, 5]
[6, 8, 1, 2]
[3, 13, 0, 9]
[9, 4, 5, 8]
[12, 6, 11, 0]
[5, 8, 11, 12]
[4, 0, 8, 14]
[6, 11, 5, 9]
[0, 13, 5, 3]
[14, 2, 3, 10]
[7, 1, 6, 12]
[12, 10, 0, 2]
[5, 2, 3, 9]
[13, 9, 1, 8]
[8, 2, 5, 10]
[11, 5, 1, 10]
[9, 7, 10, 13]
[3, 7, 5, 8]
[10, 14, 5, 8]
