P1,P2,...,Pn
[0, 5, 13, 3, 10]
[2, 8, 12, 7, 6]
[6, 11, 7, 5, 13]
[6, 13, 0, 9, 1]
[6, 13, 7, 11, 2]
[13, 12, 11, 4, 7]
[8, 12, 5, 10, 4]
[4, 2, 5, 10, 12]
[12, 1, 11, 10, 7]
[12, 5, 0, 1, 7]
[0, 4, 3, 2, 10]
[2, 6, 10, 3, 7]
[6, 14, 7, 11, 10]
[2, 3, 9, 13, 11]
[10, 3, 0, 1, 9]
[10, 13, 4, 12, 6]
[5, 6, 8, 13, 1]
[14, 0, 10, 6, 8]
[7, 9, 12, 11, 0]
[6, 14, 11, 8, 2]
[6, 2, 11, 5, 1]
[5, 2, 1, 6, 8]
[5, 0, 6, 7, 11]
[7, 10, 1, 11, 12]
[14, 3, 5, 7, 8]
[10, 13, 1, 2, 3]
[4, 9, 1, 5, 11]
[4, 3, 8, 6, 5]
[1, 9, 14, 5, 11]
[7, 13, 10, 1, 0]
[5, 9, 10, 3, 6]
[1, 6, 0, 5, 9]
[12, 4, 14, 10, 13]
[5, 12, 14, 6, 11]
[3, 11, 6, 2, 1]
[6, 12, 4, 7, 8]
[7, 2, 10, 12, 0]
[9, 13, 1, 8, 7]
[3, 6, 4, 0, 11]
[0, 9, 8, 10, 1]
[5, 0, 13, 14, 9]
[11, 9, 14, 1, 10]
[12, 10, 8, 14, 0]
[4, 6, 10, 14, 12]
[1, 12, 6, 4, 14]
[8, 9, 5, 0, 6]
[7, 2, 10, 0, 9]
[10, 5, 3, 12, 6]
[14, 1, 9, 2, 12]
[6, 0, 1, 9, 2]
[0, 14, 7, 11, 1]
[11, 14, 5, 6, 13]
[12, 5, 8, 13, 2]
[6, 14, 9, 5, 7]
[4, 9, 14, 10, 11]
[2, 12, 5, 0, 14]
[1, 13, 2, 10, 5]
[9, 13, 14, 1, 5]
[4, 14, 8, 5, 12]
[13, 11, 5, 7, 12]
[9, 3, 12, 14, 8]
[11, 4, 0, 1, 10]
[5, 3, 11, 6, 12]
