P1,P2,...,Pn
[0, 1, 3, 6, 2]
[13, 10, 9, 4, 5]
[1, 8, 13, 5, 3]
[13, 4, 2, 7, 10]
[2, 10, 9, 4, 13]
[3, 0, 13, 12, 5]
[5, 11, 3, 6, 4]
[13, 12, 9, 4, 2]
[0, 11, 3, 1, 2]
[2, 6, 7, 12, 14]
[8, 13, 5, 12, 10]
[14, 4, 0, 2, 12]
[13, 0, 9, 6, 14]
[5, 11, 10, 8, 14]
[8, 14, 10, 3, 13]
[1, 12, 14, 10, 9]
[3, 1, 13, 6, 10]
[10, 11, 1, 8, 12]
[12, 0, 13, 3, 7]
[5, 7, 9, 6, 8]
[10, 0, 13, 5, 1]
[5, 8, 14, 7, 4]
[4, 9, 0, 5, 14]
[1, 9, 3, 7, 8]
[9, 2, 14, 0, 12]
[7, 12, 0, 14, 6]
[4, 3, 8, 2, 6]
[9, 13, 0, 11, 6]
[13, 3, 7, 6, 4]
[8, 13, 6, 12, 10]
[8, 5, 0, 14, 13]
[2, 12, 0, 8, 4]
[13, 10, 0, 6, 4]
[11, 5, 9, 13, 14]
[10, 0, 1, 9, 2]
[7, 14, 11, 0, 4]
[3, 6, 14, 2, 9]
[12, 13, 0, 3, 11]
[1, 12, 4, 13, 11]
[9, 14, 3, 11, 13]
[13, 12, 4, 2, 3]
[8, 0, 13, 6, 4]
[9, 10, 4, 7, 13]
[3, 2, 12, 13, 11]
[12, 7, 13, 1, 4]
[0, 14, 12, 6, 8]
[10, 12, 14, 1, 13]
[11, 8, 2, 10, 1]
[12, 9, 5, 3, 11]
[14, 5, 2, 8, 3]
[4, 2, 12, 8, 5]
[0, 2, 12, 4, 11]
[12, 0, 14, 5, 13]
[11, 2, 5, 12, 8]
[3, 6, 5, 7, 9]
[8, 7, 3, 11, 13]
[13, 6, 10, 4, 11]
[7, 1, 2, 0, 3]
[14, 2, 5, 12, 6]
