P1,P2,...,Pn
[6, 3, 2, 7]
[6, 10, 2, 1]
[5, 3, 6, 10]
[0, 12, 8, 2]
[6, 5, 1, 13]
[12, 11, 4, 6]
[5, 6, 14, 9]
[10, 7, 0, 9]
[10, 11, 2, 9]
[9, 11, 2, 13]
[13, 0, 6, 5]
[8, 13, 5, 6]
[9, 3, 7, 12]
[12, 13, 2, 10]
[3, 9, 6, 2]
[10, 12, 13, 0]
[1, 4, 14, 8]
[7, 5, 9, 1]
[6, 9, 11, 8]
[10, 14, 5, 3]
[3, 1, 14, 5]
[3, 1, 9, 11]
[9, 8, 7, 14]
[13, 3, 10, 0]
[5, 4, 7, 1]
[11, 2, 7, 5]
[12, 9, 1, 6]
[9, 11, 5, 8]
[14, 11, 0, 9]
[3, 11, 0, 13]
[12, 14, 9, 2]
[5, 8, 13, 1]
[7, 14, 3, 8]
[9, 14, 12, 10]
[8, 5, 14, 0]
[12, 4, 7, 8]
[10, 8, 4, 5]
[2, 0, 12, 8]
[2, 9, 5, 3]
[6, 2, 8, 10]
[5, 0, 9, 12]
[1, 14, 10, 3]
[13, 14, 3, 9]
[5, 8, 7, 1]
[3, 1, 11, 7]
[4, 11, 14, 0]
[14, 3, 10, 8]
[2, 4, 11, 7]
[0, 2, 4, 11]
[7, 14, 8, 9]
[11, 3, 4, 0]
[12, 14, 9, 8]
[5, 8, 7, 3]
[4, 1, 13, 6]
[7, 10, 8, 6]
[1, 5, 4, 7]
[0, 8, 10, 12]
[11, 9, 2, 7]
[12, 13, 11, 6]
[0, 12, 5, 4]
[1, 6, 9, 2]
[0, 6, 3, 10]
[1, 3, 13, 7]
[10, 5, 13, 7]
[10, 4, 5, 6]
[9, 11, 6, 0]
[14, 9, 5, 11]
[5, 14, 10, 1]
[4, 10, 9, 6]
[8, 11, 13, 10]
[9, 1, 3, 8]
[7, 2, 8, 6]
[9, 1, 12, 10]
[10, 3, 11, 9]
[9, 6, 13, 4]
[7, 11, 12, 14]
[10, 13, 4, 6]
[7, 2, 10, 13]
[13, 6, 2, 1]
[8, 13, 9, 5]
[0, 9, 5, 2]
[1, 13, 10, 3]
[7, 11, 2, 1]
[10, 14, 13, 5]
[3, 1, 10, 0]
[5, 13, 11, 0]
[10, 0, 4, 6]
[8, 13, 1, 6]
[3, 1, 13, 0]
[6, 0, 4, 1]
[11, 10, 1, 13]
[1, 0, 9, 7]
[7, 5, 13, 2]
[8, 2, 0, 13]
[1, 6, 2, 3]
[5, 13, 12, 14]
[4, 5, 0, 1]
[14, 1, 3, 13]
[1, 6, 13, 9]
[5, 2, 1, 4]
[9, 0, 14, 8]
[1, 7, 6, 11]
[0, 5, 12, 11]
[7, 11, 6, 5]
[1, 12, 3, 4]
[8, 3, 14, 7]
[3, 1, 2, 9]
[11, 2, 13, 0]
[11, 9, 2, 8]
[5, 10, 4, 7]
[9, 14, 1, 13]
[11, 9, 10, 14]
[4, 12, 2, 13]
[5, 6, 7, 2]
[5, 7, 9, 0]
[7, 10, 2, 5]
[10, 1, 14, 12]
[11, 4, 14, 2]
[12, 11, 4, 1]
[5, 8, 11, 13]
[6, 0, 4, 9]
[2, 9, 5, 7]
[9, 3, 12, 5]
[12, 10, 2, 1]
[2, 11, 8, 0]
[3, 0, 8, 10]
[4, 7, 11, 10]
[12, 8, 14, 11]
[12, 3, 14, 4]
[2, 5, 12, 9]
[11, 8, 4, 1]
[5, 7, 3, 0]
[3, 12, 7, 1]
[14, 7, 2, 8]
[9, 7, 11, 4]
[12, 1, 13, 4]
[11, 5, 13, 2]
[14, 9, 0, 4]
[7, 3, 9, 1]
[5, 4, 0, 2]
[6, 12, 10, 13]
[13, 9, 0, 1]
[13, 5, 14, 9]
[10, 12, 7, 11]
[7, 8, 0, 13]
[6, 5, 12, 14]
[11, 12, 13, 2]
[8, 2, 4, 0]
[12, 5, 1, 6]
[0, 6, 10, 7]
[12, 0, 1, 4]
[0, 11, 9, 8]
[2, 10, 13, 7]
[8, 12, 9, 14]
[12, 10, 3, 0]
[6, 10, 8, 11]
[11, 9, 8, 14]
[5, 1, 10, 12]
[9, 5, 12, 0]
[10, 13, 4, 6]
[10, 7, 11, 9]
[9, 13, 2, 3]
