P1,P2,...,Pn
[13, 12, 14, 6]
[13, 7, 0, 6]
[3, 2, 14, 12]
[8, 13, 2, 5]
[1, 3, 12, 9]
[3, 8, 2, 10]
[11, 12, 13, 3]
[10, 5, 6, 11]
[0, 9, 4, 1]
[9, 13, 6, 14]
[8, 2, 10, 13]
[3, 1, 10, 11]
[5, 11, 13, 10]
[7, 9, 2, 4]
[12, 6, 8, 3]
[1, 6, 13, 5]
[11, 2, 6, 7]
[8, 13, 2, 7]
[13, 3, 7, 11]
[7, 9, 1, 12]
[10, 5, 0, 8]
[4, 11, 3, 7]
[14, 6, 0, 5]
[0, 11, 6, 3]
[12, 7, 5, 4]
[9, 2, 12, 10]
[2, 4, 12, 6]
[2, 11, 8, 7]
[12, 6, 9, 14]
[11, 12, 4, 14]
[0, 9, 5, 4]
[8, 2, 11, 3]
[9, 8, 6, 14]
[0, 6, 3, 4]
[8, 4, 5, 1]
[3, 6, 5, 2]
[4, 0, 8, 10]
[9, 11, 2, 0]
[8, 11, 2, 14]
[8, 5, 7, 13]
[2, 8, 7, 0]
[5, 4, 0, 11]
[12, 10, 14, 1]
[1, 9, 5, 11]
[8, 5, 13, 2]
[4, 2, 11, 6]
[12, 0, 4, 9]
[7, 6, 1, 14]
[4, 14, 10, 8]
[7, 4, 0, 11]
[13, 11, 6, 8]
[10, 7, 4, 8]
[4, 10, 11, 5]
[11, 6, 1, 8]
[13, 6, 14, 10]
[14, 4, 6, 12]
[7, 4, 11, 2]
[10, 2, 1, 8]
[10, 4, 12, 11]
[6, 4, 8, 9]
[8, 11, 3, 9]
[3, 10, 6, 12]
[6, 1, 4, 14]
[8, 13, 2, 14]
[6, 4, 5, 8]
[10, 6, 9, 7]
[0, 4, 12, 2]
[12, 7, 1, 3]
[8, 6, 4, 9]
[5, 3, 13, 8]
[1, 4, 7, 11]
[11, 6, 1, 13]
[12, 0, 11, 14]
[10, 0, 4, 12]
[6, 14, 0, 13]
[12, 6, 0, 13]
[6, 10, 13, 1]
[7, 12, 11, 8]
[0, 12, 6, 10]
[11, 5, 1, 14]
[3, 10, 0, 2]
[9, 4, 0, 12]
[5, 10, 12, 0]
[10, 7, 11, 14]
[5, 3, 12, 7]
[12, 2, 0, 8]
[3, 11, 6, 0]
[5, 3, 12, 11]
[9, 3, 1, 4]
[8, 5, 13, 3]
[1, 10, 13, 5]
[14, 6, 9, 1]
[13, 3, 0, 11]
[6, 3, 11, 5]
[14, 8, 1, 3]
[4, 0, 11, 13]
[8, 2, 7, 13]
[3, 5, 9, 10]
[1, 9, 2, 14]
[8, 2, 13, 1]
[4, 2, 5, 8]
[6, 5, 11, 2]
[2, 0, 10, 13]
[1, 9, 5, 10]
[0, 9, 2, 1]
[0, 1, 14, 2]
[6, 7, 5, 13]
[1, 10, 12, 13]
[12, 4, 14, 9]
[0, 13, 1, 12]
[4, 10, 8, 7]
[3, 8, 12, 11]
[8, 10, 4, 12]
[6, 10, 0, 14]
[3, 11, 12, 7]
[12, 3, 13, 0]
[3, 9, 6, 0]
[1, 0, 10, 6]
[9, 14, 12, 3]
[8, 3, 2, 12]
[2, 13, 12, 0]
[8, 9, 7, 6]
[8, 1, 3, 9]
[10, 6, 14, 7]
[2, 3, 9, 6]
[4, 11, 3, 6]
[8, 11, 9, 1]
[11, 3, 0, 12]
[6, 4, 5, 8]
[8, 1, 4, 12]
[6, 11, 5, 2]
[12, 7, 14, 1]
[11, 7, 5, 3]
[8, 6, 13, 9]
[14, 13, 0, 7]
[5, 1, 11, 0]
[9, 0, 6, 4]
[9, 5, 0, 4]
[9, 10, 7, 3]
[0, 13, 7, 9]
[2, 13, 0, 9]
[3, 9, 4, 0]
[3, 6, 12, 13]
[1, 6, 9, 13]
[11, 8, 14, 6]
[6, 10, 5, 2]
[0, 13, 9, 8]
[4, 3, 10, 1]
[10, 3, 11, 5]
[2, 9, 7, 13]
[3, 11, 4, 13]
[1, 10, 11, 2]
[0, 3, 1, 8]
[12, 8, 4, 0]
[6, 3, 5, 4]
[0, 2, 10, 8]
[3, 11, 14, 1]
[13, 11, 9, 12]
[13, 9, 3, 5]
[11, 4, 12, 9]
[11, 3, 5, 9]
[10, 1, 14, 7]
[11, 14, 5, 3]
[2, 11, 14, 12]
[11, 3, 0, 13]
[10, 9, 13, 7]
[2, 6, 12, 7]
[12, 3, 10, 11]
[5, 1, 11, 8]
[8, 12, 6, 9]
[13, 6, 10, 8]
[8, 4, 7, 12]
[0, 13, 8, 3]
[1, 11, 3, 9]
[9, 10, 6, 8]
[13, 12, 0, 8]
[7, 5, 4, 9]
[12, 1, 3, 13]
[6, 8, 7, 9]
[9, 5, 6, 14]
[10, 9, 8, 12]
[4, 7, 8, 6]
[10, 13, 7, 9]
[6, 11, 12, 14]
[0, 4, 11, 5]
[5, 14, 4, 8]
[6, 9, 11, 12]
[0, 8, 1, 4]
[3, 4, 1, 6]
[14, 9, 12, 3]
[7, 9, 2, 0]
[12, 8, 7, 6]
[4, 8, 14, 7]
[13, 9, 2, 0]
[1, 12, 14, 2]
[14, 8, 5, 12]
[5, 7, 3, 13]
[10, 1, 3, 13]
[8, 3, 7, 14]
[2, 13, 11, 10]
[12, 4, 2, 9]
[11, 14, 5, 12]
[2, 10, 3, 7]
[4, 6, 10, 9]
[1, 14, 5, 9]
[14, 10, 9, 4]
[5, 0, 7, 13]
[13, 7, 9, 8]
[8, 1, 6, 9]
[12, 5, 6, 1]
[13, 10, 6, 11]
[0, 3, 12, 13]
[14, 2, 4, 0]
[0, 9, 2, 1]
[13, 11, 14, 1]
[9, 0, 2, 14]
[6, 12, 8, 4]
[12, 2, 8, 3]
[8, 12, 14, 9]
[14, 9, 1, 13]
[11, 4, 8, 6]
[14, 0, 8, 13]
[1, 0, 6, 14]
[14, 13, 3, 8]
[0, 11, 2, 10]
[7, 1, 4, 5]
[6, 9, 12, 14]
[10, 3, 13, 7]
[14, 6, 4, 5]
[0, 8, 10, 9]
[11, 0, 12, 5]
[5, 12, 0, 2]
[11, 13, 3, 2]
[10, 9, 14, 4]
[3, 11, 5, 8]
[8, 9, 6, 3]
[10, 13, 7, 11]
[10, 3, 11, 5]
[5, 13, 6, 12]
[4, 13, 5, 3]
[5, 2, 8, 14]
[14, 13, 6, 8]
[5, 0, 7, 9]
[11, 0, 5, 8]
[6, 13, 14, 10]
[5, 8, 2, 14]
[11, 2, 5, 6]
[14, 12, 1, 9]
[0, 9, 11, 6]
[9, 13, 10, 2]
[8, 13, 5, 0]
[0, 7, 4, 6]
[13, 6, 10, 0]
[2, 8, 0, 4]
[9, 5, 10, 12]
[14, 2, 6, 5]
[0, 1, 2, 14]
[14, 9, 7, 2]
[7, 0, 1, 4]
[13, 10, 7, 9]
[3, 2, 5, 11]
[14, 4, 6, 10]
[9, 10, 8, 12]
[14, 1, 13, 3]
[11, 8, 0, 6]
[1, 2, 6, 3]
[2, 0, 6, 3]
[11, 7, 14, 3]
[12, 13, 4, 8]
[1, 6, 3, 11]
[14, 7, 8, 6]
[6, 1, 14, 7]
[8, 4, 11, 12]
[7, 6, 9, 1]
[8, 6, 5, 7]
[2, 8, 14, 6]
[2, 11, 3, 12]
[6, 11, 5, 2]
[4, 9, 6, 10]
[2, 4, 12, 6]
[5, 9, 4, 1]
[9, 5, 13, 0]
[13, 10, 14, 8]
[8, 1, 13, 4]
[6, 5, 0, 13]
[4, 3, 1, 2]
[3, 10, 14, 6]
[7, 10, 0, 9]
[3, 2, 14, 8]
[2, 0, 4, 7]
[4, 10, 14, 1]
[0, 14, 3, 5]
[13, 0, 12, 3]
[6, 2, 12, 11]
[12, 4, 9, 7]
[12, 2, 3, 14]
[13, 6, 7, 14]
[11, 12, 2, 13]
[5, 0, 12, 6]
[14, 9, 4, 5]
[2, 6, 3, 7]
[11, 10, 8, 2]
[4, 2, 11, 1]
