P1,P2,...,Pn
[3, 7, 5, 1]
[11, 2, 13, 12]
[12, 9, 10, 4]
[8, 4, 7, 14]
[10, 7, 9, 8]
[3, 14, 0, 6]
[9, 12, 7, 14]
[1, 3, 0, 4]
[7, 0, 14, 10]
[9, 1, 4, 3]
[1, 13, 3, 2]
[1, 5, 0, 11]
[13, 2, 10, 12]
[2, 7, 10, 4]
[9, 3, 13, 10]
[9, 3, 7, 1]
[10, 12, 4, 0]
[14, 0, 12, 8]
[6, 3, 4, 11]
[11, 2, 4, 9]
[9, 7, 13, 6]
[7, 14, 12, 1]
[0, 3, 5, 10]
[12, 10, 9, 1]
[3, 10, 9, 8]
[8, 7, 10, 0]
[1, 2, 12, 8]
[8, 9, 14, 5]
[7, 4, 13, 14]
[8, 6, 10, 5]
[12, 4, 5, 8]
[10, 0, 11, 7]
[6, 10, 3, 1]
[1, 9, 6, 3]
[5, 1, 4, 13]
[11, 6, 4, 2]
[12, 13, 11, 9]
[3, 8, 1, 2]
[9, 3, 8, 5]
[2, 8, 5, 12]
[14, 9, 7, 13]
[12, 3, 13, 9]
[7, 0, 11, 6]
[6, 3, 5, 9]
[6, 4, 10, 8]
[14, 0, 5, 8]
[14, 8, 12, 2]
[10, 13, 9, 3]
[11, 12, 4, 13]
[11, 10, 12, 4]
[12, 6, 8, 14]
[3, 2, 12, 8]
[8, 11, 13, 2]
[2, 1, 6, 13]
[8, 12, 10, 0]
[7, 9, 4, 0]
[12, 13, 14, 11]
[2, 12, 11, 14]
[2, 5, 10, 12]
[3, 13, 7, 8]
[0, 2, 1, 12]
[1, 4, 12, 2]
[3, 4, 10, 11]
[0, 10, 8, 9]
[9, 1, 10, 6]
[10, 0, 2, 3]
[12, 5, 8, 7]
[1, 9, 2, 11]
[11, 3, 9, 1]
[6, 7, 4, 12]
[9, 2, 14, 10]
[2, 13, 12, 6]
[6, 3, 11, 4]
[12, 0, 7, 11]
[2, 12, 11, 9]
[9, 11, 10, 4]
[14, 5, 0, 11]
[13, 4, 0, 3]
[3, 12, 14, 11]
[2, 0, 4, 1]
[6, 10, 1, 13]
[13, 6, 14, 10]
[5, 0, 13, 3]
[8, 12, 9, 10]
[7, 11, 9, 3]
[4, 8, 13, 14]
[1, 12, 13, 9]
[7, 0, 6, 1]
[8, 10, 13, 14]
[11, 2, 14, 8]
[3, 14, 12, 2]
[6, 3, 5, 12]
[8, 9, 2, 13]
[14, 12, 0, 13]
[11, 7, 0, 6]
[11, 14, 10, 13]
[11, 9, 3, 4]
[12, 5, 9, 7]
[6, 11, 14, 7]
[14, 4, 6, 12]
[3, 2, 0, 12]
[12, 13, 5, 9]
[7, 5, 3, 1]
[2, 1, 10, 5]
[12, 4, 9, 5]
[13, 2, 1, 0]
[12, 5, 11, 4]
[11, 5, 10, 12]
[7, 12, 10, 11]
[0, 12, 10, 4]
[9, 3, 10, 12]
[1, 3, 4, 9]
[0, 4, 5, 2]
[7, 12, 4, 5]
[14, 6, 2, 5]
[5, 9, 6, 1]
[11, 3, 4, 5]
[6, 11, 0, 9]
[10, 6, 4, 11]
[5, 6, 14, 13]
[2, 4, 8, 12]
[11, 7, 3, 4]
[7, 0, 11, 3]
[11, 10, 2, 14]
[9, 14, 0, 2]
[1, 6, 8, 11]
[6, 12, 7, 5]
[12, 4, 14, 6]
[11, 1, 8, 12]
[5, 4, 11, 3]
[12, 5, 3, 11]
[11, 8, 7, 5]
[3, 10, 7, 8]
[6, 0, 1, 12]
[8, 9, 7, 1]
[7, 1, 0, 8]
[9, 5, 8, 13]
[1, 6, 9, 5]
[6, 7, 5, 14]
[12, 13, 14, 8]
[7, 3, 6, 4]
[12, 3, 2, 8]
[7, 4, 8, 12]
[13, 10, 0, 7]
[2, 6, 5, 1]
[13, 2, 14, 0]
[4, 10, 12, 7]
[9, 8, 1, 13]
[14, 4, 9, 8]
[11, 8, 0, 3]
[10, 9, 6, 3]
[4, 9, 1, 3]
[10, 6, 0, 8]
[4, 12, 2, 13]
[10, 0, 4, 8]
[1, 7, 10, 6]
[8, 1, 13, 3]
[5, 8, 14, 6]
[1, 3, 7, 13]
[1, 14, 3, 2]
[11, 13, 0, 3]
[5, 7, 2, 12]
[5, 1, 14, 2]
[7, 3, 12, 10]
[14, 11, 6, 1]
[6, 5, 7, 10]
[6, 2, 14, 10]
[1, 6, 11, 9]
[0, 8, 4, 12]
[4, 7, 14, 11]
[14, 1, 6, 0]
[3, 12, 7, 10]
[7, 4, 12, 3]
[7, 3, 4, 13]
[4, 3, 8, 11]
[7, 4, 14, 12]
[2, 9, 5, 7]
[1, 7, 9, 5]
[9, 7, 14, 6]
[5, 9, 8, 10]
[14, 1, 5, 8]
[13, 10, 6, 12]
[5, 4, 0, 2]
[13, 9, 11, 4]
[9, 8, 7, 1]
[1, 5, 11, 0]
[1, 8, 7, 10]
[7, 11, 4, 14]
[10, 5, 1, 12]
[5, 13, 2, 1]
[7, 3, 6, 5]
[12, 6, 13, 5]
