P1,P2,...,Pn
[13, 2, 0, 12, 8]
[5, 9, 8, 13, 3]
[5, 2, 3, 6, 14]
[0, 11, 8, 6, 2]
[3, 12, 13, 11, 14]
[14, 3, 9, 0, 11]
[6, 12, 13, 7, 14]
[4, 5, 3, 13, 1]
[14, 1, 6, 0, 2]
[4, 9, 5, 8, 11]
[12, 13, 9, 3, 7]
[4, 3, 8, 9, 10]
[4, 10, 2, 0, 12]
[14, 5, 7, 0, 3]
[5, 14, 0, 6, 9]
[1, 9, 8, 13, 10]
[2, 6, 7, 5, 4]
[2, 10, 1, 5, 4]
[11, 6, 9, 14, 2]
[11, 6, 13, 4, 5]
[10, 9, 4, 14, 8]
[7, 4, 1, 8, 3]
[13, 5, 12, 6, 2]
[10, 7, 5, 14, 11]
[0, 3, 6, 13, 4]
[6, 12, 4, 14, 2]
[8, 1, 4, 9, 7]
[8, 0, 12, 9, 1]
[2, 7, 5, 0, 1]
[10, 13, 5, 6, 8]
[2, 9, 1, 10, 0]
[11, 8, 7, 14, 13]
[9, 2, 5, 3, 6]
[13, 4, 7, 0, 12]
[5, 1, 11, 6, 13]
[6, 2, 3, 12, 10]
[8, 4, 7, 12, 10]
[12, 0, 7, 10, 4]
[11, 14, 7, 10, 4]
[12, 2, 4, 6, 11]
[5, 14, 10, 9, 1]
[12, 0, 10, 2, 9]
[2, 10, 5, 14, 4]
[9, 1, 7, 3, 12]
[13, 3, 7, 11, 4]
[14, 10, 7, 1, 8]
[6, 11, 9, 13, 3]
[6, 11, 0, 13, 10]
[2, 8, 1, 3, 0]
[0, 3, 13, 9, 8]
[14, 6, 12, 8, 3]
[0, 11, 9, 7, 1]
[3, 4, 0, 11, 8]
[12, 4, 3, 6, 2]
[13, 5, 0, 7, 8]
[1, 7, 10, 13, 4]
[6, 14, 0, 8, 11]
[1, 13, 2, 10, 11]
[7, 11, 10, 1, 0]
[4, 3, 5, 6, 8]
[6, 13, 3, 7, 9]
[10, 2, 0, 5, 1]
[14, 12, 6, 3, 7]
[13, 3, 9, 14, 5]
[4, 8, 1, 3, 7]
[1, 6, 7, 8, 0]
[11, 9, 8, 1, 0]
[8, 13, 1, 7, 0]
[10, 12, 7, 14, 1]
[1, 11, 5, 4, 14]
[6, 11, 9, 4, 7]
[3, 12, 9, 1, 10]
[10, 9, 8, 4, 7]
[11, 10, 9, 6, 0]
[2, 11, 3, 8, 0]
[7, 14, 0, 6, 12]
[8, 14, 0, 13, 2]
[10, 9, 3, 5, 8]
[13, 14, 11, 12, 4]
[11, 0, 1, 6, 5]
[11, 10, 8, 4, 14]
[3, 4, 14, 5, 6]
[5, 4, 9, 14, 3]
[4, 6, 1, 5, 12]
[9, 14, 5, 6, 3]
[9, 3, 7, 13, 8]
[2, 12, 0, 14, 11]
[8, 4, 0, 9, 2]
[14, 6, 12, 13, 11]
[0, 11, 1, 6, 9]
[12, 10, 2, 1, 4]
[14, 12, 3, 0, 6]
[10, 6, 14, 11, 0]
[7, 5, 11, 1, 14]
[11, 0, 2, 10, 8]
[8, 7, 2, 1, 4]
[2, 9, 14, 3, 5]
[13, 10, 12, 0, 2]
[9, 6, 14, 4, 10]
[0, 10, 9, 6, 3]
[12, 10, 0, 1, 6]
[2, 5, 9, 3, 0]
[5, 14, 9, 8, 7]
[0, 3, 12, 10, 2]
[2, 5, 12, 4, 3]
[2, 6, 10, 1, 4]
[2, 0, 5, 14, 9]
[14, 5, 3, 10, 12]
[5, 12, 3, 11, 14]
[9, 3, 1, 7, 12]
[8, 2, 11, 3, 5]
[6, 8, 5, 9, 1]
[11, 9, 3, 0, 13]
[6, 3, 12, 7, 9]
[12, 11, 6, 9, 7]
[1, 3, 7, 5, 14]
[8, 3, 7, 10, 4]
[5, 2, 11, 9, 7]
[1, 3, 9, 5, 13]
[6, 12, 4, 1, 5]
[3, 7, 13, 12, 11]
[13, 10, 9, 12, 11]
[14, 2, 6, 7, 4]
[13, 1, 2, 3, 6]
[8, 5, 14, 11, 3]
[9, 0, 7, 10, 8]
[4, 13, 1, 11, 14]
[14, 6, 11, 10, 7]
[0, 1, 7, 12, 11]
[2, 4, 1, 14, 3]
[10, 0, 1, 3, 9]
[14, 5, 8, 3, 12]
[10, 9, 5, 6, 13]
[13, 3, 10, 1, 6]
[11, 3, 10, 7, 2]
[8, 3, 5, 9, 0]
[0, 6, 10, 11, 3]
[10, 3, 0, 1, 8]
[8, 11, 0, 7, 5]
[10, 9, 4, 6, 13]
[10, 7, 14, 8, 9]
[4, 13, 7, 10, 0]
[7, 12, 1, 0, 5]
[3, 8, 10, 9, 7]
[7, 4, 6, 2, 5]
[13, 6, 12, 2, 3]
[0, 5, 14, 4, 8]
[9, 10, 0, 13, 1]
[1, 7, 13, 0, 2]
[2, 8, 10, 11, 4]
[7, 8, 12, 9, 3]
[2, 13, 7, 12, 4]
[7, 14, 12, 9, 5]
[12, 8, 9, 14, 7]
[14, 5, 12, 6, 0]
[11, 10, 14, 1, 5]
[7, 14, 3, 0, 12]
[10, 13, 12, 5, 3]
[0, 3, 2, 6, 8]
[3, 14, 6, 11, 8]
[4, 7, 6, 14, 3]
[4, 14, 10, 7, 3]
[7, 2, 0, 9, 3]
[1, 5, 2, 11, 12]
[10, 2, 13, 4, 9]
[10, 0, 9, 2, 7]
[5, 7, 14, 12, 4]
[9, 8, 0, 2, 1]
[6, 0, 11, 1, 3]
[12, 7, 9, 6, 4]
[1, 12, 5, 10, 8]
[4, 9, 11, 14, 8]
[8, 12, 2, 0, 14]
[7, 6, 2, 8, 1]
[10, 1, 9, 4, 14]
[12, 9, 5, 6, 3]
[6, 10, 13, 8, 1]
