P1,P2,...,Pn
[13, 14, 0, 4]
[5, 14, 9, 1]
[7, 14, 2, 1]
[9, 7, 5, 11]
[9, 6, 0, 1]
[3, 1, 5, 10]
[2, 12, 13, 10]
[14, 10, 6, 9]
[2, 1, 0, 3]
[13, 10, 7, 11]
[5, 14, 6, 4]
[10, 12, 1, 9]
[5, 2, 13, 9]
[5, 2, 9, 12]
[2, 4, 10, 14]
[14, 5, 0, 10]
[9, 3, 8, 2]
[0, 6, 9, 1]
[5, 2, 6, 4]
[7, 13, 2, 8]
[3, 12, 5, 9]
[9, 0, 13, 11]
[1, 14, 4, 11]
[10, 14, 2, 13]
[1, 3, 9, 4]
[11, 3, 12, 10]
[11, 12, 3, 13]
[3, 6, 7, 5]
[12, 3, 1, 4]
[10, 4, 8, 6]
[1, 11, 8, 12]
[10, 6, 5, 9]
[0, 7, 4, 3]
[13, 12, 4, 1]
[14, 13, 6, 12]
[8, 9, 6, 13]
[3, 0, 6, 9]
[3, 13, 8, 4]
[4, 1, 5, 12]
[6, 12, 11, 3]
[11, 1, 5, 12]
[4, 10, 7, 1]
[9, 8, 6, 2]
[2, 4, 7, 3]
[9, 8, 5, 6]
[12, 7, 10, 2]
[5, 1, 8, 12]
[8, 14, 4, 5]
[12, 5, 10, 6]
[3, 8, 7, 1]
[6, 14, 0, 1]
[6, 5, 12, 10]
[1, 0, 12, 3]
[6, 4, 3, 7]
[8, 9, 11, 3]
[8, 11, 12, 3]
[4, 12, 14, 2]
[2, 0, 5, 1]
[4, 7, 11, 14]
[3, 9, 2, 1]
[9, 11, 5, 0]
[8, 14, 11, 0]
[6, 14, 9, 4]
[0, 11, 3, 7]
[5, 8, 4, 1]
[9, 12, 0, 11]
[6, 0, 7, 5]
[3, 0, 5, 9]
[6, 1, 11, 13]
[6, 8, 7, 14]
[8, 4, 1, 0]
[8, 1, 12, 10]
