P1,P2,...,Pn
[2, 14, 12, 9]
[2, 3, 13, 12]
[3, 1, 2, 5]
[1, 14, 12, 8]
[8, 14, 12, 11]
[1, 6, 14, 2]
[2, 4, 0, 13]
[14, 12, 0, 13]
[12, 0, 1, 3]
[5, 0, 12, 6]
[11, 14, 12, 3]
[1, 11, 12, 6]
[0, 7, 3, 11]
[5, 14, 10, 3]
[4, 7, 1, 11]
[9, 2, 10, 5]
[10, 13, 3, 9]
[7, 0, 11, 9]
[10, 11, 1, 6]
[9, 12, 2, 1]
[7, 0, 4, 6]
[9, 7, 6, 13]
[7, 9, 12, 10]
[0, 5, 12, 1]
[7, 13, 1, 10]
[11, 8, 10, 2]
[5, 6, 8, 3]
[7, 6, 1, 10]
[3, 2, 9, 12]
[7, 3, 2, 13]
[13, 11, 6, 4]
[5, 6, 0, 7]
[11, 6, 8, 7]
[5, 8, 14, 7]
[12, 13, 8, 6]
[7, 13, 2, 10]
[1, 4, 7, 11]
[4, 10, 7, 2]
[4, 3, 6, 1]
[1, 5, 12, 6]
[14, 9, 12, 10]
[11, 10, 8, 12]
[10, 5, 3, 14]
[9, 4, 5, 0]
[8, 13, 4, 10]
[10, 4, 12, 14]
[10, 3, 11, 4]
[7, 3, 14, 6]
[9, 11, 2, 3]
[7, 9, 11, 10]
