P1,P2,...,Pn
[3, 9, 14, 11, 4]
[5, 9, 0, 1, 10]
[14, 3, 12, 8, 10]
[13, 6, 5, 2, 14]
[4, 6, 9, 10, 1]
[11, 12, 9, 0, 8]
[7, 11, 6, 10, 4]
[4, 3, 14, 5, 0]
[3, 7, 13, 2, 0]
[8, 2, 7, 12, 9]
[1, 9, 6, 2, 5]
[2, 13, 9, 5, 11]
[6, 14, 11, 2, 8]
[11, 4, 5, 2, 14]
[10, 13, 4, 9, 0]
[1, 6, 7, 12, 0]
[4, 0, 8, 6, 5]
[8, 13, 14, 7, 9]
[6, 4, 1, 10, 0]
[0, 11, 13, 10, 1]
[3, 4, 0, 14, 7]
[14, 10, 1, 11, 13]
[6, 3, 0, 2, 11]
[7, 6, 12, 9, 1]
[13, 3, 2, 0, 10]
[12, 3, 5, 7, 6]
[7, 11, 2, 1, 9]
[5, 2, 8, 1, 0]
[6, 12, 3, 9, 11]
[13, 6, 2, 0, 5]
[14, 4, 12, 5, 6]
[7, 14, 1, 8, 5]
[4, 5, 11, 7, 2]
[2, 1, 3, 9, 10]
[14, 12, 8, 0, 4]
[13, 4, 11, 3, 0]
[10, 13, 3, 5, 2]
[10, 1, 11, 5, 13]
[8, 12, 13, 2, 7]
[11, 6, 10, 7, 14]
[4, 10, 7, 9, 2]
[6, 10, 12, 11, 2]
[9, 12, 0, 3, 7]
[10, 1, 4, 6, 13]
[13, 5, 8, 2, 7]
[11, 4, 7, 12, 2]
[2, 9, 7, 6, 14]
[11, 12, 10, 8, 7]
[11, 12, 7, 5, 3]
[11, 0, 7, 14, 9]
[4, 8, 14, 13, 12]
[13, 1, 12, 14, 2]
[14, 8, 1, 5, 7]
[6, 11, 5, 4, 7]
[10, 5, 2, 14, 4]
[13, 11, 6, 1, 2]
[0, 5, 6, 11, 13]
[9, 7, 4, 1, 13]
[13, 6, 12, 1, 3]
[12, 2, 0, 6, 14]
[0, 6, 14, 11, 2]
[11, 4, 8, 6, 14]
[4, 5, 2, 9, 1]
[2, 11, 14, 10, 6]
[7, 1, 12, 6, 11]
[9, 0, 1, 8, 5]
[10, 9, 4, 2, 7]
[14, 10, 3, 0, 7]
[1, 0, 8, 10, 14]
[6, 9, 5, 1, 10]
[0, 10, 9, 8, 12]
[13, 4, 5, 12, 14]
[6, 5, 0, 1, 7]
[9, 10, 4, 13, 3]
[4, 0, 11, 12, 9]
[7, 14, 1, 5, 11]
[12, 11, 14, 2, 3]
[2, 12, 9, 14, 0]
[7, 1, 9, 0, 14]
[3, 4, 2, 9, 14]
[13, 9, 7, 12, 1]
[6, 1, 7, 11, 8]
[1, 6, 14, 7, 8]
[10, 9, 14, 6, 8]
[3, 0, 5, 9, 14]
[11, 8, 6, 3, 9]
[14, 6, 12, 13, 1]
[6, 7, 13, 10, 5]
[9, 8, 6, 7, 10]
[4, 8, 14, 0, 1]
[5, 4, 9, 13, 11]
[7, 5, 14, 13, 11]
[13, 6, 1, 3, 0]
[5, 1, 0, 2, 13]
[4, 0, 6, 11, 7]
[4, 3, 0, 1, 13]
[4, 11, 0, 14, 9]
[2, 1, 8, 3, 0]
[12, 1, 9, 0, 8]
[3, 11, 6, 5, 14]
[5, 11, 1, 4, 0]
[8, 2, 7, 3, 10]
[6, 12, 2, 0, 9]
[12, 14, 0, 5, 8]
[10, 0, 14, 13, 9]
[6, 4, 1, 3, 11]
[7, 11, 6, 1, 12]
[7, 10, 5, 0, 4]
[4, 13, 2, 6, 0]
[8, 5, 0, 7, 13]
[11, 14, 1, 13, 3]
[9, 8, 4, 2, 7]
[14, 10, 4, 5, 9]
[6, 3, 12, 8, 13]
[2, 11, 7, 6, 9]
[11, 4, 14, 0, 5]
[4, 6, 5, 10, 8]
[8, 14, 9, 12, 3]
[1, 9, 7, 10, 4]
[9, 5, 8, 11, 3]
[14, 9, 10, 3, 7]
[4, 1, 5, 8, 12]
[2, 12, 5, 14, 6]
[12, 5, 0, 11, 14]
[14, 5, 10, 4, 6]
[2, 6, 11, 1, 4]
[3, 9, 14, 7, 11]
[6, 14, 3, 1, 13]
[4, 10, 9, 3, 12]
[3, 4, 5, 12, 2]
[10, 0, 12, 2, 6]
[14, 6, 2, 12, 0]
[8, 4, 5, 3, 9]
[3, 14, 9, 11, 1]
[12, 7, 8, 4, 11]
[7, 12, 4, 9, 1]
[13, 12, 9, 5, 2]
[11, 14, 2, 0, 5]
[1, 2, 0, 8, 12]
[5, 2, 14, 12, 6]
[10, 6, 14, 2, 0]
[3, 12, 9, 8, 1]
[0, 10, 11, 12, 3]
[8, 12, 13, 2, 9]
[11, 1, 4, 14, 10]
[1, 3, 9, 8, 5]
[10, 3, 14, 9, 5]
[1, 7, 12, 5, 2]
[12, 2, 8, 1, 3]
[5, 12, 8, 2, 10]
[3, 10, 1, 0, 5]
[3, 1, 7, 5, 14]
[3, 2, 13, 4, 9]
[12, 14, 4, 3, 7]
[9, 8, 12, 6, 14]
[5, 12, 11, 0, 1]
[2, 14, 6, 1, 7]
[8, 7, 2, 11, 4]
[14, 6, 11, 13, 5]
[7, 2, 11, 12, 3]
[10, 2, 8, 13, 1]
[0, 3, 4, 7, 13]
[5, 4, 9, 14, 2]
[4, 8, 14, 0, 10]
[0, 9, 14, 4, 3]
[14, 8, 9, 0, 4]
[5, 3, 13, 9, 10]
[1, 7, 6, 4, 12]
[3, 11, 12, 2, 4]
[11, 6, 0, 10, 14]
[9, 4, 12, 0, 5]
[10, 4, 1, 13, 9]
[5, 1, 12, 7, 10]
[14, 10, 2, 11, 0]
[10, 9, 2, 11, 7]
[1, 11, 4, 12, 9]
[2, 9, 4, 8, 7]
[4, 13, 1, 14, 8]
[2, 11, 4, 10, 14]
[3, 6, 14, 2, 13]
[4, 5, 11, 6, 13]
[6, 14, 5, 3, 9]
[2, 0, 10, 14, 3]
[7, 2, 5, 10, 11]
[13, 12, 5, 3, 14]
[9, 11, 0, 13, 1]
[4, 11, 3, 14, 0]
[14, 7, 13, 6, 9]
[13, 3, 4, 12, 14]
[7, 10, 6, 5, 0]
[10, 11, 13, 5, 4]
[1, 14, 3, 5, 11]
[4, 8, 9, 11, 7]
[14, 8, 7, 4, 12]
[0, 2, 1, 4, 3]
[7, 9, 5, 4, 12]
[3, 2, 14, 7, 1]
[5, 6, 11, 9, 8]
[1, 11, 2, 3, 8]
[0, 9, 7, 4, 2]
[3, 11, 12, 14, 7]
[5, 7, 0, 2, 4]
[10, 2, 8, 5, 1]
[9, 5, 0, 10, 2]
